Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 42 957
1 41 950
2 30 959
3 41 963
4 40 963
5 45 957
6 44 956
7 41 957
8 12 961
9 50 968
10 45 956
11 27 945
12 44 989
13 41 946
14 40 954
15 52 962
16 13 999
17 16 923
18 25 937
19 24 948
20 8 917
21 18 938
22 31 940
23 17 929
24 17 926
25 19 927
26 12 941
27 17 942
28 15 937
29 18 941
30 12 934
31 36 948
32 13 946
33 33 979
34 23 944
35 31 949
36 27 934
37 16 977
38 25 955
39 14 929
40 25 950
41 28 926
42 28 935
43 22 939
44 30 944
45 27 933
46 33 927
47 33 935
48 36 968
49 36 954
50 51 953
51 31 963
52 35 935
53 42 950
54 48 956
55 41 947
56 35 943
57 25 929
58 44 953
59 30 957
60 36 941
61 36 939
62 42 932
63 28 971
64 7 907
65 16 918
66 9 936
67 18 925
68 8 913
69 10 936
70 10 927
71 16 938
72 11 904
73 11 915
74 9 914
75 10 933
76 11 921
77 16 917
78 16 917
79 9 914
80 14 998
81 30 930
82 30 937
83 21 994
84 28 990
85 24 928
86 30 964
87 11 925
88 33 944
89 25 946
90 32 934
91 30 944
92 27 933
93 29 924
94 29 993
95 37 933
96 19 930
97 14 923
98 15 929
99 22 940
100 16 935
101 24 941
102 30 937
103 25 954
104 23 939
105 30 926
106 21 923
107 31 936
108 25 936
109 29 930
110 27 917
111 25 926
112 8 982
113 7 916
114 6 914
115 11 929
116 7 997
117 8 908
118 6 953
119 13 955
120 12 912
121 6 922
122 7 952
123 9 901
124 6 990
125 9 905
126 6 910
127 17 914
