Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 5 999
1 5 999
2 10 999
3 5 998
4 7 999
5 7 997
6 12 999
7 15 997
8 5 997
9 6 999
10 6 998
11 7 999
12 8 999
13 6 999
14 14 996
15 9 998
16 9 998
17 10 998
18 9 999
19 7 998
20 10 999
21 11 998
22 7 998
23 5 997
24 6 997
25 5 996
26 9 999
27 6 999
28 9 996
29 5 998
30 13 999
31 7 999
32 5 999
33 8 996
34 8 992
35 9 998
36 12 998
37 15 996
38 5 998
39 14 998
40 10 998
41 25 995
42 15 999
43 5 999
44 12 997
45 7 996
46 7 998
47 11 996
48 5 997
49 8 994
50 7 995
51 9 999
52 8 997
53 5 999
54 8 995
55 8 999
56 5 998
57 15 994
58 7 997
59 11 980
60 14 995
61 5 992
62 6 998
63 7 998
64 16 937
65 13 907
66 13 897
67 11 900
68 7 883
69 15 889
70 10 909
71 16 914
72 13 898
73 9 916
74 10 900
75 13 902
76 13 904
77 17 903
78 6 885
79 15 896
80 13 912
81 24 935
82 15 920
83 17 925
84 10 919
85 16 909
86 15 917
87 10 909
88 6 906
89 9 912
90 11 905
91 7 912
92 17 902
93 25 923
94 7 910
95 22 919
96 17 924
97 18 925
98 10 912
99 18 925
100 19 925
101 10 911
102 11 926
103 12 914
104 15 910
105 19 916
106 8 898
107 19 907
108 9 900
109 9 926
110 14 919
111 23 924
112 22 972
113 9 906
114 15 929
115 12 911
116 6 951
117 12 915
118 11 914
119 6 997
120 10 918
121 12 942
122 6 899
123 8 909
124 25 920
125 15 928
126 19 948
127 13 916
