Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 80.2 2.8 82.7 2.8 96.1 1.2 98.9 1.1 
1 83.4 2.8 85.9 2.6 92.4 1.3 96.2 1.1 
2 85.0 2.6 86.3 2.6 90.8 1.4 88.8 1.2 
3 84.6 2.8 83.8 2.6 95.7 1.2 93.5 1.3 
4 85.8 2.8 84.6 2.9 92.8 1.3 98.7 1.4 
5 82.7 2.7 86.0 2.4 92.5 1.3 94.9 1.1 
6 88.2 2.6 88.4 2.7 89.0 1.3 89.1 1.3 
7 88.2 2.7 78.4 2.7 90.2 1.4 91.7 1.1 
8 92.7 2.7 85.9 2.9 94.0 1.4 91.5 1.5 
9 88.6 2.9 85.9 2.9 94.4 1.4 94.9 1.2 
10 89.2 2.8 89.7 2.9 97.0 1.3 92.3 1.2 
11 92.1 2.9 83.2 2.8 92.2 1.3 91.3 1.6 
12 89.6 2.7 86.4 2.7 92.5 1.3 95.4 1.2 
13 78.0 2.7 85.9 2.7 95.0 1.5 98.8 1.2 
14 85.9 2.8 90.0 2.9 98.3 1.2 95.2 1.6 
15 85.2 2.7 85.5 3.0 91.8 1.3 89.3 1.3 
16 79.9 2.2 78.5 2.5 91.8 1.1 86.0 1.2 
17 77.3 2.3 79.1 2.3 87.0 1.2 84.6 1.2 
18 75.6 2.4 78.6 2.2 85.6 1.2 91.2 1.2 
19 77.8 2.2 75.1 2.5 87.6 1.1 85.9 1.1 
20 81.8 2.3 78.4 2.3 85.4 1.3 84.4 1.0 
21 81.9 2.1 79.6 2.3 89.8 1.2 91.8 1.0 
22 79.2 2.1 80.5 2.3 81.6 1.2 83.2 1.1 
23 80.4 2.2 83.5 2.2 82.7 1.3 88.4 1.1 
24 75.9 2.2 83.7 2.3 88.1 1.2 85.1 1.1 
25 79.5 2.1 78.8 2.5 84.9 1.2 78.8 1.3 
26 80.4 2.1 82.6 2.4 83.9 1.1 80.2 1.1 
27 82.1 2.3 79.8 2.2 87.6 1.1 90.2 1.1 
28 79.0 2.2 76.9 2.3 84.5 1.1 87.5 1.0 
29 73.9 2.3 75.8 2.2 87.3 1.1 84.4 1.1 
30 79.1 2.2 78.1 2.3 85.9 1.2 88.5 1.4 
31 79.6 2.1 79.7 2.4 81.8 1.3 84.8 1.3 
32 77.4 2.8 82.5 2.9 81.0 1.2 83.1 1.2 
33 75.6 2.6 72.9 2.5 74.8 1.2 73.5 1.2 
34 81.9 2.7 73.3 2.6 79.9 1.2 77.2 1.1 
35 77.6 2.4 72.7 2.4 79.9 1.2 77.5 1.1 
36 82.8 2.8 77.0 2.9 83.4 1.4 87.4 1.1 
37 79.0 2.4 77.1 2.3 80.4 1.2 73.8 1.3 
38 78.3 2.3 77.4 2.4 78.8 1.2 77.5 1.1 
39 78.0 2.3 75.9 2.3 84.0 1.2 89.8 1.4 
40 74.8 2.4 74.8 2.2 86.4 1.3 81.5 1.3 
41 76.6 2.5 80.2 2.7 80.5 1.1 82.9 1.1 
42 79.1 2.5 79.1 2.5 86.5 1.3 80.8 1.1 
43 77.9 2.6 72.2 2.2 84.4 1.1 84.3 1.4 
44 68.9 2.9 66.8 2.7 80.2 1.1 83.9 1.1 
45 73.4 2.4 68.8 2.3 82.3 1.3 81.7 1.5 
46 82.1 2.3 80.1 2.6 82.6 1.4 83.9 1.1 
47 71.5 2.3 75.4 2.4 77.2 1.3 79.3 1.1 
48 80.2 2.1 78.6 1.9 89.4 1.3 87.4 1.3 
49 80.7 2.0 77.5 2.0 81.7 1.2 88.8 1.3 
50 79.8 2.0 76.0 2.2 85.5 1.3 82.0 1.2 
51 79.4 2.1 81.4 2.2 87.1 1.2 79.9 1.1 
52 77.4 2.0 79.4 2.1 83.0 1.4 85.2 1.4 
53 79.0 2.2 76.9 2.1 82.3 1.2 80.6 1.0 
54 76.3 2.0 78.0 2.1 77.5 1.2 79.9 1.2 
55 76.0 2.2 74.0 2.0 82.2 1.1 84.0 1.0 
56 77.8 1.9 79.6 1.9 81.5 1.2 83.1 1.1 
57 72.9 2.1 79.6 2.2 79.5 1.1 79.7 1.1 
58 78.0 2.0 77.8 2.0 79.5 1.2 85.2 1.1 
59 76.8 2.4 74.8 2.1 84.6 1.1 81.9 1.1 
60 77.9 2.1 79.1 2.0 85.0 1.3 84.4 1.0 
61 78.1 2.1 76.3 2.2 86.6 1.1 86.6 1.0 
62 74.3 2.2 78.0 2.3 86.9 1.1 85.2 1.0 
63 78.4 2.3 80.5 2.4 81.2 1.3 76.6 1.1 
64 93.5 2.1 96.5 2.1 89.0 1.2 93.3 1.4 
65 89.7 2.0 90.2 2.0 89.7 1.2 92.1 1.0 
