Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 17 914
1 11 916
2 17 900
3 22 924
4 21 921
5 17 920
6 21 909
7 22 929
8 16 904
9 15 919
10 17 908
11 25 921
12 16 919
13 22 925
14 13 904
15 26 982
16 7 913
17 11 920
18 8 919
19 6 907
20 6 907
21 9 958
22 6 901
23 7 905
24 7 905
25 6 894
26 6 898
27 7 907
28 7 897
29 7 899
30 7 958
31 8 901
32 8 998
33 19 925
34 10 980
35 19 972
36 13 933
37 8 980
38 8 972
39 25 938
40 15 916
41 20 969
42 21 927
43 19 955
44 15 984
45 15 946
46 8 972
47 16 967
48 29 937
49 23 922
50 25 909
51 29 925
52 26 929
53 27 920
54 34 937
55 29 933
56 33 918
57 28 919
58 27 933
59 31 937
60 32 929
61 28 927
62 33 941
63 36 926
64 11 923
65 23 916
66 26 920
67 26 928
68 19 916
69 21 919
70 13 917
71 20 916
72 8 929
73 23 919
74 18 913
75 15 917
76 12 910
77 13 913
78 11 923
79 13 910
80 6 990
81 7 926
82 7 991
83 10 993
84 6 986
85 11 930
86 7 929
87 6 988
88 6 935
89 9 928
90 12 928
91 13 925
92 24 948
93 13 939
94 10 923
95 13 929
96 15 944
97 13 921
98 9 916
99 16 933
100 15 919
101 9 908
102 7 911
103 7 905
104 11 929
105 11 926
106 13 907
107 20 911
108 11 920
109 8 916
110 10 914
111 20 967
112 9 990
113 11 915
114 6 901
115 7 916
116 9 976
117 13 913
118 8 904
119 10 984
120 8 936
121 10 983
122 15 967
123 10 991
124 10 984
125 9 901
126 9 984
127 10 984
