Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  127.1  3.1  -8.5  2.9  60.9  127.0  2.6  -3.1  2.3  40.9  6022  14.0573  6014  13.4352 
 1  116.3  4.2  1.2  3.5  90.4  133.7  2.8  -7.3  1.8  10.1  3302  13.9674  3345  13.8367 
 2  112.4  3.0  5.5  2.5  52.0  120.2  2.3  -5.1  2.0  28.6  741  13.3105  689  12.9737 
 3  127.8  1.7  -3.9  1.5  17.9  124.9  1.8  -2.1  1.7  21.1  4407  13.9611  4348  13.5232 
 4  119.5  2.5  -1.1  2.6  57.1  120.6  1.0  -2.8  1.1  9.9  6055  12.7944  6076  12.6516 
 5  122.8  4.2  2.3  2.9  69.1  121.1  1.4  -2.8  1.0  6.9  6033  13.7552  6060  13.5176 
 6  119.2  2.2  -0.1  1.8  25.5  125.8  1.4  -3.6  1.1  9.3  0 0 0 0
 7  120.5  2.2  -2.1  2.7  57.3  113.2  1.6  1.9  1.6  11.9  269  12.9306  294  13.2516 
 8  127.3  1.9  -2.9  1.3  12.0  127.2  2.4  -4.7  1.7  19.4  0 0 0 0
 9  125.9  2.5  -6.5  2.1  31.2  123.2  1.2  0.9  1.0  7.5  4664  13.9675  4644  14.46 
 10  119.5  1.2  3.5  1.3  13.6  124.2  1.6  -5.5  1.7  22.5  6108  13.6447  6133  13.6531 
 11  113.9  3.9  0.3  3.1  73.5  125.4  1.2  -0.3  0.9  5.9  0 0 0 0
 12  121.7  4.8  -0.2  3.1  71.9  124.1  2.8  -1.1  1.8  23.9  0 0 0 0
 13  122.5  1.4  1.5  0.9  6.3  121.8  2.0  0.9  1.3  11.0  6031  14.0197  6039  13.8927 
 14  124.8  2.9  -7.1  2.4  39.4  121.5  2.3  -0.2  1.8  23.9  0 0 0 0
 15  120.7  2.2  -1.2  2.1  33.0  116.5  1.7  0.5  1.6  20.4  1207  13.7314  1212  14.3632 
 16  115.5  4.1  11.8  4.9  206.9  118.3  2.2  -1.4  2.9  65.4  4596  13.1789  4546  13.1545 
 17  125.4  4.5  -5.2  5.6  232.3  125.4  2.8  1.3  3.3  85.1  1093  13.6012  1022  13.0492 
 18  125.7  5.2  -4.9  5.5  231.3  121.0  3.1  -2.4  3.1  76.9  336  13.4559  342  13.095 
 19  117.1  0.8  1.9  0.7  4.2  119.3  1.0  2.4  0.9  6.5  0 0 0 0
 20  124.3  6.7  0.4  5.3  224.7  113.9  4.7  2.2  3.9  108.4  491  13.2786  485  13.7671 
 21  113.8  2.4  1.0  2.6  54.7  124.1  1.7  8.8  1.6  23.9  4077  14.1405  4131  13.8735 
 22  109.5  3.8  7.9  3.4  98.3  123.4  1.0  1.3  0.8  5.5  220  13.0356  230  13.3922 
 23  115.6  4.1  2.0  2.9  66.4  124.5  2.1  -2.0  1.5  16.5  0 0 0 0
