Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 74.3 3.0 73.4 2.9 80.2 1.3 77.1 1.3 
1 71.9 2.8 72.8 2.8 85.1 1.3 78.5 1.5 
2 73.7 2.7 68.8 2.8 80.2 1.3 79.2 1.6 
3 79.8 2.8 76.2 2.9 80.4 1.3 83.7 1.2 
4 76.3 2.9 76.9 2.8 81.4 1.4 78.1 1.2 
5 77.8 2.6 76.8 2.8 78.4 1.6 79.9 1.2 
6 77.0 2.7 76.0 2.7 81.7 1.5 77.5 1.2 
7 74.1 2.9 80.0 2.8 74.6 1.4 81.9 1.4 
8 71.9 3.0 75.7 2.8 86.1 1.5 81.8 1.5 
9 74.2 3.0 74.9 2.8 78.1 1.5 84.3 1.4 
10 72.7 2.8 76.7 2.8 81.1 1.3 85.4 1.4 
11 66.2 3.1 68.2 2.9 84.0 1.3 78.2 1.4 
12 76.0 3.0 70.4 3.0 76.4 1.2 80.1 1.3 
13 71.0 2.9 70.5 2.9 80.0 1.3 76.7 1.2 
14 73.4 2.7 74.2 2.8 81.9 1.3 83.8 1.2 
15 70.7 2.9 74.5 2.9 86.4 1.3 83.0 1.6 
16 66.9 2.2 70.0 2.1 75.4 1.2 80.3 1.1 
17 65.3 2.1 67.1 2.2 75.1 1.2 72.6 1.1 
18 64.9 2.2 73.2 2.1 76.0 1.3 77.0 1.3 
19 61.1 2.2 66.6 2.2 78.5 1.1 76.8 1.0 
20 70.9 2.0 70.9 2.0 70.4 1.2 72.3 1.0 
21 69.5 2.2 67.0 2.1 77.6 1.3 72.6 1.1 
22 68.6 2.2 65.6 2.2 78.9 1.2 76.8 1.0 
23 72.5 2.2 68.0 2.0 75.7 1.1 72.8 1.3 
24 66.4 2.2 61.1 2.0 71.2 1.2 69.2 1.1 
25 71.1 2.0 68.8 2.0 76.6 1.1 71.3 1.3 
26 66.4 2.2 63.3 2.0 74.2 1.3 63.3 1.3 
27 56.6 2.3 66.8 2.2 68.1 1.1 72.0 1.1 
28 60.8 2.0 63.3 2.1 71.9 1.2 70.9 1.4 
29 67.1 2.1 65.0 2.2 70.0 1.2 75.0 1.1 
30 66.4 2.1 61.8 2.1 71.3 1.2 70.6 1.1 
31 61.0 2.3 61.3 2.0 73.1 1.3 70.0 1.2 
32 74.7 2.7 74.0 2.8 86.4 1.2 85.7 1.1 
33 76.5 2.4 79.3 2.6 83.5 1.4 87.2 1.1 
34 81.9 2.5 75.8 2.5 87.4 1.2 82.5 1.5 
35 75.6 2.3 78.2 2.4 87.0 1.2 86.5 1.2 
36 83.2 2.7 76.3 2.8 90.2 1.4 83.0 1.4 
37 75.2 2.3 79.0 2.4 83.2 1.3 86.6 1.1 
38 81.4 2.4 82.4 2.3 80.7 1.2 88.0 1.1 
39 80.1 2.1 81.8 2.2 84.3 1.2 88.0 1.0 
40 76.9 2.5 78.2 2.2 83.1 1.2 81.4 1.1 
41 78.7 2.4 80.9 2.4 87.4 1.1 85.1 1.0 
42 80.1 2.7 78.8 2.4 88.6 1.4 86.2 1.2 
43 79.1 2.3 74.9 2.3 82.9 1.3 78.4 1.4 
44 81.4 2.6 80.0 2.6 87.7 1.2 90.6 1.1 
45 79.8 2.3 78.1 2.3 88.2 1.2 81.8 1.4 
46 76.5 2.2 78.1 2.4 84.3 1.2 79.6 1.2 
47 79.1 2.2 77.2 2.5 86.8 1.2 80.9 1.1 
48 75.6 2.4 75.7 2.3 82.8 1.4 85.7 1.4 
49 81.9 2.4 80.6 2.5 79.8 1.2 81.2 1.5 
50 82.0 2.2 83.0 2.3 86.8 1.2 84.0 1.1 
51 81.1 2.3 84.8 2.3 86.6 1.2 85.2 1.1 
52 85.3 2.2 81.3 2.4 89.7 1.4 89.4 1.5 
53 79.6 2.4 83.0 2.3 84.6 1.2 86.6 1.1 
54 81.6 2.4 74.4 2.4 86.7 1.2 84.3 1.4 
55 74.8 2.5 79.0 2.6 89.9 1.3 91.7 1.1 
56 79.2 2.1 75.7 2.3 81.3 1.2 83.8 1.1 
57 84.2 2.2 80.8 2.2 87.2 1.1 85.9 1.1 
58 87.5 2.4 85.1 2.4 84.0 1.1 80.3 1.2 
59 78.2 2.5 79.6 2.4 85.0 1.4 81.6 1.1 
60 75.9 2.3 80.8 2.4 78.8 1.4 82.4 1.4 
61 74.0 2.4 77.0 2.6 81.7 1.4 85.0 1.2 
62 79.7 2.3 81.3 2.4 85.0 1.1 89.0 1.5 
63 76.6 2.4 79.3 2.5 87.1 1.2 84.7 1.1 
64 73.8 2.0 75.7 1.9 76.6 1.2 77.1 1.1 
65 72.5 1.9 72.4 2.1 75.5 1.3 77.3 1.5 
66 71.4 2.0 71.7 1.9 81.0 1.2 71.2 1.2 
67 74.1 2.0 69.2 1.9 76.2 1.2 71.5 1.5 
