Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 31 936
1 32 939
2 36 933
3 24 949
4 15 949
5 26 926
6 31 944
7 28 935
8 29 942
9 33 950
10 32 959
11 21 954
12 19 955
13 26 939
14 29 926
15 40 943
16 33 932
17 29 947
18 26 948
19 45 953
20 35 933
21 34 941
22 38 941
23 33 935
24 29 931
25 30 946
26 36 937
27 29 925
28 34 939
29 31 934
30 40 937
31 49 945
32 17 935
33 9 922
34 14 934
35 8 920
36 14 922
37 9 927
38 9 918
39 17 941
40 13 930
41 19 929
42 21 932
43 18 933
44 10 939
45 17 923
46 8 930
47 14 934
48 14 918
49 10 919
50 16 924
51 9 919
52 11 931
53 9 921
54 13 925
55 15 932
56 9 913
57 9 934
58 6 912
59 15 933
60 19 924
61 7 924
62 12 938
63 14 954
64 19 974
65 11 900
66 13 909
67 19 906
68 8 913
69 11 908
70 16 918
71 11 902
72 11 909
73 17 916
74 22 923
75 24 915
76 12 900
77 17 918
78 17 909
79 15 895
80 8 993
81 30 944
82 35 991
83 15 985
84 40 944
85 49 990
86 41 987
87 40 991
88 41 983
89 42 952
90 13 988
91 39 993
92 28 989
93 9 937
94 39 988
95 44 986
96 27 919
97 22 928
98 21 926
99 31 931
100 31 924
101 31 934
102 30 922
103 25 922
104 25 925
105 18 931
106 32 926
107 33 930
108 27 925
109 40 924
110 30 925
111 43 923
112 8 996
113 31 941
114 38 937
115 43 991
116 31 934
117 38 943
118 30 946
119 31 942
120 17 936
121 43 995
122 33 989
123 34 927
124 15 918
125 38 991
126 34 935
127 6 997
