Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 29 964
1 40 963
2 31 922
3 34 930
4 28 933
5 42 936
6 13 917
7 34 931
8 27 919
9 27 940
10 32 920
11 18 915
12 30 917
13 18 920
14 32 918
15 38 932
16 38 953
17 36 951
18 33 977
19 36 936
20 34 953
21 42 948
22 31 954
23 33 937
24 28 956
25 44 948
26 39 931
27 39 945
28 45 939
29 39 932
30 36 939
31 44 938
32 18 932
33 8 924
34 20 932
35 16 940
36 15 925
37 12 924
38 13 927
39 14 926
40 13 933
41 17 929
42 19 928
43 21 935
44 18 934
45 19 934
46 20 926
47 24 927
48 39 938
49 34 934
50 43 950
51 31 931
52 32 926
53 27 931
54 32 941
55 24 929
56 37 926
57 34 940
58 34 940
59 25 935
60 33 950
61 37 940
62 32 928
63 36 986
64 16 939
65 33 936
66 36 952
67 35 934
68 21 930
69 33 932
70 28 931
71 40 973
72 31 915
73 35 932
74 27 919
75 34 934
76 34 932
77 34 953
78 33 918
79 38 936
80 44 948
81 32 914
82 49 946
83 42 929
84 43 937
85 49 938
86 34 930
87 34 932
88 41 934
89 43 930
90 36 950
91 38 934
92 43 920
93 37 933
94 42 943
95 56 930
96 30 933
97 19 928
98 22 927
99 23 918
100 24 918
101 13 914
102 22 920
103 22 987
104 29 926
105 21 913
106 21 932
107 20 992
108 27 947
109 30 930
110 27 921
111 38 939
112 22 988
113 21 923
114 27 934
115 19 923
116 20 919
117 9 915
118 10 910
119 18 971
120 22 914
121 17 908
122 7 922
123 6 926
124 11 898
125 10 920
126 21 908
127 22 914
