Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 997
1 13 999
2 8 987
3 21 996
4 15 991
5 15 989
6 29 993
7 15 986
8 13 994
9 15 994
10 15 988
11 15 989
12 15 986
13 15 986
14 11 993
15 15 999
16 15 994
17 30 990
18 15 993
19 15 991
20 15 996
21 28 935
22 15 997
23 11 999
24 15 994
25 30 997
26 30 994
27 15 998
28 15 995
29 15 997
30 6 988
31 15 994
32 15 999
33 15 995
34 15 991
35 8 986
36 9 985
37 15 989
38 15 982
39 15 996
40 15 997
41 8 995
42 15 993
43 22 999
44 17 996
45 19 982
46 15 995
47 15 995
48 23 999
49 8 988
50 25 988
51 16 999
52 9 999
53 25 999
54 31 998
55 31 999
56 9 999
57 26 912
58 22 947
59 31 995
60 31 997
61 31 973
62 31 999
63 31 999
64 6 935
65 21 925
66 11 934
67 11 915
68 9 912
69 9 921
70 17 927
71 11 932
72 15 917
73 13 912
74 11 926
75 12 932
76 20 932
77 7 932
78 11 933
79 15 999
80 27 945
81 21 937
82 11 930
83 18 944
84 18 940
85 32 950
86 23 937
87 25 947
88 25 941
89 32 951
90 30 947
91 28 934
92 30 941
93 22 946
94 29 941
95 27 933
96 22 923
97 20 930
98 25 939
99 19 918
100 11 938
101 26 937
102 20 928
103 24 924
104 21 946
105 23 927
106 14 937
107 23 932
108 24 921
109 22 922
110 25 938
111 28 930
112 19 982
113 27 926
114 22 916
115 11 916
116 22 908
117 30 915
118 32 918
119 28 926
120 31 914
121 23 919
122 28 908
123 25 897
124 27 916
125 21 905
126 34 918
127 21 904
