Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 16 930
1 9 921
2 21 927
3 18 994
4 20 928
5 30 937
6 8 924
7 12 922
8 23 942
9 25 929
10 22 983
11 25 942
12 14 932
13 13 916
14 23 923
15 20 945
16 9 998
17 9 991
18 12 999
19 9 993
20 8 991
21 7 978
22 7 927
23 7 996
24 9 936
25 9 947
26 7 941
27 8 905
28 6 913
29 7 997
30 12 996
31 10 993
32 8 913
33 10 929
34 15 919
35 12 923
36 18 933
37 15 919
38 10 919
39 8 909
40 17 929
41 8 924
42 9 913
43 10 934
44 7 924
45 12 925
46 10 928
47 17 914
48 6 905
49 6 947
50 8 905
51 9 918
52 6 910
53 11 901
54 14 911
55 8 913
56 6 901
57 18 921
58 6 893
59 6 904
60 9 947
61 6 900
62 10 898
63 10 919
64 6 894
65 6 896
66 6 896
67 6 907
68 6 908
69 6 904
70 5 902
71 6 892
72 7 893
73 7 877
74 7 900
75 7 899
76 5 891
77 6 900
78 7 900
79 7 970
80 22 941
81 25 929
82 30 948
83 33 952
84 21 934
85 33 944
86 31 943
87 19 967
88 26 938
89 30 941
90 25 939
91 25 952
92 27 945
93 26 941
94 33 944
95 29 977
96 6 868
97 7 883
98 6 887
99 6 893
100 6 896
101 7 872
102 7 874
103 6 906
104 6 885
105 6 875
106 6 895
107 6 884
108 6 875
109 6 907
110 7 884
111 6 938
112 7 916
113 10 906
114 20 909
115 14 911
116 16 917
117 17 906
118 8 916
119 15 973
120 13 902
121 13 909
122 10 902
123 26 924
124 14 911
125 11 921
126 22 913
127 20 921
