Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 58.2 2.7 57.2 2.3 61.5 1.2 66.6 1.3 
1 62.3 2.4 60.4 2.4 65.6 1.4 63.4 1.5 
2 58.1 2.3 61.1 2.1 64.2 1.1 68.0 1.2 
3 60.8 2.1 60.7 2.2 69.5 1.2 72.2 1.1 
4 54.6 2.5 54.3 2.2 66.4 1.3 63.5 1.3 
5 55.2 2.3 54.1 2.1 61.9 1.2 63.9 1.1 
6 58.5 2.3 58.1 2.4 61.3 1.2 62.9 1.1 
7 63.8 2.4 60.0 2.2 68.2 1.2 66.0 1.1 
8 56.7 2.4 58.4 2.5 65.7 1.2 67.8 1.1 
9 59.1 2.3 53.0 2.4 61.9 1.2 63.6 1.1 
10 60.5 2.5 58.5 2.4 65.6 1.3 58.2 1.3 
11 51.2 2.3 60.3 2.2 65.8 1.4 70.7 1.1 
12 61.6 2.2 61.8 2.5 68.0 1.1 67.5 1.1 
13 55.2 2.3 60.0 2.5 66.1 1.2 61.0 1.3 
14 55.1 2.2 57.9 2.3 66.5 1.2 65.1 1.1 
15 60.0 2.3 57.7 2.3 61.7 1.3 64.2 1.5 
16 67.5 2.0 65.1 2.2 69.8 1.3 74.0 1.3 
17 61.8 2.4 64.7 2.3 71.5 1.2 68.2 1.1 
18 66.6 2.2 65.5 2.0 76.3 1.1 70.2 1.2 
19 68.6 2.0 65.6 2.2 68.2 1.2 69.5 1.0 
20 62.1 2.2 59.2 2.1 75.2 1.2 72.1 1.1 
21 64.0 2.1 62.2 2.3 72.8 1.2 69.1 1.1 
22 68.8 2.2 65.5 2.2 73.7 1.2 75.4 1.0 
23 61.5 2.3 60.4 2.0 72.9 1.2 68.0 1.1 
24 66.9 2.0 69.5 2.3 70.4 1.3 72.0 1.4 
25 58.5 2.0 61.2 2.3 70.7 1.2 68.4 1.1 
26 65.5 2.1 59.0 2.0 68.0 1.1 74.4 1.2 
27 62.3 2.1 61.0 2.1 71.0 1.2 69.4 1.2 
28 60.5 2.2 58.9 2.2 69.3 1.4 69.2 1.5 
29 61.3 2.2 65.9 2.1 71.8 1.1 69.5 1.2 
30 70.2 2.1 63.1 2.1 68.4 1.2 74.8 1.3 
31 61.9 2.2 60.9 2.3 72.5 1.2 75.0 1.1 
32 73.8 3.0 67.9 2.9 77.5 1.2 79.6 1.5 
33 68.6 2.6 75.0 2.5 82.3 1.2 80.5 1.1 
34 65.3 2.7 72.2 2.9 80.2 1.2 80.7 1.1 
