Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 61.1 2.2 56.4 2.2 68.3 1.1 63.6 1.3 
1 61.0 2.1 60.5 2.1 69.5 1.1 72.7 1.1 
2 59.6 2.1 55.1 2.3 60.1 1.3 60.7 1.5 
3 58.8 2.3 59.6 2.1 65.8 1.2 65.6 1.1 
4 54.9 2.2 58.3 2.3 62.3 1.2 65.0 1.0 
5 54.4 2.0 56.7 2.2 65.8 1.4 62.3 1.0 
6 66.0 2.2 59.2 2.2 65.9 1.4 64.3 1.3 
7 59.8 2.1 61.9 2.2 66.6 1.1 68.9 1.0 
8 60.8 2.3 60.2 2.4 69.2 1.1 62.8 1.2 
9 59.5 2.2 58.0 2.1 65.3 1.1 67.9 1.0 
10 55.6 2.2 59.9 2.1 61.2 1.3 58.5 1.0 
11 59.8 2.2 55.6 2.4 68.6 1.1 62.3 1.3 
12 57.9 2.4 57.5 2.1 61.2 1.1 62.1 1.5 
13 56.9 2.4 54.2 2.2 64.0 1.1 61.2 1.1 
14 54.5 2.2 57.3 2.3 62.8 1.4 59.8 1.4 
15 54.1 2.2 53.4 2.2 59.5 1.3 61.5 1.3 
16 69.0 2.1 75.7 2.0 80.9 1.1 83.2 1.1 
17 74.6 2.1 77.0 2.1 77.9 1.1 79.9 1.1 
18 77.9 1.9 80.0 2.1 90.5 1.4 88.5 1.3 
19 70.4 2.0 72.2 2.0 80.8 1.1 77.3 1.0 
20 79.2 2.0 70.8 2.0 78.5 1.2 78.1 1.1 
21 72.3 2.1 76.3 2.1 81.2 1.1 78.7 1.4 
22 73.7 2.0 71.5 2.0 81.7 1.2 71.3 1.3 
23 68.9 2.0 66.0 2.2 82.7 1.2 83.9 1.1 
24 72.6 2.2 73.0 1.9 80.2 1.3 83.6 1.1 
25 70.3 2.0 76.9 2.0 75.2 1.3 77.8 1.2 
26 69.2 2.0 75.1 1.9 77.8 1.1 83.4 1.4 
27 69.2 2.0 69.1 2.0 77.4 1.1 81.0 1.1 
28 70.0 2.0 70.7 2.0 82.7 1.3 81.2 1.0 
