Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 78.6 2.8 76.0 2.5 76.8 1.2 79.0 1.1 
1 74.3 2.4 74.1 2.3 76.5 1.2 82.6 1.4 
2 70.8 2.6 76.6 2.5 74.2 1.2 76.3 1.1 
3 72.6 2.4 76.8 2.4 76.0 1.4 79.5 1.1 
4 76.7 2.6 73.9 2.3 71.5 1.4 76.3 1.1 
5 67.7 2.3 64.8 2.1 75.8 1.2 73.6 1.1 
6 73.6 2.4 70.9 2.3 83.6 1.3 76.2 1.3 
7 79.5 2.6 78.3 2.2 82.3 1.2 80.7 1.1 
8 75.1 2.5 71.5 2.6 78.8 1.4 70.2 1.4 
9 76.4 2.4 69.9 2.3 77.9 1.2 79.7 1.1 
10 70.2 2.7 70.6 2.4 78.7 1.2 74.8 1.5 
11 66.9 2.6 70.6 2.4 74.2 1.4 75.9 1.2 
12 71.4 2.4 69.8 2.3 78.8 1.4 72.5 1.3 
13 70.7 2.7 70.0 2.5 82.0 1.4 78.1 1.2 
14 70.0 2.3 74.3 2.4 75.4 1.2 73.2 1.1 
15 73.4 2.4 69.7 2.6 78.2 1.2 79.9 1.1 
16 83.0 2.1 81.8 2.1 84.6 1.4 86.7 1.1 
17 84.8 2.2 78.0 2.4 77.0 1.2 85.8 1.3 
18 79.0 2.1 76.4 2.1 87.8 1.1 85.1 1.1 
19 71.2 2.2 69.1 2.3 83.3 1.5 84.9 1.3 
20 74.2 2.3 82.0 2.2 85.0 1.1 88.0 1.1 
21 87.1 2.4 84.7 2.2 88.8 1.2 82.9 1.4 
22 78.8 2.2 88.6 2.2 87.4 1.3 91.2 1.1 
23 75.6 2.1 77.9 2.1 82.2 1.2 85.2 1.5 
24 79.5 2.1 81.0 2.4 77.0 1.2 82.4 1.6 
25 77.5 2.3 75.5 2.4 85.6 1.1 87.7 1.1 
26 77.5 2.2 77.3 2.3 79.4 1.2 86.8 1.3 
27 77.6 2.2 74.2 2.2 77.7 1.4 88.7 1.2 
28 78.9 2.3 77.5 2.3 84.6 1.2 81.9 1.2 
29 77.1 2.1 79.5 2.5 87.1 1.2 85.0 1.1 
30 79.6 2.4 82.7 2.2 81.6 1.4 86.4 1.5 
31 76.6 2.1 76.2 2.4 83.6 1.3 81.5 1.2 
32 60.0 3.1 67.1 3.0 79.3 1.5 80.8 1.3 
33 75.8 2.6 71.4 2.6 75.0 1.3 72.6 1.1 
34 63.3 2.7 71.0 2.7 71.0 1.4 78.3 1.4 
35 69.1 2.4 67.7 2.6 73.7 1.3 75.3 1.1 
36 73.4 3.0 71.2 2.9 75.5 1.2 73.6 1.1 
37 72.0 2.5 74.7 2.6 76.9 1.2 78.6 1.1 
38 65.2 2.7 67.0 2.9 76.7 1.3 73.5 1.1 
39 73.5 2.4 73.5 2.5 81.6 1.3 71.1 1.2 
40 72.0 2.5 63.6 2.4 76.7 1.4 73.2 1.1 
41 74.8 2.6 71.4 2.8 76.1 1.2 70.6 1.5 
42 64.6 2.7 63.4 3.0 73.2 1.2 77.6 1.5 
43 66.7 2.6 72.9 2.5 74.2 1.5 77.9 1.5 
44 62.8 2.7 62.9 2.7 75.1 1.2 72.8 1.1 
45 65.8 2.4 69.1 2.6 78.1 1.4 82.9 1.3 
46 69.5 2.4 63.8 2.5 76.2 1.2 71.7 1.3 
47 65.6 2.6 60.3 2.5 79.6 1.2 69.9 1.5 
48 78.2 2.1 78.0 2.4 88.2 1.1 87.9 1.0 
49 83.9 2.2 76.6 2.2 77.8 1.2 78.4 1.5 
50 75.6 2.4 78.2 2.4 85.8 1.4 80.8 1.1 
51 80.8 2.2 84.1 2.3 84.5 1.2 86.9 1.0 
52 76.3 2.3 71.8 2.5 79.5 1.2 77.8 1.1 
53 78.4 2.4 81.5 2.5 81.3 1.4 80.3 1.0 
54 72.5 2.4 79.5 2.2 81.8 1.3 85.8 1.3 
55 75.4 2.2 77.4 2.3 74.0 1.4 79.0 1.1 
56 72.2 2.2 75.6 2.3 78.0 1.3 80.0 1.0 
57 74.0 2.2 75.7 2.2 82.4 1.3 79.7 1.5 
58 75.6 2.1 75.2 2.3 86.7 1.2 83.9 1.3 
59 75.3 2.3 77.0 2.5 88.3 1.2 90.6 1.2 
60 79.9 2.2 72.3 2.3 81.0 1.2 83.5 1.1 
61 75.9 2.3 76.1 2.4 82.6 1.2 84.3 1.0 
62 76.7 2.3 72.1 2.2 84.0 1.2 83.5 1.6 
63 77.8 2.6 71.7 2.7 83.1 1.3 77.1 1.3 
64 72.4 2.6 67.0 2.7 75.7 1.3 72.5 1.1 
65 72.4 2.3 73.1 2.4 73.2 1.3 75.7 1.1 
66 73.3 2.4 70.7 2.5 74.3 1.5 76.0 1.1 
67 69.6 2.5 73.6 2.5 78.6 1.3 76.6 1.2 
68 76.3 2.3 70.2 2.7 69.7 1.3 71.6 1.1 
69 70.8 2.6 72.3 2.5 71.8 1.3 70.0 1.2 
70 70.8 2.4 72.5 2.4 77.4 1.5 76.1 1.4 
71 70.3 2.6 74.8 2.4 74.7 1.5 75.8 1.1 
72 69.7 2.6 72.2 2.4 76.6 1.3 73.8 1.2 
73 65.8 2.6 76.4 2.6 78.7 1.4 79.0 1.2 
74 75.6 2.4 73.5 2.3 75.0 1.3 73.2 1.2 
75 73.7 2.4 69.1 2.6 76.7 1.2 68.4 1.4 
76 75.4 2.4 70.6 2.4 80.0 1.4 78.0 1.2 
77 71.3 2.5 72.6 2.6 72.8 1.5 69.1 1.2 
78 68.6 2.4 69.8 2.4 75.2 1.5 78.8 1.2 
79 64.1 2.4 70.1 2.4 70.8 1.4 76.2 1.1 
80 80.8 3.9 81.0 4.2 79.3 1.4 84.8 1.3 
81 81.3 2.5 82.5 2.7 83.4 1.3 80.7 1.1 
82 87.4 3.1 85.0 2.9 84.5 1.5 88.6 1.1 
83 86.3 2.5 87.9 2.2 86.2 1.4 79.7 1.1 
84 79.8 2.8 81.2 2.5 79.6 1.2 86.5 1.4 
85 83.7 2.1 81.7 2.1 85.2 1.4 81.9 1.2 
86 76.5 2.6 82.8 2.5 83.8 1.3 80.5 1.1 
87 79.9 2.1 79.6 2.4 81.0 1.2 83.9 1.1 
88 81.9 2.5 81.9 2.5 83.7 1.3 81.5 1.2 
89 77.0 2.4 74.6 2.4 84.6 1.3 81.8 1.2 
90 79.9 2.4 73.2 2.3 88.4 1.3 77.6 1.4 
91 79.6 2.3 75.6 2.1 88.2 1.1 89.8 1.6 
92 79.4 2.2 78.8 2.4 79.4 1.4 86.4 1.3 
93 79.1 2.4 75.1 2.4 86.5 1.4 82.0 1.4 
94 86.3 2.2 81.5 2.2 87.2 1.2 85.5 1.1 
95 73.9 2.3 78.7 2.3 87.2 1.2 84.4 1.2 
96 77.5 2.1 75.9 2.1 73.0 1.4 69.7 1.1 
97 77.5 2.0 75.5 2.1 82.8 1.2 80.2 1.0 
98 84.8 2.0 78.6 2.2 80.5 1.1 82.7 1.1 
99 78.1 2.2 76.0 2.1 78.3 1.4 80.1 1.0 
100 77.0 2.0 75.6 2.0 77.6 1.2 79.2 1.1 
101 70.5 2.2 71.8 2.2 79.9 1.2 75.6 1.2 
102 76.9 2.1 78.0 2.2 81.8 1.2 83.3 1.1 
103 72.0 2.1 73.4 2.2 77.8 1.3 76.4 1.0 
104 79.0 2.0 78.3 2.1 83.1 1.2 79.9 1.4 
105 75.6 2.1 73.1 2.1 76.9 1.2 78.8 1.1 
106 75.0 2.2 80.4 2.1 84.0 1.1 81.8 1.1 
107 71.1 2.0 75.0 2.2 75.7 1.1 74.0 1.1 
108 77.0 2.3 80.5 2.3 75.4 1.2 72.8 1.1 
109 75.9 2.1 70.7 2.1 76.3 1.1 76.1 1.0 
110 78.7 2.0 76.0 2.1 81.4 1.3 72.1 1.2 
111 70.5 2.2 74.2 2.2 80.4 1.1 75.3 1.2 
112 85.6 2.2 88.5 2.0 90.6 1.3 92.2 1.5 
113 93.5 2.1 90.8 2.1 95.3 1.4 98.3 1.2 
114 86.7 2.0 89.9 2.2 97.3 1.2 87.5 1.1 
115 87.7 2.1 86.6 1.9 93.4 1.2 95.3 1.1 
116 84.3 2.1 87.3 2.0 96.1 1.3 93.8 1.1 
117 86.0 2.0 88.1 2.0 97.2 1.2 99.5 1.0 
118 87.1 2.1 87.1 2.0 95.2 1.2 91.9 1.3 
119 90.1 2.2 92.8 1.9 98.0 1.3 90.3 1.4 
120 90.2 2.0 90.7 2.1 93.4 1.2 95.5 1.1 
121 92.9 2.1 87.2 2.0 88.3 1.2 90.6 1.2 
122 90.4 2.0 90.6 2.0 90.1 1.4 88.3 1.1 
123 86.0 2.1 86.0 1.9 95.5 1.1 93.4 1.1 
124 90.7 2.0 83.4 1.8 91.8 1.1 89.5 1.1 
125 88.2 2.1 87.7 2.0 92.6 1.2 88.2 1.1 
126 89.7 2.0 89.3 1.9 94.5 1.3 92.9 1.1 
127 93.0 2.0 91.0 2.1 93.2 1.2 96.4 1.3 
