Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 87.3 2.6 85.8 2.5 97.1 1.4 92.7 1.2 
1 87.4 2.3 89.3 2.7 99.8 1.2 96.9 1.1 
2 93.1 2.3 92.9 2.7 94.3 1.3 93.0 1.2 
3 92.1 2.3 88.2 2.3 98.4 1.4 88.7 1.4 
4 89.6 2.5 91.6 2.4 97.7 1.2 97.3 1.1 
5 96.0 2.4 92.3 2.5 90.5 1.4 94.3 1.2 
6 92.2 2.6 96.2 2.6 101.2 1.4 98.5 1.5 
7 79.6 2.5 84.7 2.6 96.2 1.2 100.5 1.5 
8 92.4 2.6 94.0 2.5 99.8 1.2 97.7 1.2 
9 87.3 2.3 91.9 2.5 93.1 1.3 95.2 1.1 
10 89.5 2.6 86.3 2.4 90.9 1.4 92.1 1.1 
11 89.3 2.6 87.1 2.4 90.9 1.4 95.6 1.1 
12 91.9 2.3 87.0 2.4 91.6 1.5 91.7 1.1 
13 89.1 2.6 89.5 2.5 96.8 1.1 99.8 1.1 
14 87.5 2.4 92.2 2.4 94.7 1.4 97.5 1.5 
15 91.2 2.5 93.8 2.6 96.8 1.2 98.6 1.1 
16 72.4 2.6 66.8 2.6 75.4 1.3 73.3 1.2 
17 65.3 2.6 71.3 2.4 72.4 1.2 69.7 1.2 
18 73.5 2.5 69.9 2.7 76.2 1.2 76.2 1.2 
19 74.3 2.8 71.1 2.7 81.0 1.3 73.4 1.4 
20 67.2 2.5 65.8 2.7 74.5 1.4 79.6 1.3 
21 67.7 2.6 68.0 2.5 81.7 1.4 78.2 1.4 
22 71.4 2.5 68.5 2.4 75.5 1.3 80.0 1.1 
23 66.4 2.7 69.8 2.5 73.7 1.3 75.9 1.1 
24 66.3 2.5 76.1 2.6 78.9 1.3 73.4 1.3 
25 71.2 2.7 71.7 2.4 76.5 1.3 79.8 1.3 
26 70.2 2.7 66.9 2.6 79.2 1.3 74.5 1.5 
27 64.2 2.5 65.9 2.5 72.5 1.2 74.4 1.1 
28 75.4 2.6 71.5 2.6 78.6 1.3 76.4 1.1 
29 73.9 2.6 70.9 2.7 79.0 1.4 80.3 1.4 
30 66.3 2.7 67.9 2.5 76.8 1.4 75.6 1.5 
31 65.8 2.5 66.8 2.5 74.7 1.3 71.3 1.4 
32 87.5 2.6 90.4 3.0 95.4 1.1 93.4 1.1 
33 83.7 2.4 83.3 2.4 90.5 1.3 83.6 1.2 
34 81.8 2.6 87.8 2.6 86.9 1.2 92.4 1.1 
35 83.4 2.4 81.5 2.3 91.3 1.2 86.1 1.3 
36 88.3 2.8 85.7 2.6 89.4 1.4 87.8 1.0 
37 92.6 2.2 88.4 2.2 90.1 1.2 88.2 1.1 
38 83.2 2.4 80.8 2.5 94.6 1.3 88.1 1.1 
39 87.3 2.1 80.1 2.3 94.1 1.3 88.6 1.3 
40 86.3 2.1 86.9 2.2 93.6 1.2 95.6 1.0 
41 82.0 2.7 88.7 2.5 87.4 1.3 91.2 1.1 
42 77.0 2.6 78.3 2.4 88.5 1.2 92.7 1.2 
43 79.5 2.4 86.9 2.2 90.7 1.2 88.9 1.1 
44 79.3 2.7 74.9 2.5 85.6 1.4 87.7 1.0 
45 83.4 2.1 76.5 2.2 89.5 1.2 91.5 1.0 
46 83.3 2.1 85.2 2.2 85.5 1.1 85.2 1.1 
47 78.9 2.4 76.4 2.2 88.7 1.2 90.5 1.1 
48 70.2 2.2 64.3 2.1 79.8 1.1 85.4 1.2 
49 74.3 2.3 70.7 2.4 77.2 1.2 79.8 1.1 
50 74.5 2.3 77.4 2.3 79.6 1.1 78.0 1.1 
51 76.0 2.2 70.5 2.2 83.8 1.2 78.3 1.4 
52 74.1 2.1 72.0 2.4 73.0 1.3 70.8 1.6 
53 68.0 2.4 71.8 2.3 80.0 1.1 80.4 1.5 
54 68.0 2.3 74.4 2.4 83.8 1.2 79.6 1.3 
55 74.2 2.2 69.0 2.5 84.1 1.2 78.5 1.3 
56 71.5 2.3 68.7 2.4 79.1 1.3 75.6 1.3 
57 68.5 2.4 75.8 2.2 81.3 1.3 75.1 1.3 
58 77.2 2.4 77.6 2.2 82.6 1.2 82.3 1.2 
