Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  115.6  3.9  -1.3  3.6  95.9  117.5  4.6  6.0  4.0  124.3  6075  13.6666  6066  13.2133 
 1  117.2  4.3  2.4  3.6  94.6  125.5  1.0  1.9  0.7  1.4  3874  12.7916  4005  12.5045 
 2  117.7  3.8  5.7  3.1  81.1  115.4  2.2  2.8  1.9  25.6  980  12.2176  1068  12.6393 
 3  125.3  3.0  -1.5  2.7  55.9  122.1  1.1  0.1  1.0  8.3  4734  12.712  4699  13.0473 
 4  114.3  3.2  2.8  3.3  92.7  118.8  1.8  5.9  1.9  29.0  5800  12.4818  5780  12.5416 
 5  114.2  3.2  7.5  2.2  38.1  117.2  2.0  -0.1  1.5  14.3  6037  13.2117  6043  13.1728 
 6  119.3  2.5  0.2  2.0  33.3  117.0  0.8  4.3  0.6  2.6  0 0 0 0
 7  123.3  3.4  -7.6  4.2  139.8  113.7  1.1  7.8  1.1  5.7  402  12.2454  430  12.433 
 8  131.3  3.6  -2.7  2.4  44.1  124.2  2.2  -0.0  1.5  15.9  0 0 0 0
 9  125.6  4.4  -2.5  3.7  96.7  121.7  1.7  2.2  1.4  14.3  5212  12.9749  5265  13.4912 
 10  121.9  2.4  -0.8  2.6  51.8  124.0  1.7  0.8  1.9  26.5  6190  13.2348  6167  13.5295 
 11  112.8  4.1  4.6  3.2  81.9  117.6  0.8  7.3  0.6  2.8  0 0 0 0
 12  127.4  6.2  -1.1  4.1  120.5  111.6  1.4  4.6  0.9  5.8  0 0 0 0
 13  118.2  3.1  6.5  1.9  28.5  120.3  2.0  3.0  1.3  10.6  6092  13.7121  6068  13.9111 
 14  124.2  4.8  -7.2  3.9  107.8  114.5  2.4  10.4  1.8  24.6  0 0 0 0
 15  120.2  2.9  1.2  2.7  54.5  122.4  2.8  4.0  2.7  55.0  1568  13.2332  1573  13.0314 
 16  120.0  4.7  8.8  5.6  267.6  112.3  2.6  -0.3  3.4  89.9  4711  12.9539  4794  12.7508 
 17  128.0  5.2  -10.8  6.5  312.2  121.4  4.2  3.3  4.9  191.9  1265  12.5181  1254  13.0722 
 18  121.4  3.2  -1.1  3.4  89.6  124.3  1.8  -4.4  1.9  28.2  445  11.9644  480  12.6327 
 19  123.3  1.6  0.6  1.5  17.8  124.3  1.4  0.4  1.3  13.1  0 0 0 0
 20  120.0  4.4  4.6  3.5  97.8  129.2  3.8  -9.5  3.1  69.5  628  12.8469  635  13.1857 
 21  113.8  2.1  -1.8  2.3  43.1  119.8  1.5  8.0  1.5  19.4  3989  13.7546  4055  13.5636 
 22  118.0  2.5  1.9  2.3  44.3  120.3  2.3  3.7  2.0  31.9  245  13.4065  252  12.8543 
 23  120.3  5.2  1.4  3.7  107.2  120.2  1.9  0.6  1.4  13.3  0 0 0 0
 24  121.7  2.4  0.7  3.1  73.7  126.5  1.9  -2.5  2.4  41.8  6099  13.5903  6109  13.5498 
 25  122.0  1.5  -1.7  2.1  35.3  116.7  1.7  5.5  2.4  46.4  5758  13.3125  5719  12.964 
 26  119.6  2.1  -3.3  2.2  35.3  119.5  2.2  3.5  2.2  35.6  269  11.611  236  14.1808 
 27  130.7  6.5  -7.0  5.5  219.2  127.6  5.0  -3.3  4.3  132.3  6069  13.764  6076  13.6856 
 28  123.4  2.3  -0.5  2.8  61.0  119.8  0.9  2.5  1.0  8.4  1471  12.491  1384  12.8825 
 29  121.8  2.1  -1.7  1.5  15.7  124.5  3.3  2.6  2.2  35.6  0 0 0 0
 30  130.9  3.1  -8.7  2.2  36.0  111.9  4.8  2.1  3.4  71.1  0 0 0 0
 31  121.0  2.0  3.0  1.9  27.4  111.4  6.0  4.0  5.9  255.0  4764  14.148  4827  13.6388 
 32  122.6  1.5  3.5  1.3  12.4  119.3  3.5  0.4  3.2  71.4  0 0 0 0
 33  121.4  1.3  4.5  1.7  24.9  125.2  1.6  2.3  2.2  37.6  0 0 0 0
 34  116.4  3.1  10.0  4.7  183.2  129.4  1.8  -2.2  2.6  53.2  459  13.7144  415  11.2195 
 35  128.5  3.1  -3.6  2.9  63.8  119.7  4.4  6.1  4.2  102.5  0 0 0 0
 36  119.3  3.9  4.6  6.3  103.7  127.2  4.1  -3.6  7.5  467.9  1351  12.6586  1332  12.4058 
 37  124.7  3.0  0.6  5.4  238.2  127.3  5.2  -1.1  9.1  668.3  5983  13.4691  5969  13.585 
 38  121.7  2.3  3.8  3.5  97.9  134.2  5.2  -12.6  7.8  469.1  1319  11.8169  1313  12.688 
 39  123.6  1.4  0.8  1.6  19.5  122.0  2.3  -7.1  2.7  52.1  626  12.5862  587  12.0216 
 40  120.8  1.7  3.3  2.2  38.2  121.1  0.9  -0.1  1.2  11.2  0 0 0 0
 41  132.2  3.9  -4.2  3.2  71.1  135.7  8.1  -1.5  6.2  277.2  0 0 0 0
 42  117.6  1.7  7.9  2.3  44.7  117.2  5.0  8.2  6.5  368.6  0 0 0 0
 43  123.9  2.6  2.8  3.2  83.9  122.1  0.9  4.3  1.2  10.5  0 0 0 0
 44  126.5  2.1  -1.7  2.2  38.8  120.3  4.9  3.8  5.2  216.6  0 0 0 0
 45  133.0  6.7  -5.2  8.9  622.3  126.3  1.5  -1.2  2.1  34.6  5945  14.024  5921  13.618 
 46  123.6  1.8  2.8  2.2  39.2  119.2  1.1  6.4  1.4  15.0  4884  14.6725  4838  13.11 
 47  125.0  3.5  6.7  4.6  172.9  129.9  4.7  -6.4  6.4  287.4  498  14.04  528  13.2926 
 48  115.3  1.5  4.6  2.4  45.9  110.8  2.1  10.1  3.5  100.7  6018  13.1416  6015  13.0854 
 49  118.1  3.9  1.8  5.3  236.1  114.6  1.0  3.9  1.4  17.0  3187  12.1446  3183  12.5848 
 50  119.2  1.4  3.4  2.0  37.8  109.2  2.3  8.7  3.4  96.1  2926  12.9552  2936  12.1622 
 51  121.8  1.6  1.9  2.5  50.9  116.4  1.2  1.6  1.9  28.5  4750  12.3536  4793  12.309 
 52  120.2  0.8  -2.5  1.1  8.9  117.5  1.6  6.6  2.1  37.2  5357  12.8496  5296  12.7231 
 53  117.5  2.6  9.0  3.5  105.6  119.7  1.9  0.4  2.6  54.5  692  12.394  664  12.6219 
 54  115.3  1.3  2.3  1.5  16.4  119.2  1.5  -1.4  1.7  22.1  6074  12.9665  6072  13.3062 
 55  121.1  3.0  3.5  3.9  125.7  116.5  1.3  2.8  1.8  25.9  351  12.1169  389  13.1221 
 56  126.4  3.8  -1.2  6.2  334.9  126.5  2.8  -2.9  4.4  156.6  1234  12.8497  1289  12.9264 
 57  118.2  0.9  1.7  1.1  7.2  118.3  2.2  0.5  1.8  6.9  6060  12.9517  6060  12.7148 
 58  115.3  1.5  8.2  2.5  53.1  127.1  2.3  -4.6  3.8  121.3  6249  13.2048  6212  12.9733 
 59  121.6  0.8  1.0  1.1  10.0  119.0  2.5  1.3  3.6  103.9  5650  13.7085  5671  13.1136 
 60  123.7  7.9  3.5  13.3  1482.5  122.0  4.0  -2.6  7.1  422.2  6075  13.2033  6077  13.2485 
 61  110.5  4.6  8.2  6.5  344.9  119.5  0.8  -1.3  1.0  8.8  0 0 0 0
