Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 5 999
1 15 999
2 5 997
3 8 998
4 10 998
5 15 999
6 5 998
7 6 999
8 6 999
9 9 998
10 5 999
11 16 998
12 10 999
13 6 999
14 6 997
15 15 997
16 5 999
17 8 998
18 5 999
19 5 995
20 6 999
21 15 996
22 15 999
23 7 998
24 5 999
25 7 998
26 7 995
27 8 999
28 7 998
29 5 999
30 8 996
31 8 992
32 6 999
33 15 998
34 5 997
35 6 998
36 6 998
37 6 997
38 9 990
39 9 996
40 6 995
41 9 986
42 10 999
43 11 998
44 5 994
45 6 997
46 14 980
47 13 998
48 10 999
49 6 997
50 5 995
51 9 993
52 8 995
53 10 996
54 8 991
55 7 995
56 7 991
57 9 992
58 9 992
59 6 994
60 9 992
61 15 991
62 5 993
63 12 991
64 25 931
65 24 935
66 23 936
67 20 927
68 27 934
69 23 933
70 11 918
71 21 921
72 19 931
73 27 942
74 25 944
75 25 932
76 19 917
77 20 936
78 24 936
79 10 928
80 32 943
81 37 940
82 35 944
83 37 932
84 21 936
85 29 939
86 39 945
87 32 930
88 33 926
89 44 943
90 39 933
91 38 936
92 36 935
93 42 932
94 29 917
95 44 954
96 43 946
97 46 955
98 49 967
99 47 967
100 46 946
101 44 954
102 44 962
103 48 993
104 53 967
105 43 953
106 45 954
107 48 955
108 48 955
109 28 939
110 54 953
111 47 942
112 9 954
113 54 950
114 51 941
115 48 963
116 46 936
117 44 941
118 57 963
119 12 984
120 45 935
121 47 940
122 55 940
123 59 944
124 49 953
125 51 944
126 55 947
127 56 995
