Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 800
1 815
2 803
3 806
4 803
5 831
6 798
7 811
8 793
9 795
10 788
11 786
12 792
13 789
14 788
15 803
16 759
17 765
18 755
19 759
20 765
21 757
22 760
23 751
24 754
25 759
26 756
27 740
28 764
29 751
30 753
31 751
32 794
33 789
34 796
35 798
36 800
37 799
38 800
39 805
40 806
41 789
42 796
43 787
44 802
45 804
46 791
47 800
48 768
49 760
50 777
51 768
52 755
53 775
54 767
55 771
56 771
57 754
58 769
59 763
60 753
61 776
62 770
63 770
64 761
65 744
66 761
67 751
68 748
69 762
70 754
71 754
72 756
73 756
74 748
75 748
76 759
77 751
78 758
79 764
80 784
81 781
82 783
83 790
84 788
85 785
86 794
87 790
88 782
89 784
90 783
91 796
92 782
93 687
94 778
95 791
96 785
97 778
98 768
99 781
100 763
101 742
102 775
103 788
104 790
105 778
106 779
107 747
108 785
109 779
110 764
111 791
112 862
113 816
114 816
115 802
116 999
117 815
118 815
119 811
120 819
121 823
122 797
123 803
124 813
125 805
126 818
127 817
