Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  119.1  3.9  -1.0  3.6  95.1  125.8  2.6  -1.1  2.3  39.4  6171  14.477  6176  13.4796 
 1  133.3  4.9  -6.4  4.1  124.1  133.4  1.9  -6.0  1.2  4.6  3191  14.2506  3197  13.8485 
 2  119.4  3.0  3.4  2.5  50.7  120.7  3.3  -2.3  2.8  57.1  680  13.5471  709  14.0207 
 3  126.3  2.7  -2.5  2.5  47.1  126.3  1.5  -2.6  1.3  13.4  4329  14.1374  4328  14.0838 
 4  123.4  1.3  -0.8  1.4  16.3  124.9  2.0  -2.0  2.1  34.6  6223  13.031  6212  12.9235 
 5  123.0  3.2  2.6  2.2  39.5  124.8  1.8  -4.2  1.3  10.9  6190  13.2496  6205  13.2121 
 6  120.3  3.2  2.7  2.5  52.0  129.5  1.6  -4.5  1.3  12.0  0 0 0 0
 7  125.7  2.1  -2.5  2.6  54.3  122.5  2.6  -0.1  2.7  33.0  311  14.7995  292  14.1694 
 8  128.9  2.6  -4.6  1.7  22.3  123.0  2.2  -2.2  1.5  15.8  0 0 0 0
 9  126.1  1.4  -5.3  1.2  10.2  123.8  1.7  -0.8  1.4  14.9  4702  14.1628  4825  13.7366 
 10  121.0  2.0  -1.5  2.1  34.2  123.3  1.1  -1.0  1.1  9.9  6244  13.7402  6240  13.7117 
 11  116.2  2.9  0.1  2.3  41.2  127.9  2.6  2.0  2.0  29.5  0 0 0 0
 12  132.4  4.2  -4.4  2.7  54.6  124.8  3.6  -0.3  2.4  40.7  0 0 0 0
 13  118.4  3.6  3.3  2.3  39.5  124.6  1.4  -2.9  0.9  5.2  6175  14.0674  6199  14.1634 
 14  126.9  4.6  -7.1  3.8  98.9  126.0  4.2  -2.9  3.3  78.8  0 0 0 0
 15  121.2  3.5  -0.3  3.3  81.0  120.8  1.8  0.5  1.6  21.0  1066  14.7904  1124  14.6426 
 16  125.2  4.3  4.1  5.1  175.5  117.5  1.9  -0.7  2.4  36.7  4837  12.7266  4800  12.9064 
 17  118.5  3.8  -2.3  4.7  130.8  120.6  2.0  1.2  2.4  36.1  1088  13.9566  1066  12.566 
 18  121.4  3.2  -2.8  3.4  69.9  118.0  2.6  0.8  2.6  42.3  468  12.4978  452  13.3121 
 19  116.5  2.2  3.3  2.0  25.4  117.3  0.4  3.1  0.4  0.9  0 0 0 0
 20  115.6  3.5  5.7  2.8  49.9  125.9  4.9  -5.8  4.1  94.7  693  12.8216  676  13.187 
 21  116.8  2.4  -1.7  2.6  43.5  123.7  2.2  8.8  2.2  33.6  4233  14.1191  4279  12.4544 
 22  116.5  3.5  2.4  3.2  65.6  123.3  0.6  1.1  0.5  1.5  248  11.9726  224  14.0064 
 23  118.9  5.3  1.5  3.8  86.7  117.8  2.8  0.2  2.0  22.6  0 0 0 0
 24  121.5  3.1  -2.7  3.9  92.8  122.6  3.6  2.1  4.5  117.5  6216  13.7081  6206  13.5697 
 25  125.4  2.4  0.1  3.3  71.2  121.3  1.8  0.1  2.5  40.8  5908  13.381  5903  13.5858 
 26  121.2  1.9  -2.5  1.9  22.7  123.6  0.6  -1.2  0.6  2.1  0  0  0  0 
 27  128.3  1.9  -5.4  1.6  14.7  122.5  2.7  -1.2  2.3  29.7  6197  13.8852  6196  13.9885 
 28  120.8  3.0  0.2  3.5  78.9  119.4  1.1  2.6  1.4  11.5  1345  12.8378  1458  12.5667 
 29  123.4  2.4  -0.9  1.7  16.6  127.2  3.6  1.0  2.4  32.8  0 0 0 0
 30  117.8  1.1  -0.9  0.8  3.6  114.7  4.0  1.6  2.8  39.0  0 0 0 0
 31  118.5  1.7  2.0  1.6  15.7  118.3  2.4  -3.2  2.4  33.0  4940  14.5253  4955  12.8776 
 32  123.2  2.3  0.1  2.1  32.3  121.5  1.7  -2.9  1.5  16.5  0 0 0 0
 33  112.1  1.1  5.3  1.5  18.1  117.9  2.7  1.4  3.6  103.3  0 0 0 0
 34  121.0  4.3  3.0  6.6  368.1  118.4  2.0  7.3  3.0  69.4  398  12.4812  431  11.3555 
 35  123.1  4.3  -2.9  4.0  124.6  119.9  2.9  1.1  2.8  45.0  0 0 0 0
 36  114.9  2.5  2.5  3.7  64.6  121.3  1.9  -3.5  3.5  102.4  1206  12.598  1261  12.1865 
 37  121.1  3.8  2.7  6.8  386.3  124.6  2.2  -6.9  3.9  119.1  6060  14.4024  6098  13.5651 
 38  115.8  2.6  4.0  3.9  120.2  118.0  3.1  5.7  4.7  166.5  1289  12.1501  1260  12.2075 
 39  119.9  2.8  0.3  3.2  80.9  120.0  1.4  -6.1  1.7  19.8  590  12.8235  656  12.7177 
 40  119.5  1.1  -0.1  1.5  16.8  116.6  0.8  -0.8  1.0  7.7  0 0 0 0
 41  118.7  1.5  -2.7  1.3  11.0  125.0  5.5  -0.3  4.2  126.2  0 0 0 0
 42  116.2  1.7  4.4  2.2  40.8  113.4  3.3  8.7  4.3  161.8  0 0 0 0
 43  118.5  1.4  3.7  1.7  23.0  119.8  1.3  -0.6  1.6  20.0  0 0 0 0
 44  119.8  1.3  -0.7  1.4  14.8  112.8  2.2  3.4  2.3  43.5  0 0 0 0
 45  126.3  5.3  -4.9  7.1  389.9  121.0  1.7  -2.1  2.3  42.5  6094  13.5895  6096  13.6979 
