Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 75.2 2.5 76.2 2.6 78.4 1.4 82.9 1.2 
1 69.7 2.6 75.3 2.7 80.2 1.4 78.0 1.2 
2 74.5 2.6 72.1 2.6 77.8 1.3 80.3 1.6 
3 73.7 2.6 71.6 2.4 84.4 1.2 82.8 1.5 
4 72.6 2.6 75.9 2.6 77.9 1.3 77.3 1.2 
5 71.1 2.5 72.3 2.4 82.3 1.3 80.2 1.1 
6 71.2 2.6 74.2 2.6 78.7 1.3 82.9 1.4 
7 77.4 2.7 76.9 2.5 83.7 1.2 80.8 1.1 
8 82.1 2.6 79.7 2.7 87.3 1.2 81.9 1.4 
9 72.2 2.5 71.7 2.5 85.2 1.2 87.0 1.1 
10 77.1 2.7 74.7 2.7 83.1 1.4 83.5 1.2 
11 74.2 2.5 71.6 2.6 79.2 1.4 81.8 1.3 
12 76.4 2.5 75.1 2.5 81.3 1.3 83.5 1.2 
13 78.0 2.6 79.7 2.4 84.5 1.1 81.7 1.1 
14 73.7 2.7 72.1 2.5 86.0 1.2 84.6 1.1 
15 77.7 2.6 71.5 2.6 81.1 1.4 74.5 1.4 
16 88.8 2.1 86.2 2.0 87.6 1.1 92.1 1.1 
17 78.3 2.0 78.1 2.0 89.8 1.3 91.4 1.0 
18 84.5 2.2 82.4 2.0 91.4 1.3 88.9 1.1 
19 85.2 2.2 83.7 2.0 92.9 1.3 94.5 0.9 
20 85.9 2.0 80.3 2.1 97.9 1.2 86.0 1.2 
21 81.5 2.2 79.0 2.1 92.2 1.1 88.7 1.1 
22 80.4 2.0 81.8 2.2 88.0 1.1 85.2 1.1 
23 83.2 2.0 81.8 2.1 89.7 1.3 87.7 1.4 
24 79.8 2.0 79.8 2.3 87.6 1.2 85.1 1.1 
25 78.0 2.2 77.5 2.0 91.4 1.1 88.8 1.1 
26 80.0 2.0 79.6 2.1 87.5 1.1 90.3 1.1 
27 80.5 2.0 82.2 2.1 86.5 1.1 88.0 1.0 
28 78.2 2.2 82.7 2.0 90.1 1.2 88.7 1.1 
29 84.0 2.1 79.8 2.1 87.2 1.2 84.7 1.0 
30 82.1 2.0 76.8 2.1 90.4 1.3 90.8 1.2 
31 78.0 2.0 78.7 2.2 88.4 1.2 83.7 1.4 
32 81.3 3.0 85.0 3.0 89.1 1.4 93.3 1.5 
33 90.4 2.8 86.9 3.0 89.6 1.5 87.8 1.1 
34 83.8 2.9 86.0 2.8 94.7 1.3 95.2 1.2 
35 85.0 2.8 86.5 2.6 91.8 1.2 92.5 1.6 
36 101.2 3.1 92.6 3.1 93.3 1.4 95.4 1.2 
37 85.8 2.7 89.0 2.7 91.5 1.2 89.8 1.2 
38 89.9 2.8 89.6 2.9 92.2 1.3 89.3 1.2 
39 84.1 2.4 83.2 2.6 93.2 1.4 90.5 1.7 
40 82.2 2.8 86.8 2.6 92.6 1.2 96.5 1.4 
41 91.1 3.0 87.9 2.7 98.5 1.4 90.6 1.5 
42 90.6 2.9 87.4 2.8 88.0 1.2 89.3 1.6 
43 83.3 2.6 82.3 2.6 89.8 1.6 94.0 1.4 
44 87.3 2.9 84.2 2.9 95.4 1.4 89.5 1.4 
45 88.2 2.7 84.0 2.7 96.8 1.3 91.8 1.2 
46 85.3 2.7 83.7 2.5 94.3 1.3 92.1 1.1 
47 79.3 2.5 82.8 2.6 93.6 1.5 90.0 1.6 
48 79.2 2.2 79.7 2.2 80.0 1.1 83.5 1.1 
