Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 784
1 800
2 790
3 782
4 780
5 771
6 780
7 784
8 787
9 786
10 781
11 769
12 783
13 793
14 782
15 788
16 731
17 732
18 728
19 727
20 727
21 732
22 718
23 723
24 729
25 737
26 735
27 719
28 734
29 720
30 719
31 733
32 750
33 761
34 762
35 760
36 774
37 756
38 764
39 761
40 765
41 760
42 767
43 761
44 764
45 758
46 762
47 769
48 764
49 762
50 771
51 767
52 772
53 761
54 755
55 779
56 771
57 762
58 758
59 760
60 764
61 764
62 768
63 780
64 749
65 731
66 740
67 752
68 740
69 732
70 744
71 736
72 748
73 747
74 737
75 748
76 752
77 783
78 727
79 739
80 734
81 732
82 735
83 735
84 725
85 725
86 734
87 728
88 729
89 737
90 728
91 749
92 735
93 730
94 741
95 730
96 744
97 704
98 746
99 738
100 737
101 710
102 704
103 739
104 742
105 738
106 748
107 734
108 739
109 735
110 743
111 747
112 971
113 910
114 1020
115 743
116 947
117 725
118 743
119 745
120 754
121 736
122 721
123 739
124 748
125 737
126 736
127 742
