Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 64.3 2.6 66.3 2.6 63.8 1.2 72.1 1.2 
1 63.7 2.3 64.9 2.4 67.4 1.2 65.5 1.1 
2 65.1 2.3 62.8 2.5 67.2 1.3 74.4 1.4 
3 62.7 2.3 69.5 2.1 70.9 1.4 73.1 1.5 
4 64.7 2.3 67.2 2.5 70.4 1.3 68.7 1.1 
5 60.9 2.3 65.6 2.4 74.6 1.2 72.7 1.1 
6 64.5 2.6 73.5 2.3 72.9 1.2 75.6 1.1 
7 63.4 2.4 63.2 2.4 64.9 1.3 61.6 1.1 
8 63.7 2.5 61.8 2.6 76.4 1.1 73.5 1.1 
9 60.9 2.7 65.3 2.4 70.4 1.4 67.6 1.4 
10 61.0 2.5 66.9 2.6 73.9 1.4 72.2 1.4 
11 62.5 2.5 58.3 2.5 72.5 1.4 72.3 1.1 
12 59.2 2.4 66.0 2.2 72.8 1.2 69.8 1.1 
13 62.5 2.3 60.6 2.3 67.7 1.2 64.8 1.1 
14 67.0 2.4 67.4 2.3 67.2 1.3 74.4 1.4 
15 66.0 2.3 61.7 2.5 65.6 1.2 67.4 1.1 
16 89.3 2.5 87.2 2.2 89.2 1.3 91.1 1.2 
17 88.7 2.4 79.4 2.4 94.8 1.3 92.2 1.1 
18 83.7 2.2 86.6 2.5 93.3 1.4 90.4 1.5 
19 90.8 2.6 86.5 2.6 94.5 1.4 95.5 1.2 
20 83.2 2.4 81.7 2.4 93.4 1.4 88.1 1.2 
21 81.7 2.4 86.4 2.5 89.7 1.4 91.8 1.1 
22 85.3 2.3 88.5 2.5 89.6 1.3 92.0 1.1 
23 84.5 2.5 77.7 2.4 86.2 1.3 87.1 1.2 
24 79.3 2.4 87.0 2.3 87.5 1.4 87.8 1.1 
25 85.9 2.2 84.6 2.5 90.3 1.3 87.8 1.3 
26 87.8 2.3 91.4 2.3 96.0 1.2 93.0 1.2 
27 76.7 2.4 82.7 2.3 87.8 1.2 91.8 1.2 
28 77.8 2.5 80.7 2.5 93.3 1.3 95.4 1.2 
29 80.6 2.4 82.9 2.4 92.0 1.2 86.6 1.4 
30 79.4 2.4 79.4 2.5 92.2 1.2 89.0 1.2 
31 76.4 2.5 82.0 2.4 91.4 1.2 88.0 1.2 
32 64.4 3.3 61.5 3.2 64.9 1.3 70.1 1.4 
33 63.7 2.8 59.8 3.1 69.8 1.3 72.8 1.4 
34 61.8 2.9 59.2 3.1 67.6 1.3 72.4 1.1 
35 66.7 2.8 62.2 2.7 67.4 1.3 64.9 1.2 
36 61.4 3.3 64.0 3.1 72.7 1.3 69.4 1.2 
37 63.4 2.6 58.4 2.5 70.1 1.3 73.1 1.6 
38 66.7 2.9 64.9 3.1 68.2 1.2 65.5 1.2 
39 62.4 2.8 66.8 2.6 66.6 1.4 72.1 1.2 
40 62.9 2.7 61.8 2.8 71.4 1.2 67.7 1.5 
41 60.8 2.9 64.2 2.9 72.6 1.4 69.5 1.2 
42 60.0 3.1 54.5 2.8 68.4 1.3 72.3 1.1 
43 66.1 2.8 61.7 2.7 65.8 1.3 68.2 1.4 
44 63.4 3.1 59.8 3.0 70.2 1.3 68.7 1.2 
45 55.8 2.6 60.6 2.7 67.2 1.2 64.5 1.6 
46 59.8 2.7 56.2 2.6 70.0 1.5 67.7 1.3 
47 56.7 2.8 62.0 2.6 69.7 1.2 71.8 1.1 
48 76.4 2.3 77.6 2.0 82.0 1.3 80.4 1.1 
49 78.0 2.3 84.0 2.0 88.7 1.2 84.4 1.2 
50 79.3 2.2 77.0 2.0 84.6 1.2 84.7 1.1 
51 72.2 2.3 75.3 2.0 83.5 1.4 84.8 1.3 
52 80.5 2.0 74.7 2.2 86.8 1.3 80.3 1.2 
53 83.7 2.1 80.5 2.1 87.5 1.1 85.5 1.1 
