Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 48 939
1 35 921
2 38 923
3 42 929
4 47 943
5 45 931
6 47 941
7 37 937
8 32 911
9 48 941
10 44 922
11 41 934
12 42 955
13 52 950
14 41 942
15 33 961
16 45 947
17 37 943
18 43 952
19 43 961
20 47 951
21 47 956
22 45 943
23 23 942
24 48 945
25 51 963
26 46 946
27 51 940
28 49 940
29 45 952
30 56 957
31 53 951
32 23 925
33 26 922
34 24 915
35 27 927
36 24 912
37 26 915
38 31 921
39 23 910
40 21 901
41 34 920
42 22 933
43 28 928
44 33 910
45 23 921
46 29 919
47 30 916
48 51 937
49 47 936
50 41 940
51 45 944
52 41 937
53 43 925
54 41 932
55 39 934
56 52 929
57 44 937
58 48 937
59 46 935
60 42 942
61 40 944
62 53 927
63 51 934
64 21 949
65 20 921
66 27 937
67 23 944
68 22 939
69 29 930
70 31 941
71 24 985
72 24 941
73 29 934
74 27 931
75 20 925
76 27 930
77 25 936
78 25 937
79 21 940
80 23 936
81 36 953
82 28 922
83 24 921
84 25 928
85 31 942
86 36 963
87 11 929
88 13 936
89 29 941
90 35 933
91 29 928
92 23 920
93 30 944
94 37 929
95 39 936
96 13 928
97 10 921
98 9 922
99 14 930
100 7 902
101 10 903
102 10 915
103 9 906
104 10 910
105 17 924
106 14 918
107 20 924
108 12 921
109 9 913
110 11 927
111 25 939
112 15 970
113 10 940
114 10 938
115 10 914
116 6 914
117 11 932
118 20 928
119 9 923
120 12 919
121 16 905
122 8 913
123 7 917
124 10 888
125 7 909
126 19 911
127 15 951
