Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 78.1 2.6 73.9 2.6 85.5 1.1 86.8 1.1 
1 75.5 2.5 81.5 2.2 84.3 1.2 87.4 1.1 
2 79.2 2.2 82.6 2.4 88.0 1.2 87.9 1.1 
3 81.8 2.3 85.4 2.1 92.7 1.4 89.5 1.1 
4 84.4 2.2 81.6 2.3 83.6 1.3 81.8 1.2 
5 77.9 2.4 79.5 2.1 86.6 1.2 87.1 1.1 
6 85.0 2.3 82.2 2.5 91.0 1.3 89.2 1.2 
7 81.7 2.3 83.5 2.4 91.8 1.3 88.5 1.1 
8 90.1 2.4 82.2 2.3 85.0 1.1 86.6 1.1 
9 78.2 2.2 80.0 2.5 90.3 1.4 85.9 1.4 
10 76.1 2.3 75.5 2.6 90.7 1.3 88.7 1.1 
11 75.2 2.6 77.3 2.4 87.9 1.2 88.2 1.1 
12 81.8 2.3 79.6 2.4 90.7 1.2 88.8 1.0 
13 84.6 2.2 84.8 2.3 85.8 1.2 87.4 1.0 
14 80.5 2.4 74.7 2.3 91.7 1.3 89.4 1.1 
15 75.6 2.5 77.6 2.5 86.5 1.2 86.8 1.0 
16 71.2 2.3 70.0 2.6 81.7 1.4 77.0 1.2 
17 71.5 2.5 67.9 2.4 80.2 1.2 82.8 1.2 
18 75.1 2.4 72.8 2.5 80.0 1.3 83.4 1.2 
19 72.4 2.4 68.7 2.5 79.1 1.4 82.0 1.4 
20 76.3 2.4 73.6 2.5 83.2 1.2 79.1 1.3 
21 69.3 2.5 74.2 2.5 81.7 1.2 84.5 1.4 
22 76.7 2.4 72.6 2.4 76.9 1.2 81.2 1.4 
23 74.3 2.6 70.3 2.4 80.2 1.1 77.7 1.1 
24 79.4 2.5 78.4 2.3 80.2 1.1 77.5 1.2 
25 68.0 2.7 65.3 2.6 80.7 1.3 81.2 1.2 
26 73.0 2.5 73.0 2.3 76.9 1.2 79.5 1.1 
27 64.7 2.4 67.6 2.6 76.3 1.2 74.0 1.2 
28 71.8 2.7 66.7 2.4 80.7 1.2 82.8 1.1 
29 74.7 2.4 75.0 2.5 83.3 1.3 81.0 1.2 
30 71.8 2.4 78.2 2.5 84.8 1.3 81.1 1.2 
31 72.4 2.5 73.8 2.5 79.5 1.2 79.9 1.2 
32 69.7 3.2 62.4 3.2 77.2 1.4 66.4 1.4 
33 70.4 2.9 66.3 3.1 77.3 1.3 70.2 1.6 
34 63.5 2.9 69.2 3.2 74.2 1.4 72.9 1.2 
35 67.4 2.9 73.2 3.0 72.3 1.2 75.1 1.2 
36 57.9 3.2 65.5 3.3 77.8 1.5 72.9 1.2 
37 62.3 2.8 69.0 2.9 69.9 1.5 74.1 1.5 
38 62.8 3.2 65.1 3.1 76.2 1.5 76.0 1.1 
39 64.7 2.9 74.3 2.7 74.6 1.4 77.7 1.4 
40 69.9 2.9 65.5 2.9 67.7 1.4 71.7 1.1 
41 59.5 3.0 62.6 3.1 67.0 1.4 73.3 1.4 
42 68.4 3.1 63.3 3.0 76.3 1.3 75.8 1.2 
43 61.6 2.9 68.8 2.8 73.7 1.4 78.3 1.5 
44 69.4 3.2 70.6 3.0 65.5 1.4 76.8 1.4 
45 65.3 2.8 71.1 2.9 73.2 1.3 73.1 1.3 
46 66.1 2.8 66.4 2.6 70.2 1.5 76.1 1.2 
47 65.3 2.7 64.0 2.8 75.3 1.4 79.2 1.4 
48 78.6 2.0 75.1 2.2 81.0 1.5 77.9 1.1 
49 74.5 2.0 71.3 2.3 84.5 1.1 78.9 1.4 
50 71.6 2.1 76.7 2.1 81.1 1.5 79.6 1.5 
51 80.5 2.3 76.1 2.4 85.1 1.3 82.7 1.5 
52 76.8 2.1 80.2 2.1 84.5 1.4 84.4 1.0 
53 74.7 2.1 72.5 2.3 83.1 1.2 81.1 1.1 
54 76.4 2.1 76.5 2.0 83.9 1.1 83.7 1.4 
55 73.7 2.2 78.1 2.1 82.4 1.2 83.8 1.1 
56 77.3 2.0 80.0 1.9 81.2 1.2 85.3 1.3 
57 75.7 2.1 75.0 2.1 81.7 1.4 79.9 1.4 
58 74.2 2.3 71.5 2.3 82.4 1.4 87.4 1.2 
59 71.4 2.3 71.5 2.2 78.7 1.4 87.7 1.1 
60 76.5 2.2 73.1 2.2 84.9 1.1 86.9 1.0 
61 72.8 2.4 78.6 2.4 81.0 1.2 80.7 1.1 
62 78.1 2.4 77.0 2.1 75.4 1.3 83.2 1.3 
63 75.5 2.3 73.9 2.6 84.0 1.1 81.7 1.1 
64 77.8 2.2 81.9 2.3 87.0 1.2 84.8 1.0 
65 81.5 2.0 82.4 2.1 80.2 1.3 83.0 1.2 
66 81.1 2.3 77.1 2.2 87.1 1.3 89.2 1.5 
67 87.4 2.1 83.6 2.2 78.2 1.4 82.9 1.2 
68 80.7 2.1 81.1 2.1 79.2 1.3 86.4 1.2 
69 76.8 2.3 83.8 2.2 73.1 1.2 79.6 1.3 
70 86.1 2.2 83.3 2.2 82.7 1.3 80.6 1.1 
71 82.7 2.1 85.6 2.1 80.0 1.1 79.5 1.5 
72 79.8 2.4 80.2 2.1 82.6 1.4 84.0 1.0 
73 82.8 2.2 75.3 2.2 82.0 1.3 84.4 1.0 
74 81.1 2.1 84.5 2.1 84.0 1.2 80.5 1.1 
75 77.0 2.1 82.4 2.3 86.2 1.2 85.5 1.0 
76 85.0 2.0 82.6 2.1 82.6 1.3 80.4 1.1 
77 82.6 2.1 81.2 2.3 88.1 1.2 91.2 1.1 
78 82.1 2.3 78.1 2.3 83.4 1.2 80.8 1.1 
79 83.7 2.3 82.5 2.2 82.6 1.2 84.1 1.2 
80 80.1 4.2 80.9 4.3 78.8 1.4 77.1 1.2 
81 81.1 2.6 82.5 2.7 80.7 1.2 83.2 1.2 
82 79.5 3.2 81.3 3.2 89.0 1.3 91.2 1.2 
83 75.5 2.6 77.9 2.5 85.3 1.3 79.8 1.3 
84 79.6 2.8 78.1 2.8 83.1 1.3 80.5 1.1 
85 79.9 2.3 79.0 2.5 87.9 1.2 83.8 1.3 
86 77.7 2.6 75.2 2.7 79.9 1.3 82.6 1.2 
87 80.6 2.5 76.3 2.3 85.7 1.2 88.0 1.1 
88 75.5 2.5 73.8 2.6 84.4 1.4 84.6 1.0 
89 75.7 2.3 79.0 2.5 87.5 1.2 85.2 1.1 
90 75.5 2.4 77.6 2.5 82.2 1.3 83.8 1.2 
91 76.6 2.6 76.1 2.3 85.4 1.4 83.8 1.4 
92 79.5 2.5 72.3 2.4 78.5 1.4 84.5 1.2 
93 74.6 2.3 73.8 2.3 84.7 1.4 84.5 1.1 
94 78.9 2.5 82.8 2.4 84.8 1.2 88.2 1.1 
95 76.3 2.4 81.4 2.5 84.2 1.2 79.1 1.5 
96 76.7 2.1 79.7 2.2 79.4 1.2 77.2 1.1 
97 77.2 2.1 75.1 2.2 81.1 1.2 82.8 1.1 
98 83.5 2.0 79.8 2.0 82.0 1.3 73.9 1.3 
99 79.3 2.1 74.5 2.2 80.8 1.1 82.8 1.1 
100 76.6 2.2 73.8 2.0 81.6 1.4 77.3 1.1 
101 78.5 2.2 78.7 2.0 80.2 1.2 76.9 1.0 
102 77.1 2.1 73.4 2.0 84.7 1.2 78.0 1.4 
103 83.8 2.0 80.8 2.1 77.0 1.2 82.4 1.4 
104 77.1 2.1 75.9 2.2 83.6 1.2 80.0 1.1 
105 78.3 2.1 77.6 2.2 81.5 1.2 83.0 1.2 
106 74.7 2.3 80.0 2.2 81.8 1.4 76.6 1.1 
107 69.1 2.0 70.2 2.1 78.8 1.4 77.6 1.1 
108 74.9 2.1 73.2 2.1 85.2 1.3 83.2 1.5 
