Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 800
1 796
2 798
3 793
4 803
5 808
6 801
7 800
8 804
9 794
10 794
11 769
12 800
13 797
14 800
15 789
16 768
17 770
18 757
19 761
20 755
21 755
22 766
23 761
24 885
25 772
26 764
27 767
28 782
29 763
30 758
31 775
32 1009
33 786
34 778
35 785
36 790
37 784
38 788
39 792
40 784
41 781
42 796
43 783
44 789
45 784
46 784
47 780
48 799
49 804
50 811
51 794
52 797
53 804
54 796
55 796
56 803
57 806
58 811
59 793
60 801
61 792
62 797
63 803
64 875
65 778
66 785
67 792
68 783
69 775
70 792
71 789
72 785
73 786
74 783
75 788
76 786
77 783
78 785
79 795
80 796
81 785
82 791
83 789
84 795
85 784
86 787
87 791
88 764
89 796
90 779
91 796
92 772
93 772
94 793
95 777
96 909
97 757
98 764
99 774
100 769
101 771
102 760
103 776
104 780
105 772
106 781
107 767
108 765
109 743
110 763
111 766
112 982
113 950
114 776
115 771
116 760
117 765
118 880
119 741
120 753
121 764
122 759
123 760
124 765
125 771
126 777
127 766
