Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  122.5  6.0  -1.4  5.6  227.8  128.8  2.2  -0.2  1.9  28.2  5921  15.7299  5912  14.7434 
 1  126.9  1.7  -3.1  1.5  15.2  136.7  2.7  -4.9  1.8  9.3  3495  14.9403  3588  14.5395 
 2  126.2  2.5  5.8  2.0  35.1  127.3  2.5  -2.5  2.1  32.8  852  13.9523  847  14.4381 
 3  133.6  3.6  -6.2  3.3  82.3  130.6  1.4  -3.1  1.3  12.9  4470  14.815  4531  15.2074 
 4  128.5  2.3  -1.6  2.4  48.6  121.3  1.4  0.7  1.5  16.7  5469  13.7812  5462  13.6721 
 5  128.4  4.2  -0.2  2.9  66.1  130.2  2.3  -4.2  1.7  18.5  4871  14.5261  4907  14.4124 
 6  127.9  2.3  -0.5  1.8  27.3  134.0  2.5  -5.7  2.0  29.3  0 0 0 0
 7  132.9  4.4  -5.5  5.3  226.5  124.8  6.1  -1.1  6.3  177.6  312  13.463  347  14.2828 
 8  132.3  2.3  0.3  1.6  18.6  134.7  2.8  -7.3  1.9  26.1  0 0 0 0
 9  132.0  1.5  -5.5  1.2  10.5  128.3  1.8  0.6  1.5  16.9  4936  14.9277  4927  15.4781 
 10  125.8  1.0  -1.4  1.0  8.2  130.7  1.6  -3.3  1.6  21.0  6012  14.8829  6009  15.0095 
 11  126.4  1.7  1.3  1.3  13.2  130.2  2.9  1.4  2.2  35.8  0 0 0 0
 12  130.4  4.7  -2.8  3.1  69.0  130.3  2.5  -1.9  1.7  19.6  0 0 0 0
 13  131.9  2.9  -3.4  1.8  25.0  124.4  1.9  -1.7  1.3  10.5  5925  15.6394  5923  15.3766 
 14  123.0  1.9  -2.0  1.6  17.8  127.7  6.7  -3.2  5.2  198.2  0 0 0 0
 15  127.9  4.7  1.6  4.4  144.3  128.4  2.6  0.2  2.4  44.8  1422  14.5374  1399  14.7524 
 16  124.2  6.6  2.7  8.0  539.5  114.6  3.0  1.5  3.9  116.3  4746  13.5977  4736  13.9796 
 17  128.2  3.4  -8.2  4.2  130.3  122.1  3.5  5.0  4.2  137.6  1257  14.0148  1198  13.5825 
 18  115.1  2.8  1.2  3.0  67.5  121.6  2.5  2.1  2.6  51.5  446  12.8837  529  12.8714 
 19  123.8  1.1  -1.7  1.0  8.4  123.0  1.1  2.8  1.0  7.5  0 0 0 0
 20  116.2  1.6  4.1  1.3  13.0  118.0  3.6  -2.3  3.0  64.7  737  13.1758  790  13.7158 
 21  123.4  4.9  -4.8  5.4  235.3  128.4  2.8  5.1  2.7  65.7  4469  14.7094  4398  13.705 
 22  121.2  2.6  -0.6  2.3  44.6  123.1  1.5  4.2  1.3  13.8  252  13.1823  279  13.3812 
 23  129.5  2.6  -4.7  1.8  26.3  122.8  1.9  2.2  1.4  12.8  0 0 0 0
 24  119.9  2.6  2.4  3.4  87.4  126.5  3.3  -4.1  4.1  126.7  5954  14.2218  5947  14.0813 
 25  116.3  2.7  8.8  3.7  110.5  120.5  2.2  2.1  3.0  72.1  5710  14.6719  5679  14.2738 
 26  125.8  2.6  -3.0  2.6  51.6  125.0  2.5  -0.8  2.4  44.9  269  12.7715  277  13.4702 
 27  127.8  4.4  -3.6  3.7  100.7  121.7  4.0  1.6  3.5  84.9  5931  14.6995  5921  14.828 
 28  124.6  5.2  -2.2  6.1  296.5  123.6  1.2  -2.4  1.4  15.7  1320  13.9468  1374  13.4612 
 29  120.8  2.2  1.0  1.5  17.4  124.7  4.7  2.6  3.1  70.9  0 0 0 0
 30  118.4  2.8  -0.8  2.0  29.0  113.5  8.1  0.8  5.7  203.0  0 0 0 0
 31  133.1  3.3  -3.8  3.0  72.3  119.4  4.0  -1.3  3.9  111.9  4828  14.3459  4910  13.9847 
 32  127.5  1.5  -3.4  1.3  13.6  125.9  1.6  0.7  1.4  15.1  0 0 0 0
 33  124.0  1.7  4.9  2.3  43.6  125.6  2.1  0.6  2.7  60.2  0 0 0 0
 34  121.5  3.8  7.8  5.9  287.4  129.7  3.3  -1.4  4.8  184.1  476  13.9856  503  12.108 
 35  129.4  1.5  -4.3  1.5  12.5  125.5  3.0  2.9  2.9  47.9  0 0 0 0
 36  127.7  2.4  4.6  3.7  63.9  130.0  2.5  -2.0  4.7  180.8  1405  13.9628  1376  13.8556 
 37  127.0  3.9  -0.6  7.0  411.3  142.3  4.5  -9.4  8.0  512.5  5836  15.607  5859  14.8997 
 38  118.4  1.6  6.3  2.4  43.7  121.8  2.1  5.3  3.1  76.3  1141  13.3979  1174  13.6624 
 39  129.1  1.6  -2.7  1.8  27.4  129.8  2.7  -8.9  3.2  71.9  571  14.0558  591  12.8713 
 40  126.7  1.3  2.5  1.7  23.2  125.2  0.6  2.4  0.8  5.1  0 0 0 0
 41  129.4  2.1  -1.2  1.7  19.4  133.1  1.8  0.8  1.4  14.2  0 0 0 0
 42  130.2  2.3  -1.5  3.1  81.7  122.7  4.6  6.7  6.0  314.1  0 0 0 0
 43  127.0  0.5  3.8  0.6  2.7  129.8  0.6  -1.0  0.7  3.9  0 0 0 0
 44  130.5  2.5  -1.1  2.7  54.6  121.5  5.2  2.2  5.6  245.4  0 0 0 0
 45  129.7  4.8  -4.2  6.4  322.0  125.7  1.4  0.6  1.9  28.4  5845  15.2377  5840  14.9514 
 46  123.8  0.9  2.0  1.2  11.1  126.3  2.7  1.1  3.4  91.7  5137  15.6042  5138  14.1451 
 47  125.3  0.5  7.3  0.7  4.2  139.9  2.2  -11.2  3.0  64.5  746  13.8099  699  12.6885 
 48  128.6  3.0  -1.1  4.8  190.1  122.0  1.8  9.0  3.0  74.5  5873  14.8416  5892  15.4242 
 49  125.7  2.9  5.5  4.0  133.8  125.9  1.9  2.0  2.5  53.8  2734  13.6654  2856  15.0802 
 50  122.1  1.3  9.1  1.9  32.5  119.0  2.0  7.8  2.9  71.9  2642  15.1029  2692  14.9079 
 51  124.7  1.4  5.2  2.2  40.8  125.4  2.6  2.3  4.2  141.6  1868  12.6589  1860  12.5203 
 52  125.7  1.1  0.5  1.5  18.0  126.3  1.6  4.2  2.1  37.4  5135  15.1211  5134  14.7982 
 53  125.7  2.2  6.5  3.0  76.5  127.4  2.4  -0.4  3.4  92.4  460  15.5425  480  15.2747 
 54  119.8  1.2  3.8  1.4  14.3  124.6  0.9  0.2  1.0  7.1  5924  14.8777  5923  15.0907 
 55  130.2  4.7  1.1  6.1  310.6  121.6  2.6  4.1  3.4  96.9  301  14.4202  320  15.1083 
 56  124.9  2.6  -0.3  4.0  106.8  128.1  2.7  0.5  4.3  148.0  895  14.7401  926  14.3705 
 57  123.2  1.4  3.5  1.8  24.9  129.0  4.4  -0.9  3.5  26.7  5908  15.0399  5902  14.7544 
 58  120.1  2.9  5.4  5.0  205.6  134.1  3.9  -8.0  6.9  236.5  5740  13.5502  5701  13.4006 
 59  124.6  1.9  5.9  2.7  61.6  127.6  0.9  -2.2  1.3  13.0  5491  15.3097  5497  14.0365 
 60  135.0  6.3  1.7  11.3  643.1  124.7  4.2  1.1  7.8  310.6  5928  14.5907  5922  14.6855 
 61  124.2  1.4  0.6  1.9  29.6  126.3  1.8  1.8  2.4  46.5  0 0 0 0
