Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  121.3  3.5  -5.2  3.3  77.3  117.9  3.3  4.1  2.9  64.1  6097  13.9615  6109  12.9926 
 1  130.1  4.4  -7.0  3.8  101.6  143.2  3.4  -10.1  2.2  14.8  3064  13.1184  3009  13.6171 
 2  120.6  2.1  2.8  1.7  24.9  115.9  3.2  -1.6  2.7  54.2  567  13.4996  543  13.1493 
 3  135.1  4.0  -8.4  3.6  101.5  123.6  2.4  -1.1  2.2  36.2  4096  13.3231  4021  13.6456 
 4  122.3  2.9  -1.1  3.1  79.2  123.6  1.2  -5.3  1.3  12.5  6183  12.6685  6180  12.5296 
 5  125.4  3.0  0.2  2.1  34.0  126.0  3.2  -7.0  2.3  35.4  6138  13.0824  6158  12.9204 
 6  119.3  2.9  0.9  2.3  42.8  126.3  1.9  -3.2  1.5  16.1  0 0 0 0
 7  121.9  1.5  1.8  1.9  28.3  125.5  3.0  -4.1  3.0  42.2  271  13.5752  263  12.6345 
 8  132.9  2.7  -5.6  1.9  25.4  124.3  4.5  -2.6  3.2  69.9  0 0 0 0
 9  125.0  2.0  -2.8  1.7  19.8  124.5  1.3  0.7  1.1  9.1  4419  13.2546  4334  14.0108 
 10  126.8  1.9  -8.5  2.0  32.0  129.4  2.3  -1.6  2.5  46.7  6230  13.0144  6224  13.2058 
 11  116.2  2.3  -0.7  1.8  25.3  125.8  1.9  2.9  1.4  15.1  0 0 0 0
 12  125.5  4.2  -0.8  2.8  55.3  120.7  2.3  -1.9  1.5  15.7  0 0 0 0
 13  123.2  1.6  -0.7  1.0  7.9  121.6  2.7  -0.1  1.7  20.0  6131  13.4027  6138  13.3941 
 14  122.7  2.2  -6.6  1.8  22.4  123.4  2.5  1.1  1.9  26.9  0 0 0 0
 15  127.3  4.5  -4.4  4.2  133.4  120.8  1.1  -1.9  1.1  8.7  941  13.8024  931  14.4668 
 16  127.8  4.1  3.0  4.9  204.0  120.8  2.8  0.3  3.6  102.7  4517  13.4622  4509  13.0131 
 17  130.3  5.8  -8.2  7.2  387.4  130.1  2.9  -0.4  3.5  95.2  1028  13.9348  1037  13.5484 
 18  126.4  2.1  -1.3  2.2  36.8  130.8  3.1  -1.5  3.2  79.3  477  12.3761  455  13.3316 
 19  126.9  2.5  1.4  2.4  43.6  124.3  1.1  3.3  1.0  7.8  0 0 0 0
 20  133.1  3.5  -1.6  2.7  59.9  127.1  4.6  -2.4  3.8  102.8  614  13.0625  538  13.1925 
 21  121.8  2.8  -1.0  3.1  79.4  129.0  2.4  8.7  2.3  47.9  3896  13.9468  3940  13.715 
 22  118.3  4.8  5.3  4.3  156.5  129.4  1.3  2.0  1.1  10.0  216  13.1038  208  14.3718 
 23  128.2  3.5  -0.3  2.5  49.3  128.4  3.2  -0.4  2.3  37.6  0 0 0 0
 24  130.8  4.2  -1.5  5.3  218.0  133.2  5.9  -4.8  7.4  405.9  6174  13.6351  6167  13.5333 
 25  125.5  2.1  2.6  2.7  45.5  123.3  2.9  0.6  4.1  131.8  5797  13.66  5745  13.5864 
 26  129.4  3.3  -2.0  3.3  81.4  127.8  2.1  3.6  2.0  31.2  223  12.3064  231  13.5993 
 27  129.6  3.5  -5.1  3.0  64.1  124.6  4.5  4.8  3.9  107.4  6162  13.6066  6134  13.576 
 28  125.7  3.2  -1.9  3.8  110.8  128.4  1.1  2.0  1.4  14.6  1337  13.1901  1281  12.9691 
 29  125.0  2.3  -0.3  1.6  18.8  126.1  3.0  7.4  2.0  30.0  0 0 0 0
 30  133.6  2.4  -6.6  1.7  21.7  119.9  4.1  1.8  2.9  51.6  0 0 0 0
 31  127.8  3.9  -0.1  3.6  103.5  120.0  3.5  -3.0  3.5  88.9  4691  13.6056  4720  13.2765 
 32  121.7  2.0  2.8  1.7  23.1  122.4  1.7  -2.2  1.5  17.0  0 0 0 0
 33  119.7  3.1  1.4  4.1  143.3  121.2  1.7  3.0  2.3  42.5  0 0 0 0
 34  113.3  3.6  7.7  5.5  250.6  117.0  3.5  4.3  5.1  205.0  352  13.0462  314  11.3114 
 35  130.8  3.4  -6.7  3.2  80.0  123.7  3.3  1.8  3.2  59.5  0 0 0 0
 36  123.1  3.9  -1.3  5.9  165.2  119.8  1.7  3.1  3.2  84.8  1054  13.1349  1081  13.0283 
 37  123.0  1.2  1.4  2.1  35.5  123.9  5.1  -2.5  9.0  645.6  6024  13.257  5994  13.2372 
 38  125.4  3.1  -4.4  4.6  167.5  123.0  2.0  -1.6  3.0  68.5  970  12.474  1070  12.9203 
 39  117.6  2.1  6.3  2.3  42.8  121.1  2.3  -6.6  2.7  52.8  411  13.1014  444  13.161 
 40  122.7  1.6  2.5  2.1  34.6  119.9  1.0  1.8  1.3  12.4  0 0 0 0
 41  120.1  2.3  -0.4  1.8  23.5  128.5  5.8  -1.9  4.5  141.9  0 0 0 0
 42  119.2  2.0  3.4  2.6  57.9  115.3  3.0  5.7  4.0  138.3  0 0 0 0
 43  120.9  1.1  4.1  1.4  15.9  124.5  1.5  0.3  1.8  25.6  0 0 0 0
 44  126.5  3.0  -1.9  3.1  74.7  116.8  2.4  6.0  2.5  51.5  0 0 0 0
 45  131.2  5.1  -3.1  6.9  369.5  123.4  1.1  -1.1  1.5  18.2  5972  13.3704  5946  13.8316 
 46  120.6  1.7  5.5  2.1  36.2  118.7  1.8  5.6  2.2  38.6  4482  14.3783  4466  14.4493 
 47  120.6  2.8  7.2  3.7  110.5  126.8  3.2  -3.0  4.3  130.0  409  13.463  471  13.859 
 48  120.4  3.3  5.7  5.3  231.3  122.0  1.2  6.1  1.9  29.8  6056  13.5259  6053  13.5366 
 49  126.5  2.3  3.7  3.2  85.9  124.3  0.8  -2.9  1.1  9.8  2469  13.4589  2522  12.8411 
 50  120.1  1.7  7.5  2.4  53.3  118.6  1.5  2.7  2.2  41.0  2504  13.8014  2551  13.1338 
 51  121.9  1.4  4.8  2.3  42.4  122.3  0.8  1.0  1.3  14.1  6192  11.9769  6177  11.8575 
 52  119.2  2.3  2.6  3.1  74.6  123.9  2.0  0.5  2.6  56.4  4875  13.8001  4834  13.2884 
 53  125.4  2.3  2.2  3.1  81.6  120.6  2.4  2.2  3.3  88.3  416  12.9974  393  14.2016 
 54  118.9  0.9  2.4  1.1  8.9  121.6  1.4  1.5  1.5  17.5  6139  13.2058  6120  13.6588 
 55  123.5  3.4  3.0  4.4  163.4  124.7  2.9  -1.1  3.8  118.8  251  13.6972  263  14.5467 
 56  121.3  4.8  6.9  7.7  518.1  129.2  2.6  -4.7  4.1  137.7  857  13.1609  828  13.4052 
 57  121.6  0.8  1.0  1.0  7.4  123.0  2.6  2.0  2.1  9.0  6116  13.5119  6120  12.9815 
 58  120.0  4.9  1.9  9.0  408.0  124.1  6.7  4.6  11.2  1029.3  6352  12.6233  6348  12.4863 
 59  123.9  0.9  3.8  1.3  13.5  123.8  1.0  -2.5  1.5  18.1  5540  13.509  5552  13.6793 
 60  117.4  5.9  9.5  9.9  827.3  121.6  5.5  -0.4  9.0  539.6  6141  13.0242  6148  13.1146 
 61  118.7  2.1  2.9  2.9  68.9  124.5  1.0  -5.0  1.4  15.2  0 0 0 0
 62  118.1  1.6  1.0  2.1  35.8  122.8  1.7  -1.1  2.2  39.6  557  13.387  605  12.4201 
 63  129.0  1.3  -3.5  1.4  16.0  119.8  0.9  3.8  1.0  8.0  460  14.4178  453  14.0634 
 64  127.2  2.2  5.1  1.6  21.9  131.4  6.0  0.8  3.5  53.0  0 0 0 0
 65  126.8  2.5  0.8  1.9  30.0  122.0  3.9  4.1  3.0  72.1  1812  14.1721  1814  14.3332 
 66  126.5  2.4  0.9  1.6  20.6  126.1  1.3  5.0  0.8  6.2  0 0 0 0
 67  122.5  1.2  2.5  0.9  6.8  130.5  4.6  -0.4  3.3  83.9  0 0 0 0
 68  133.4  2.1  -2.2  1.5  17.9  123.9  3.0  1.8  2.2  38.4  5505  14.6847  5556  13.9162 
 69  130.7  3.2  1.2  1.9  27.8  124.4  3.9  1.0  2.4  44.7  0 0 0 0
 70  131.8  3.0  -0.6  1.8  23.8  128.4  1.7  5.2  1.0  7.6  6149  14.5719  6146  14.4479 
 71  135.2  2.5  0.5  1.8  26.9  123.7  2.2  2.9  1.7  22.3  6225  14.5251  6239  14.3321 
 72  121.4  3.9  8.9  2.8  67.7  136.0  4.7  -1.9  3.4  85.0  936  14.7222  947  14.3093 
 73  129.7  1.7  1.0  1.2  10.0  135.5  5.8  -0.2  3.8  108.7  6183  14.7892  6167  14.6155 
 74  132.6  3.7  -0.2  2.4  47.0  131.4  4.9  4.5  3.2  80.9  0 0 0 0
 75  126.3  1.9  2.4  1.4  15.9  127.5  4.7  3.9  3.5  93.9  0  0  0  0 
 76  129.7  1.2  0.9  0.8  5.9  129.0  1.3  2.8  0.9  6.1  2155  14.8077  2228  14.8813 
 77  121.3  1.8  4.0  1.3  14.1  134.0  2.4  -1.2  1.7  22.1  4644  14.3372  4703  14.551 
 78  130.8  2.5  2.3  1.2  10.0  121.4  5.7  1.9  2.8  58.3  6136  15.5682  6125  14.2496 
 79  126.3  1.1  -0.6  0.7  3.9  129.0  3.9  1.2  2.7  50.6  907  13.5628  915  15.1753 
 80  126.9  1.2  2.8  1.0  8.4  125.4  2.8  2.8  2.2  40.7  0 0 0 0
 81  125.2  1.4  1.6  1.0  8.1  115.4  5.4  2.8  3.8  105.1  3051  14.338  3019  13.1655 
 82  129.8  1.7  2.6  1.3  14.1  132.0  5.8  0.8  4.4  160.8  0  0  0  0 
 83  131.0  1.3  1.7  1.2  11.6  127.9  1.7  -1.2  1.6  20.0  0 0 0 0
 84  130.7  1.5  1.4  1.5  18.1  130.1  2.0  5.6  1.6  12.3  591  14.4976  589  13.8433 
 85  130.3  1.9  -0.0  1.8  26.3  125.2  4.9  4.6  3.7  66.5  0 0 0 0
 86  129.4  2.8  2.7  2.1  35.4  127.7  3.7  -2.9  2.9  61.6  6156  14.8594  6154  14.2591 
 87  127.3  3.5  3.8  3.8  121.6  129.3  5.0  3.0  5.5  255.8  0 0 0 0
 88  123.1  1.4  4.9  1.0  8.1  133.3  3.1  1.4  2.2  37.6  0 0 0 0
 89  132.5  1.9  0.1  1.8  28.5  129.0  1.7  2.8  1.6  21.1  4214  14.6404  4305  14.8212 
 90  131.3  2.0  0.3  1.9  30.5  127.7  2.7  -1.5  2.2  19.9  0 0 0 0
 91  134.6  3.2  -1.2  2.7  60.6  132.7  2.6  0.0  2.3  42.0  0 0 0 0
 92  128.2  7.2  -2.4  7.8  489.5  123.7  4.6  7.2  3.8  70.6  2893  14.9061  2940  13.2242 
 93  129.1  5.0  -1.3  3.5  96.0  133.1  3.8  -2.0  2.1  18.3  0 0 0 0
 94  132.7  3.1  -0.3  2.6  50.6  131.0  2.0  -1.4  1.8  24.6  0 0 0 0
 95  127.1  2.0  2.9  1.8  28.3  136.3  5.2  -0.9  4.7  173.7  395  15.106  404  15.2983 
 96  122.7  4.0  -1.2  2.5  52.5  119.1  8.7  3.2  5.3  242.2  5784  13.3842  5754  13.1459 
 97  119.2  6.3  -0.8  4.0  114.8  111.3  8.4  6.7  5.1  214.8  0 0 0 0
 98  125.0  0.9  -2.9  0.5  2.2  125.9  2.7  1.0  1.6  19.8  0 0 0 0
