Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  130.0  3.3  -1.8  3.0  67.7  131.5  1.5  -3.2  1.3  12.8  6016  15.0199  6001  14.2272 
 1  133.3  3.0  -6.2  2.6  47.7  124.4  2.0  0.5  1.3  5.3  3190  14.7411  3172  14.448 
 2  122.8  2.2  3.4  1.8  27.9  125.0  2.0  -1.6  1.7  20.3  673  14.0408  653  14.3341 
 3  127.9  2.2  -2.5  2.0  30.7  127.2  1.1  -2.2  1.0  8.2  4211  14.8283  4157  14.4378 
 4  127.2  1.8  0.4  1.9  28.9  124.7  1.2  -3.5  1.2  12.2  4866  13.5838  4875  13.4323 
 5  131.3  3.1  2.9  2.1  36.6  127.8  3.0  -6.0  2.2  31.2  5592  14.3576  5590  14.2516 
 6  123.8  2.0  0.0  1.6  21.7  128.2  2.0  -4.3  1.6  18.3  0 0 0 0
 7  137.5  4.7  -10.0  5.7  258.9  120.8  5.1  -1.3  5.2  124.6  253  13.8787  252  14.3431 
 8  136.4  1.5  -4.1  1.0  7.9  131.4  3.6  -4.5  2.5  43.4  0 0 0 0
 9  134.6  1.9  -9.5  1.6  18.7  125.5  1.4  0.5  1.2  10.6  4543  14.6255  4522  14.3149 
 10  127.3  2.9  -5.1  3.2  77.5  129.8  1.4  -2.5  1.5  17.7  6132  14.1326  6116  14.1589 
 11  122.3  1.9  1.8  1.5  17.4  128.9  3.8  -1.5  2.9  62.3  0 0 0 0
 12  121.1  5.5  2.4  3.6  93.4  131.8  2.1  -0.7  1.4  13.5  0 0 0 0
 13  120.9  4.8  3.7  3.0  69.7  126.4  3.6  -3.3  2.3  36.7  6029  14.5582  6041  14.6453 
 14  126.2  2.9  -6.6  2.4  38.7  131.8  4.6  -1.7  3.6  93.8  0 0 0 0
 15  128.3  5.2  -2.5  4.8  177.8  128.0  3.8  -2.4  3.5  96.4  968  14.7099  1026  15.3491 
 16  118.9  5.2  12.6  6.2  324.3  114.6  3.7  5.0  4.8  178.2  4684  14.0283  4645  13.6112 
 17  133.4  4.4  -13.5  5.5  227.9  128.0  4.4  2.3  5.2  216.7  1185  14.1488  1176  13.5544 
 18  125.6  3.7  -2.0  3.9  118.4  123.4  2.2  0.4  2.3  40.7  376  13.3847  379  13.4696 
 19  124.9  1.2  1.1  1.2  10.5  126.7  1.1  4.5  1.0  7.9  0 0 0 0
 20  115.2  4.5  8.1  3.5  100.9  129.1  3.5  -3.4  2.9  59.3  558  14.3054  581  13.4047 
 21  123.3  2.5  -1.7  2.8  61.9  131.5  1.5  10.0  1.4  17.8  4222  14.3413  4313  14.749 
 22  118.2  3.0  2.7  2.7  59.9  129.0  2.9  4.6  2.5  48.5  268  13.7986  234  14.1194 
 23  121.3  2.4  5.7  1.7  22.9  118.3  4.1  2.1  2.9  60.8  0 0 0 0
 24  127.9  5.0  1.9  6.4  311.1  131.5  4.1  -3.7  5.2  196.7  6073  14.4295  6070  14.1178 
 25  125.2  1.7  2.6  2.4  45.6  123.0  1.9  2.5  2.7  56.8  5764  14.7526  5741  13.7303 
 26  121.1  2.3  2.0  2.3  41.0  129.3  3.2  -1.2  3.1  73.6  249  13.5404  250  15.261 
 27  129.8  7.2  -5.1  6.1  268.1  124.4  3.5  -1.6  3.0  64.9  6056  14.3559  6041  14.5968 
 28  124.8  3.4  0.6  4.1  130.9  125.8  1.4  -0.6  1.7  22.3  1475  13.651  1434  13.7901 
 29  125.3  1.5  -0.4  1.0  7.9  123.2  5.0  6.2  3.3  80.5  0 0 0 0
 30  126.3  3.7  -0.1  2.7  50.4  125.9  4.1  0.6  2.9  53.1  0 0 0 0
 31  136.2  3.0  -0.9  2.8  60.8  126.1  4.8  -3.4  4.7  163.4  4803  14.8232  4798  14.1095 
 32  127.0  2.3  0.7  2.0  31.8  121.6  2.3  0.6  2.1  30.8  0 0 0 0
 33  122.0  2.1  2.9  2.8  64.4  124.5  2.0  -0.0  2.6  56.1  0 0 0 0
 34  129.2  7.7  -3.4  11.8  1172.3  129.9  3.2  -1.0  4.7  177.8  439  13.2479  435  12.2137 
 35  127.3  3.1  -1.5  2.9  65.0  126.4  3.7  3.9  3.5  72.8  0 0 0 0
 36  126.1  3.7  -6.3  5.6  146.4  126.0  3.0  -2.5  5.6  259.2  1368  13.6745  1327  12.2684 
 37  127.3  4.5  -3.7  8.0  531.0  126.4  4.7  3.0  8.9  373.3  5926  14.3095  5933  13.9916 
 38  125.7  2.0  -2.5  3.0  68.3  122.3  2.5  1.1  3.8  111.1  1264  12.3986  1227  13.0813 
 39  127.7  1.9  2.0  2.1  37.0  124.6  2.9  -4.6  3.5  84.8  688  12.7587  740  12.6161 
 40  125.8  2.5  1.4  3.2  81.5  121.9  1.2  -1.7  1.5  18.0  0 0 0 0
 41  132.8  2.3  -5.1  1.8  23.5  129.8  2.7  3.0  2.0  29.9  0 0 0 0
 42  119.4  4.2  9.5  5.5  262.5  118.6  4.8  10.0  6.3  341.7  0 0 0 0
 43  121.0  1.4  4.9  1.7  24.5  124.5  0.8  0.6  1.0  7.4  0 0 0 0
 44  127.4  2.4  -3.2  2.5  47.5  120.7  4.5  1.3  4.8  180.1  0 0 0 0
 45  128.0  5.9  -6.8  7.9  485.5  126.0  3.1  1.7  4.2  144.9  5906  14.642  5917  14.4772 
 46  119.2  2.6  3.5  3.3  87.5  125.5  3.2  1.2  4.0  127.0  4894  15.1311  4870  13.8998 
 47  119.8  4.6  9.7  6.1  306.0  141.0  9.4  -18.0  12.7  1142.1  621  13.3283  604  13.1218 
 48  120.3  2.8  -0.3  4.6  168.1  119.9  1.4  4.7  2.3  42.7  5961  13.2566  5987  13.7085 
 49  123.2  4.1  1.0  5.6  265.1  120.3  1.4  1.4  2.0  32.8  2421  13.221  2483  13.2207 
 50  112.8  2.3  11.1  3.3  97.3  119.0  0.9  0.6  1.3  14.2  2362  13.7763  2420  14.07 
 51  123.7  1.9  -0.1  3.0  75.5  119.6  1.4  1.7  2.2  39.1  6101  12.26  6073  12.2999 
 52  117.8  2.8  1.6  3.8  114.4  118.6  1.4  8.2  1.8  28.0  4943  14.3484  4980  13.0695 
 53  123.8  2.2  3.3  3.0  79.6  117.7  2.2  3.3  3.0  75.0  429  13.7963  380  13.409 
