Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 748
1 756
2 757
3 746
4 753
5 742
6 750
7 755
8 747
9 760
10 747
11 694
12 754
13 745
14 753
15 749
16 807
17 744
18 752
19 741
20 745
21 756
22 756
23 731
24 739
25 746
26 756
27 746
28 742
29 740
30 718
31 743
32 760
33 780
34 784
35 760
36 777
37 775
38 779
39 776
40 783
41 776
42 766
43 779
44 776
45 767
46 780
47 777
48 708
49 708
50 700
51 703
52 705
53 707
54 708
55 707
56 708
57 693
58 702
59 701
60 705
61 704
62 708
63 705
64 741
65 747
66 750
67 747
68 759
69 740
70 744
71 745
72 752
73 752
74 745
75 739
76 742
77 743
78 749
79 752
80 758
81 773
82 764
83 770
84 766
85 768
86 759
87 770
88 759
89 765
90 770
91 768
92 759
93 763
94 741
95 772
96 739
97 724
98 749
99 758
100 753
101 656
102 738
103 732
104 748
105 750
106 748
107 736
108 750
109 708
110 749
111 738
112 779
113 698
114 707
115 711
116 707
117 899
118 705
119 700
120 714
121 703
122 693
123 706
124 706
125 708
126 721
127 712
