Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  123.0  2.6  -2.3  2.4  43.3  128.9  1.2  -1.5  1.0  8.3  6109  14.44  6116  13.6613 
 1  136.8  3.2  -8.7  2.7  52.4  139.0  1.5  -6.6  0.9  2.7  3207  14.181  3079  14.3916 
 2  119.2  2.9  8.6  2.4  46.7  126.4  3.4  -4.0  2.9  62.3  670  13.7027  651  14.4999 
 3  137.4  1.9  -2.0  1.7  22.3  128.8  1.9  -2.8  1.8  23.8  4178  14.1076  4243  14.244 
 4  121.1  1.7  5.1  1.8  27.2  123.0  0.9  0.5  1.0  7.6  5727  13.1851  5732  12.9818 
 5  125.6  2.0  1.2  1.4  15.2  130.0  3.2  -3.7  2.3  35.4  6144  13.4974  6116  13.4448 
 6  126.8  3.0  -1.1  2.4  46.3  132.8  2.1  -5.3  1.7  20.4  0 0 0 0
 7  127.3  2.2  -2.0  2.8  60.2  119.7  5.2  2.7  5.4  131.3  266  15.9156  271  14.2385 
 8  132.6  2.5  -3.7  1.7  20.7  131.9  1.2  0.3  0.8  5.0  0 0 0 0
 9  132.9  2.5  -5.8  2.1  30.3  125.7  1.1  3.3  0.9  5.8  4621  14.909  4656  14.5433 
 10  124.2  1.4  1.7  1.5  17.1  128.2  2.1  -4.9  2.3  39.5  6221  13.5601  6204  13.7495 
 11  115.6  3.6  3.5  2.8  62.0  119.8  3.2  4.8  2.4  43.8  0 0 0 0
 12  130.1  5.3  -0.3  3.4  85.6  123.4  2.8  0.8  1.8  23.3  0 0 0 0
 13  124.8  2.6  0.4  1.6  19.8  127.2  1.9  -2.2  1.2  9.7  6129  14.2966  6126  14.3781 
 14  128.4  4.2  -6.5  3.4  82.8  123.1  1.9  1.7  1.5  16.4  0 0 0 0
 15  121.8  6.5  1.3  6.0  274.5  123.6  2.0  1.2  1.8  26.2  939  15.3299  929  15.1981 
 16  126.5  5.6  2.4  6.7  383.1  117.0  2.1  0.4  2.7  56.5  4559  13.2939  4535  12.7897 
 17  130.9  7.6  -14.9  9.5  662.4  127.9  2.2  2.6  2.6  54.3  1049  13.3957  967  13.8364 
 18  124.9  3.6  -4.4  3.8  112.1  128.3  2.1  -1.7  2.2  36.6  417  13.0332  400  13.3286 
 19  120.0  1.6  3.1  1.5  16.9  120.9  1.2  -0.8  1.1  9.4  0 0 0 0
