Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 770
1 775
2 787
3 770
4 767
5 780
6 783
7 770
8 772
9 783
10 776
11 763
12 781
13 765
14 774
15 779
16 781
17 793
18 800
19 784
20 785
21 795
22 789
23 780
24 789
25 781
26 796
27 779
28 782
29 805
30 775
31 797
32 775
33 770
34 789
35 769
36 771
37 779
38 770
39 783
40 768
41 775
42 775
43 778
44 775
45 772
46 776
47 776
48 763
49 751
50 756
51 749
52 761
53 756
54 740
55 752
56 747
57 754
58 743
59 753
60 755
61 747
62 754
63 729
64 762
65 757
66 755
67 750
68 751
69 762
70 755
71 750
72 767
73 762
74 750
75 752
76 761
77 980
78 757
79 760
80 753
81 766
82 760
83 762
84 767
85 760
86 744
87 757
88 740
89 760
90 759
91 768
92 766
93 767
94 763
95 773
96 762
97 760
98 751
99 762
100 747
101 724
102 765
103 762
104 761
105 757
106 748
107 760
108 763
109 728
110 944
111 759
112 727
113 703
114 722
115 720
116 730
117 982
118 735
119 703
120 732
121 721
122 709
123 720
124 722
125 725
126 732
127 723
