Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.9  3.8  -5.9  3.5  90.3  127.8  1.6  1.4  1.4  15.4  6020  14.9489  6000  13.7223 
 1  123.1  4.2  -2.2  3.5  90.7  138.4  3.8  -7.6  2.5  18.8  3506  14.1443  3520  14.0625 
 2  126.3  2.6  3.6  2.2  39.8  122.8  2.7  -5.3  2.3  39.9  699  13.8976  660  14.2368 
 3  129.6  2.2  -4.2  2.0  29.6  123.9  2.4  -2.4  2.2  36.4  4377  13.8409  4383  14.0993 
 4  128.0  2.6  -7.2  2.8  63.4  121.3  1.5  -2.6  1.6  20.6  5363  13.0142  5392  12.888 
 5  124.2  3.5  5.2  2.4  46.1  127.8  1.5  -6.9  1.1  8.2  6123  13.9941  6033  13.8297 
 6  125.2  1.8  0.3  1.5  17.7  130.1  3.0  -1.9  2.4  41.2  0 0 0 0
 7  122.0  2.6  2.3  3.2  80.2  120.1  2.0  -0.3  2.0  18.5  323  13.6333  353  13.2673 
 8  126.7  5.1  0.6  3.5  89.5  129.1  2.6  -5.8  1.8  23.0  0 0 0 0
 9  132.9  2.9  -9.2  2.5  42.6  123.4  2.1  1.9  1.7  22.1  4759  13.9802  4790  13.6691 
 10  126.1  1.8  -0.3  1.9  28.5  124.7  0.6  1.5  0.7  3.5  6100  14.1383  6128  14.12 
 11  123.4  3.2  -1.8  2.5  49.9  118.3  3.1  4.0  2.3  40.7  0 0 0 0
 12  122.2  4.1  0.3  2.7  52.7  126.3  2.6  -0.8  1.7  20.5  0 0 0 0
 13  125.0  1.4  0.5  0.9  5.6  126.3  2.0  -3.3  1.3  11.2  6030  14.706  6023  14.8971 
 14  127.0  4.1  -6.6  3.4  79.4  124.7  3.4  -1.2  2.6  50.5  0 0 0 0
 15  127.8  3.7  -5.0  3.5  91.3  124.9  1.8  -3.1  1.7  22.2  1241  14.3501  1284  14.1416 
 16  123.3  7.2  5.4  8.7  637.9  121.3  0.7  -1.2  0.9  5.7  4546  14.2792  4559  13.8776 
 17  117.9  3.1  5.9  3.8  107.7  119.9  2.1  6.1  2.5  48.1  967  14.8444  1066  14.2786 
 18  126.3  4.3  -1.7  4.5  157.5  126.5  2.8  -0.9  2.9  63.7  308  14.4328  376  14.4581 
 19  123.4  1.8  1.5  1.7  21.6  123.5  0.5  2.0  0.4  1.3  0 0 0 0
 20  125.8  2.2  4.4  1.7  24.2  124.5  3.1  -4.7  2.6  46.6  589  13.6802  602  14.3751 
 21  121.5  3.5  -3.1  3.8  118.0  124.4  1.9  11.7  1.8  29.8  3794  14.7306  3875  13.6387 
 22  119.8  2.3  2.8  2.1  36.9  128.3  2.5  3.7  2.2  37.5  214  13.0331  210  14.5153 
 23  117.5  5.7  2.9  4.0  125.5  130.9  3.2  -2.5  2.3  36.8  0 0 0 0
 24  125.7  5.4  -0.5  6.9  364.6  125.2  2.2  -0.6  2.8  58.3  6042  14.1266  6053  13.8747 
