Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 40 962
1 38 953
2 38 955
3 10 956
4 35 979
5 40 973
6 40 963
7 15 955
8 45 958
9 38 950
10 44 960
11 48 958
12 51 969
13 44 959
14 48 955
15 51 972
16 15 937
17 25 942
18 12 932
19 24 994
20 15 928
21 27 927
22 14 936
23 27 926
24 23 932
25 24 922
26 13 911
27 27 943
28 28 998
29 20 932
30 33 928
31 35 945
32 17 951
33 19 953
34 13 930
35 18 915
36 16 920
37 25 920
38 20 917
39 21 934
40 20 923
41 24 938
42 26 921
43 18 921
44 27 935
45 12 926
46 20 922
47 25 922
48 20 915
49 27 933
50 26 933
51 24 922
52 16 932
53 26 919
54 25 921
55 26 940
56 26 987
57 27 939
58 28 939
59 14 940
60 10 911
61 23 913
62 34 930
63 31 928
64 29 921
65 34 926
66 29 924
67 41 928
68 32 921
69 33 927
70 20 931
71 25 923
72 37 926
73 36 939
74 30 921
75 37 950
76 35 920
77 34 929
78 38 922
79 38 924
80 11 932
81 25 923
82 10 910
83 22 928
84 13 915
85 28 938
86 20 927
87 20 924
88 10 912
89 17 920
90 13 921
91 21 935
92 15 912
93 14 916
94 26 932
95 22 928
96 23 943
97 17 931
98 19 946
99 24 937
100 22 955
101 23 928
102 23 945
103 15 929
104 16 948
105 32 944
106 21 940
107 21 938
108 18 945
109 24 945
110 32 950
111 23 984
112 17 947
113 9 941
114 17 938
115 13 934
116 11 936
117 15 929
118 18 954
119 10 949
120 9 921
121 8 925
122 7 931
123 13 923
124 17 929
125 12 953
126 12 930
127 13 918
