Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 999
1 6 999
2 6 999
3 6 998
4 6 997
5 8 997
6 6 999
7 6 999
8 5 999
9 6 998
10 6 999
11 7 999
12 7 995
13 6 999
14 8 999
15 8 999
16 6 999
17 7 999
18 7 999
19 6 998
20 6 999
21 6 998
22 6 999
23 6 999
24 7 999
25 5 999
26 5 999
27 6 999
28 6 999
29 6 999
30 7 999
31 9 999
32 5 998
33 5 990
34 5 999
35 5 999
36 8 999
37 6 999
38 7 999
39 8 994
40 7 999
41 7 998
42 9 999
43 7 999
44 6 999
45 6 999
46 7 970
47 5 999
48 5 998
49 7 994
50 6 991
51 6 999
52 6 998
53 8 997
54 6 994
55 6 998
56 6 994
57 5 996
58 6 999
59 7 997
60 7 991
61 7 997
62 7 999
63 6 998
64 12 943
65 23 929
66 13 926
67 14 935
68 9 926
69 13 922
70 9 948
71 8 933
72 15 933
73 23 952
74 20 943
75 19 932
76 14 966
77 14 944
78 18 944
79 13 922
80 6 907
81 6 903
82 7 927
83 6 901
84 7 934
85 9 929
86 6 911
87 6 908
88 8 916
89 6 902
90 6 917
91 6 916
92 7 916
93 7 916
94 6 921
95 10 960
96 17 938
97 23 928
98 17 942
99 23 945
100 8 941
101 21 927
102 15 922
103 21 929
104 20 919
105 19 943
106 9 915
107 29 942
108 18 929
109 7 942
110 12 954
111 27 996
112 17 956
113 25 939
114 12 932
115 27 929
116 14 928
117 16 919
118 17 928
119 11 924
120 10 915
121 17 943
122 11 918
123 28 931
124 20 922
125 17 916
126 20 923
127 19 940
