Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 20 999
1 13 994
2 15 997
3 17 998
4 8 996
5 9 997
6 10 999
7 6 996
8 8 995
9 7 998
10 10 998
11 5 998
12 10 997
13 18 999
14 14 998
15 20 998
16 19 996
17 15 998
18 5 994
19 11 999
20 9 992
21 12 991
22 15 991
23 11 995
24 16 991
25 11 993
26 15 999
27 7 993
28 26 997
29 13 997
30 13 992
31 11 999
32 15 999
33 7 998
34 22 998
35 18 999
36 11 999
37 28 999
38 15 999
39 5 999
40 20 999
41 30 998
42 16 998
43 18 998
44 31 950
45 23 999
46 12 999
47 5 997
48 15 995
49 15 998
50 15 992
51 15 995
52 15 995
53 30 992
54 25 992
55 16 997
56 15 996
57 8 999
58 31 991
59 15 998
60 15 995
61 16 993
62 27 996
63 31 994
64 9 908
65 16 908
66 8 904
67 23 918
68 10 903
69 11 902
70 13 909
71 12 958
72 16 907
73 12 909
74 11 906
75 18 902
76 23 913
77 12 919
78 17 911
79 28 922
80 15 966
81 12 921
82 11 929
83 12 938
84 8 916
85 13 934
86 9 917
87 16 929
88 14 936
89 11 938
90 21 927
91 20 925
92 19 925
93 20 930
94 14 928
95 28 977
96 26 989
97 33 956
98 29 943
99 25 944
100 21 939
101 36 935
102 28 949
103 24 940
104 14 941
105 25 930
106 29 937
107 34 950
108 34 941
109 17 939
110 21 934
111 35 935
112 24 995
113 23 921
114 29 926
115 28 941
116 24 926
117 34 951
118 36 932
119 24 937
120 37 937
121 39 948
122 27 929
123 36 931
124 21 928
125 32 931
126 28 931
127 23 919
