Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 777
1 778
2 768
3 785
4 769
5 764
6 777
7 774
8 764
9 770
10 772
11 781
12 773
13 773
14 773
15 776
16 741
17 750
18 735
19 745
20 738
21 731
22 742
23 728
24 732
25 745
26 740
27 741
28 740
29 741
30 740
31 740
32 731
33 736
34 751
35 743
36 753
37 743
38 747
39 748
40 749
41 748
42 738
43 746
44 747
45 753
46 748
47 748
48 806
49 805
50 811
51 808
52 805
53 819
54 813
55 809
56 800
57 801
58 800
59 809
60 776
61 805
62 815
63 803
64 783
65 777
66 784
67 779
68 777
69 784
70 760
71 779
72 793
73 791
74 791
75 791
76 792
77 783
78 775
79 793
80 744
81 732
82 737
83 740
84 737
85 733
86 736
87 735
88 724
89 735
90 721
91 746
92 746
93 645
94 734
95 744
96 799
97 784
98 785
99 791
100 780
101 792
102 749
103 797
104 779
105 796
106 793
107 792
108 787
109 783
110 796
111 799
112 851
113 793
114 784
115 781
116 779
117 781
118 1009
119 764
120 793
121 779
122 786
123 796
124 787
125 788
126 796
127 797
