Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 83.3 2.5 80.8 2.4 86.4 1.3 87.0 1.2 
1 74.6 2.4 73.2 2.4 87.2 1.4 88.0 1.0 
2 77.3 2.5 74.8 2.3 84.0 1.2 81.9 1.1 
3 80.7 2.3 75.9 2.6 81.9 1.4 87.8 1.1 
4 77.1 2.4 77.5 2.4 83.6 1.3 88.9 1.3 
5 82.8 2.2 81.3 2.3 84.4 1.4 81.4 1.2 
6 80.1 2.4 81.8 2.3 83.0 1.3 83.2 1.2 
7 79.8 2.5 75.9 2.4 87.0 1.2 85.5 1.1 
8 81.4 2.4 79.4 2.5 76.8 1.2 80.5 1.3 
9 75.0 2.4 79.6 2.4 85.5 1.2 86.8 1.1 
10 81.4 2.6 77.6 2.6 78.8 1.4 82.9 1.4 
11 82.8 2.5 71.5 2.6 84.2 1.3 80.6 1.1 
12 74.5 2.5 76.5 2.4 85.4 1.3 87.2 1.1 
13 77.9 2.4 78.9 2.4 88.1 1.1 83.9 1.2 
14 76.2 2.4 72.7 2.6 78.6 1.4 81.6 1.6 
15 71.4 2.6 75.8 2.5 84.8 1.4 85.6 1.5 
16 82.9 2.1 84.1 2.1 87.2 1.2 92.4 1.1 
17 85.5 2.1 77.4 2.2 86.6 1.3 87.3 1.0 
18 80.0 2.1 82.9 2.1 91.3 1.4 94.8 1.1 
19 87.7 2.2 80.9 2.2 86.4 1.3 84.7 1.1 
20 78.1 2.2 77.8 2.1 85.8 1.2 87.2 1.0 
21 81.3 2.1 84.3 2.2 93.3 1.4 89.2 1.1 
22 84.2 2.1 82.2 2.2 85.0 1.1 88.4 1.2 
23 84.5 2.2 87.8 2.2 85.5 1.2 86.8 1.1 
24 84.3 2.0 81.8 2.1 90.2 1.4 86.7 1.4 
25 79.8 2.0 80.0 2.3 87.7 1.3 91.8 1.1 
26 82.6 2.1 78.0 2.2 86.0 1.2 87.2 1.0 
27 78.5 2.1 82.1 2.1 88.9 1.2 91.5 1.1 
28 74.0 2.2 76.7 2.0 85.9 1.2 87.7 1.0 
29 82.0 2.1 79.0 2.2 94.4 1.2 89.4 1.2 
30 77.5 2.3 80.9 2.2 88.3 1.1 83.0 1.3 
31 77.3 2.3 80.5 2.1 86.8 1.2 84.6 1.4 
32 65.4 2.9 65.7 2.9 72.0 1.2 69.0 1.2 
33 65.1 2.6 67.3 2.6 69.0 1.2 71.5 1.1 
34 65.5 2.7 65.1 2.7 71.4 1.3 65.7 1.3 
35 60.5 2.5 67.1 2.5 65.4 1.2 68.3 1.2 
