Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 811
1 746
2 746
3 754
4 759
5 736
6 741
7 755
8 748
9 744
10 747
11 740
12 753
13 739
14 741
15 749
16 741
17 736
18 752
19 734
20 734
21 746
22 731
23 731
24 737
25 736
26 742
27 747
28 743
29 734
30 723
31 745
32 923
33 773
34 777
35 771
36 769
37 781
38 781
39 776
40 772
41 770
42 777
43 789
44 771
45 783
46 781
47 769
48 777
49 772
50 779
51 769
52 764
53 772
54 757
55 776
56 775
57 762
58 771
59 770
60 757
61 776
62 770
63 773
64 771
65 775
66 765
67 775
68 766
69 765
70 767
71 765
72 769
73 773
74 754
75 747
76 772
77 765
78 792
79 772
80 747
81 768
82 761
83 763
84 760
85 754
86 749
87 749
88 745
89 754
90 759
91 761
92 754
93 755
94 738
95 755
96 781
97 762
98 781
99 780
100 776
101 775
102 780
103 780
104 780
105 775
106 773
107 787
108 782
109 759
110 780
111 778
112 991
113 753
114 759
115 757
116 764
117 966
118 926
119 781
120 765
121 761
122 750
123 767
124 759
125 759
126 757
127 755
