Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 40 925
1 31 923
2 48 937
3 42 936
4 31 922
5 42 923
6 34 926
7 34 913
8 44 928
9 41 936
10 29 907
11 30 921
12 34 927
13 42 926
14 43 966
15 41 912
16 10 916
17 13 908
18 17 910
19 14 912
20 15 914
21 11 914
22 24 916
23 15 907
24 11 901
25 19 925
26 12 922
27 28 934
28 20 927
29 18 924
30 25 923
31 21 917
32 29 941
33 31 949
34 30 932
35 33 952
36 36 949
37 30 958
38 37 949
39 35 940
40 22 934
41 36 942
42 34 953
43 34 940
44 33 950
45 31 936
46 27 937
47 26 932
48 51 956
49 52 949
50 57 954
51 50 949
52 54 956
53 56 953
54 53 951
55 55 940
56 52 952
57 52 945
58 42 947
59 55 953
60 49 930
61 56 955
62 61 951
63 51 940
64 42 951
65 42 945
66 27 966
67 38 950
68 37 953
69 45 947
70 43 953
71 39 940
72 43 942
73 28 933
74 44 939
75 42 941
76 45 956
77 46 946
78 47 943
79 52 948
80 30 930
81 29 923
82 36 927
83 39 923
84 25 922
85 33 924
86 36 921
87 27 999
88 23 929
89 32 921
90 32 926
91 34 926
92 37 928
93 22 910
94 31 918
95 42 923
96 6 968
97 46 953
98 40 946
99 42 937
100 26 953
101 49 947
102 42 941
103 42 939
104 42 936
105 46 958
106 40 930
107 44 943
108 48 937
109 50 951
110 56 954
111 54 943
112 24 927
113 43 938
114 34 937
115 35 919
116 43 932
117 40 927
118 40 935
119 48 951
120 39 965
121 44 933
122 32 920
123 40 940
124 40 935
125 40 947
126 36 930
127 35 933
