Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 70.8 2.3 70.4 2.3 75.0 1.2 78.8 1.2 
1 74.0 2.2 71.1 2.1 76.5 1.2 73.8 1.5 
2 68.8 2.0 67.9 2.2 74.2 1.2 76.0 1.0 
3 73.5 2.2 75.2 2.1 74.7 1.2 76.2 1.0 
4 72.5 2.3 70.6 2.3 71.0 1.3 72.1 0.9 
5 65.0 2.1 70.4 1.9 75.2 1.1 74.2 1.2 
6 70.9 2.0 71.7 2.0 77.6 1.1 78.8 1.1 
7 69.8 2.0 65.9 2.2 71.1 1.2 74.9 1.0 
8 69.3 2.2 66.7 2.4 67.1 1.2 75.0 1.3 
9 68.3 2.0 69.9 2.1 78.7 1.2 74.5 1.5 
10 70.6 2.4 74.4 2.2 74.9 1.4 76.4 1.5 
11 70.7 2.2 69.9 2.4 83.5 1.2 72.7 1.1 
12 69.5 2.1 64.7 2.2 76.4 1.3 73.3 1.1 
13 69.5 2.1 69.2 2.1 75.4 1.1 71.1 1.4 
14 72.4 2.0 68.9 2.2 73.6 1.4 72.4 1.0 
15 72.2 2.1 69.2 2.5 71.9 1.1 74.7 1.2 
16 71.4 2.2 72.9 2.0 77.9 1.3 75.5 1.1 
17 73.1 2.0 75.5 2.0 87.5 1.1 82.6 1.3 
18 74.2 2.0 74.9 2.0 79.2 1.2 84.5 1.1 
19 72.6 2.0 74.8 2.1 82.1 1.3 76.1 1.1 
20 74.1 2.1 77.6 2.2 80.0 1.1 82.6 1.0 
21 80.8 2.2 75.4 2.1 87.0 1.1 85.1 1.0 
22 73.0 2.0 75.5 2.0 84.2 1.1 84.6 1.0 
23 67.1 2.0 69.7 2.2 82.3 1.2 84.1 1.0 
24 75.5 1.9 73.2 2.0 85.9 1.2 79.0 1.3 
25 68.1 2.0 71.6 2.2 80.6 1.1 83.0 1.1 
26 76.6 2.1 74.4 2.1 85.6 1.1 87.1 1.0 
27 74.6 2.2 70.5 2.0 80.9 1.1 81.0 1.1 
28 78.2 2.1 75.8 2.2 83.9 1.1 82.1 1.1 
29 70.7 2.2 78.5 2.2 80.7 1.1 88.7 1.2 
30 75.4 2.1 78.5 2.0 75.9 1.2 80.1 1.1 
31 68.8 2.2 71.1 2.2 80.3 1.2 80.9 1.5 
32 62.3 3.0 68.0 2.9 68.8 1.1 71.0 1.1 
33 62.0 2.7 70.4 2.6 71.0 1.4 75.2 1.1 
34 63.8 2.6 66.1 2.6 75.5 1.2 71.5 1.4 
35 60.8 2.3 64.7 2.4 74.9 1.2 71.4 1.5 
36 68.6 3.0 66.0 2.9 72.6 1.4 72.3 1.0 
37 65.7 2.5 69.3 2.3 68.9 1.3 64.5 1.1 
38 66.8 2.5 70.3 2.6 74.4 1.4 70.4 1.5 
39 71.0 2.3 68.4 2.4 73.6 1.4 71.7 1.5 
40 61.7 2.4 62.7 2.5 65.0 1.2 70.3 1.4 
41 63.9 2.6 61.3 2.5 70.3 1.4 61.4 1.4 
42 67.5 2.4 71.9 2.5 67.0 1.2 65.5 1.1 
43 61.7 2.4 65.3 2.4 69.5 1.2 73.6 1.5 
44 65.2 2.6 65.9 2.9 77.3 1.3 71.8 1.1 
45 57.4 2.4 54.9 2.6 74.0 1.3 70.2 1.4 
