Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 787
1 784
2 777
3 781
4 783
5 771
6 784
7 789
8 792
9 787
10 779
11 734
12 795
13 778
14 780
15 784
16 759
17 757
18 762
19 757
20 750
21 761
22 765
23 740
24 753
25 762
26 754
27 747
28 752
29 753
30 763
31 755
32 766
33 756
34 760
35 773
36 767
37 761
38 770
39 757
40 768
41 759
42 755
43 769
44 765
45 768
46 774
47 772
48 759
49 768
50 767
51 753
52 765
53 762
54 756
55 759
56 766
57 767
58 773
59 762
60 744
61 766
62 761
63 772
64 791
65 780
66 780
67 787
68 780
69 763
70 778
71 784
72 912
73 792
74 779
75 784
76 783
77 781
78 778
79 779
80 780
81 781
82 776
83 777
84 777
85 774
86 774
87 771
88 781
89 781
90 777
91 773
92 772
93 707
94 783
95 769
96 761
97 719
98 767
99 777
100 760
101 728
102 664
103 759
104 764
105 760
106 762
107 774
108 768
109 720
110 767
111 774
112 982
113 756
114 744
115 748
116 759
117 761
118 937
119 757
120 757
121 755
122 752
123 760
124 758
125 760
126 750
127 762
