Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 32 949
1 49 963
2 41 969
3 43 967
4 38 955
5 37 953
6 36 949
7 38 949
8 37 941
9 14 977
10 33 957
11 47 963
12 37 948
13 53 972
14 48 959
15 43 945
16 47 957
17 55 962
18 51 960
19 46 968
20 48 963
21 51 949
22 33 948
23 48 951
24 47 949
25 45 965
26 41 947
27 54 949
28 55 959
29 50 944
30 51 955
31 49 946
32 39 939
33 45 937
34 45 955
35 47 953
36 37 946
37 38 943
38 43 939
39 47 953
40 51 959
41 42 952
42 49 944
43 53 938
44 41 941
45 45 931
46 52 945
47 44 940
48 28 928
49 23 931
50 32 939
51 31 944
52 24 940
53 21 927
54 27 947
55 27 961
56 29 935
57 22 940
58 9 926
59 21 924
60 29 954
61 22 948
62 17 944
63 36 943
64 12 946
65 23 931
66 26 994
67 26 939
68 27 931
69 11 924
70 25 929
71 11 965
72 28 936
73 27 920
74 26 926
75 25 926
76 30 936
77 30 926
78 17 929
79 27 951
80 23 988
81 16 909
82 23 949
83 32 911
84 20 907
85 28 911
86 24 899
87 18 971
88 21 896
89 23 905
90 25 907
91 20 899
92 35 917
93 26 901
94 23 902
95 35 957
96 32 950
97 11 919
98 24 950
99 30 928
100 21 910
101 26 936
102 30 928
103 20 914
104 23 910
105 31 919
106 31 917
107 31 938
108 31 929
109 34 929
110 30 966
111 28 968
112 11 977
113 47 968
114 43 985
115 49 967
116 38 970
117 50 969
118 46 968
119 43 949
120 50 969
121 25 974
122 49 977
123 59 993
124 60 966
125 56 979
126 54 963
127 13 962
