Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 26 993
1 33 998
2 11 945
3 31 996
4 33 941
5 26 945
6 30 941
7 30 998
8 27 943
9 19 924
10 38 948
11 33 935
12 28 996
13 27 991
14 39 991
15 34 948
16 17 932
17 10 986
18 18 993
19 19 931
20 22 930
21 25 944
22 13 939
23 21 926
24 9 928
25 19 926
26 24 929
27 24 930
28 10 993
29 19 969
30 21 993
31 28 947
32 25 992
33 23 924
34 23 935
35 12 939
36 19 933
37 7 939
38 14 911
39 14 925
40 20 921
41 25 920
42 22 968
43 13 932
44 11 921
45 17 944
46 18 905
47 22 914
48 21 914
49 24 909
50 24 909
51 22 919
52 19 908
53 23 910
54 27 921
55 21 917
56 15 913
57 20 919
58 26 926
59 18 920
60 11 930
61 10 915
62 22 928
63 27 911
64 17 921
65 17 921
66 17 911
67 9 898
68 13 925
69 23 912
70 12 921
71 12 904
72 21 929
73 7 914
74 12 904
75 17 919
76 23 922
77 17 937
78 18 911
79 16 897
80 19 944
81 23 929
82 26 950
83 14 934
84 18 937
85 25 933
86 16 926
87 23 936
88 31 969
89 26 938
90 33 944
91 21 928
92 25 935
93 33 940
94 29 930
95 5 943
96 40 950
97 49 951
98 51 956
99 53 957
100 49 949
101 47 952
102 56 953
103 46 993
104 54 960
105 59 968
106 54 976
107 58 962
108 58 971
109 54 956
110 64 974
111 67 973
112 54 940
113 35 933
114 38 923
115 48 930
116 46 928
117 36 915
118 46 924
119 38 934
120 43 916
121 42 933
122 49 930
123 37 929
124 39 911
125 44 926
126 43 928
127 46 916
