Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  111.7  1.1  0.7  1.0  7.9  121.7  2.1  -0.5  1.8  24.9  6106  13.9875  6108  12.7702 
 1  131.2  2.8  -9.3  2.4  42.3  141.4  2.4  -10.0  1.6  7.4  3098  13.7977  3181  13.2609 
 2  116.3  3.4  4.0  2.8  66.3  117.9  2.1  -6.0  1.8  22.9  452  14.0696  495  13.5158 
 3  124.2  2.9  -3.4  2.6  51.6  124.5  2.1  -3.8  1.9  27.8  4014  13.9419  3955  12.927 
 4  113.8  3.2  5.5  3.4  93.9  120.5  1.5  -1.5  1.6  19.2  5959  12.7796  5961  12.5344 
 5  121.9  3.8  0.6  2.6  55.9  124.0  1.4  -5.7  1.0  6.6  6150  13.0722  6155  12.9265 
 6  116.9  1.9  2.0  1.5  19.2  126.4  1.3  -4.6  1.0  7.5  0 0 0 0
 7  124.1  2.7  -3.2  3.3  88.1  117.5  3.1  0.5  3.2  46.9  279  13.6987  292  13.5053 
 8  120.9  5.5  -1.6  3.7  102.2  121.5  3.4  -4.9  2.4  38.6  0 0 0 0
 9  126.0  2.1  -7.5  1.8  21.8  118.4  1.5  0.7  1.3  12.0  4528  13.536  4548  13.1943 
 10  119.7  2.4  -4.6  2.5  49.8  123.1  1.1  -1.0  1.2  10.6  6218  12.9218  6226  13.2451 
 11  116.2  3.1  1.0  2.4  46.4  123.6  1.6  -2.7  1.2  11.2  0 0 0 0
 12  126.6  5.8  -4.4  3.8  103.0  124.2  2.3  -2.0  1.5  15.6  0 0 0 0
 13  118.3  1.3  2.2  0.8  5.0  118.3  1.5  -2.4  1.0  6.6  6129  13.48  6131  13.9929 
 14  123.0  3.6  -8.1  3.0  62.1  123.1  4.0  -3.9  3.1  70.7  0 0 0 0
 15  125.4  2.0  -7.3  1.8  25.1  121.7  2.5  -2.3  2.4  44.0  845  13.034  813  14.4013 
 16  130.1  3.8  4.8  4.5  173.4  119.3  2.9  1.0  3.7  108.1  4505  13.8114  4548  13.3145 
 17  135.2  3.3  -11.1  4.1  125.0  132.9  6.3  2.5  7.5  441.1  1068  14.1023  1117  13.514 
 18  127.1  1.5  -4.6  1.5  18.3  127.5  2.5  -0.5  2.5  50.3  417  13.2887  422  13.3176 
 19  125.4  2.1  2.1  2.0  30.6  125.0  0.7  2.8  0.6  3.0  0 0 0 0
 20  133.0  5.6  -3.6  4.4  154.8  130.4  3.7  -6.3  3.1  65.9  519  13.753  478  14.2815 
 21  123.7  2.6  -1.1  2.9  68.8  127.9  3.1  10.7  3.0  78.7  4140  14.3478  4112  13.398 
 22  120.0  4.4  4.5  4.0  133.7  126.3  0.7  3.9  0.6  2.6  0  0  0  0 
 23  129.9  4.5  -2.0  3.2  79.1  126.6  2.9  -0.4  2.1  30.5  0 0 0 0
 24  129.4  2.1  0.1  2.7  55.4  133.0  3.5  -2.4  4.4  143.0  6177  13.8324  6165  13.5241 
 25  122.5  1.8  6.9  2.4  49.2  121.9  1.3  1.9  1.8  26.8  5816  13.7628  5789  13.6863 
 26  126.0  1.9  -1.1  2.0  29.0  129.7  2.5  0.8  2.4  44.8  0  0  0  0 
 27  135.4  4.5  -7.0  3.8  105.6  128.5  4.9  -1.9  4.2  123.9  6140  13.9176  6155  13.8164 
 28  131.5  3.0  -2.3  3.6  102.7  125.8  1.9  4.9  2.3  43.0  1364  13.4715  1324  14.3693 
 29  126.4  1.9  3.0  1.3  12.6  126.9  5.0  4.3  3.4  83.4  0 0 0 0
 30  128.8  2.7  -4.2  2.0  27.6  119.3  5.1  1.6  3.5  79.3  0 0 0 0
 31  130.9  5.9  -3.0  5.9  142.3  120.9  3.4  0.6  3.4  84.5  4649  14.4009  4663  13.4745 
 32  133.2  2.4  0.6  2.1  32.3  126.2  2.2  0.2  2.0  27.9  0 0 0 0
 33  126.1  3.3  -0.9  4.3  155.7  124.7  2.2  1.7  3.0  70.9  0 0 0 0
 34  122.4  17.8  14.4  28.3  4910.6  131.9  6.1  4.1  9.5  426.3  339  14.569  320  12.1727 
 35  130.2  2.7  0.1  2.5  47.9  126.7  3.8  2.7  3.6  77.0  0 0 0 0
 36  131.3  5.2  -1.8  7.9  292.6  139.9  7.6  -13.4  15.0  1098.4  1096  13.9417  1173  12.4118 
 37  125.9  2.6  -0.6  4.0  44.4  136.4  5.0  -6.1  8.8  269.3  5998  14.0765  5996  13.6485 
 38  122.0  4.3  8.0  7.5  105.8  139.6  5.3  -12.2  7.9  482.2  1094  12.8428  1137  12.905 
 39  124.0  2.6  4.5  2.9  67.4  125.6  1.1  -8.2  1.3  11.7  529  13.2461  558  12.2339 
 40  127.0  1.3  -1.6  1.7  22.6  123.1  0.5  0.4  0.6  3.0  0 0 0 0
 41  124.1  1.4  -2.2  1.1  8.6  130.9  6.1  -1.5  4.7  156.4  0 0 0 0
 42  133.4  2.9  -0.7  3.9  127.6  133.1  5.0  -2.3  6.6  382.8  0 0 0 0
 43  126.7  1.9  2.4  2.4  46.6  131.6  0.8  -2.2  1.0  8.0  0 0 0 0
 44  125.6  2.5  -1.0  2.6  54.3  125.6  4.8  -0.9  5.1  206.7  0 0 0 0
 45  134.2  5.7  -4.1  7.6  449.7  129.1  1.8  -4.5  2.5  48.3  5995  14.3297  5989  13.4752 
 46  129.2  2.5  -4.0  3.2  81.2  123.7  2.1  -1.1  2.6  53.4  4629  13.7502  4664  13.4625 
 47  133.6  5.6  -5.0  7.5  459.1  141.5  6.8  -19.6  9.3  606.5  467  13.7157  437  13.8094 
 48  129.3  2.8  1.7  4.5  162.1  126.6  1.7  7.1  2.7  60.9  6033  14.0616  6036  13.7275 
 49  133.5  4.2  0.2  5.6  269.3  127.3  1.0  2.4  1.3  15.0  2512  13.3287  2397  14.6832 
 50  127.1  2.2  2.6  3.1  88.8  124.2  1.5  5.8  2.1  39.2  2394  14.2706  2425  14.2302 
