Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 8 973
1 36 970
2 32 975
3 25 930
4 23 927
5 23 932
6 31 935
7 36 921
8 30 919
9 32 974
10 30 918
11 23 924
12 29 911
13 27 925
14 33 917
15 37 916
16 14 978
17 16 914
18 19 928
19 8 924
20 22 941
21 14 923
22 8 917
23 11 966
24 19 923
25 23 924
26 26 929
27 22 957
28 22 931
29 17 912
30 25 917
31 8 934
32 16 996
33 13 925
34 21 915
35 28 935
36 20 934
37 22 928
38 21 927
39 16 924
40 24 944
41 24 944
42 23 932
43 16 928
44 19 940
45 29 981
46 24 927
47 31 932
48 19 941
49 31 942
50 24 938
51 25 966
52 30 947
53 34 941
54 33 947
55 24 925
56 31 946
57 18 933
58 29 944
59 31 956
60 41 957
61 35 949
62 39 939
63 32 933
64 15 931
65 14 927
66 19 906
67 21 913
68 14 923
69 19 930
70 24 931
71 26 955
72 20 915
73 29 935
74 23 933
75 17 937
76 21 927
77 26 911
78 22 935
79 28 928
80 9 914
81 14 913
82 14 908
83 13 902
84 13 915
85 8 894
86 14 916
87 18 913
88 17 924
89 18 905
90 15 914
91 13 904
92 8 902
93 19 910
94 24 917
95 31 925
96 29 935
97 26 915
98 13 912
99 33 928
100 25 918
101 32 922
102 16 923
103 29 918
104 16 907
105 38 932
106 33 920
107 36 940
108 28 918
109 31 925
110 42 930
111 31 938
112 37 928
113 45 926
114 41 927
115 42 926
116 43 927
117 42 919
118 44 930
119 41 916
120 48 918
121 47 926
122 31 923
123 38 915
124 42 929
125 41 912
126 47 937
127 44 917
