Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 65.7 2.2 63.5 2.4 75.8 1.1 72.1 1.1 
1 71.5 2.1 65.8 2.2 78.5 1.1 76.4 1.0 
2 67.2 2.3 66.5 2.1 72.9 1.1 75.8 1.0 
3 68.6 2.0 71.8 1.9 76.6 1.1 79.0 1.0 
4 69.2 2.1 72.1 2.0 72.0 1.2 77.8 1.3 
5 67.1 2.2 67.9 2.2 75.1 1.2 73.5 1.1 
6 69.5 2.3 72.8 2.2 78.5 1.2 76.5 1.0 
7 68.9 2.1 70.2 2.1 70.0 1.4 67.4 1.5 
8 70.2 2.3 66.8 2.2 75.4 1.1 73.4 1.1 
9 65.9 2.1 69.7 2.1 72.0 1.3 75.3 1.1 
10 71.3 2.3 71.6 2.1 80.6 1.2 76.4 1.0 
11 63.0 2.1 64.9 2.3 68.6 1.1 70.8 1.1 
12 69.5 2.2 67.4 2.2 75.7 1.3 73.1 1.1 
13 71.2 2.1 65.8 2.3 78.3 1.1 75.9 1.1 
14 68.7 2.3 64.3 2.5 74.9 1.2 71.0 1.4 
15 71.1 2.3 72.6 2.2 73.9 1.4 70.7 1.4 
16 93.0 2.4 87.8 2.3 91.8 1.2 91.9 1.1 
17 86.5 2.5 86.9 2.5 92.6 1.2 95.1 1.2 
18 93.4 2.7 92.7 2.4 93.6 1.4 87.9 1.1 
19 89.1 2.5 93.3 2.6 92.0 1.4 92.2 1.1 
20 88.0 2.4 87.7 2.6 96.2 1.2 99.6 1.1 
21 79.1 2.8 85.1 2.8 93.1 1.2 96.0 1.1 
22 88.5 2.6 90.2 2.4 86.6 1.3 96.5 1.1 
23 84.5 2.6 83.2 2.5 94.5 1.2 92.5 1.1 
24 90.4 2.6 86.3 2.6 90.7 1.5 95.4 1.1 
25 88.8 2.6 86.3 2.4 93.5 1.4 91.1 1.5 
