Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 27 982
1 31 941
2 36 926
3 29 930
4 26 997
5 30 918
6 16 927
7 30 976
8 26 915
9 32 944
10 32 929
11 32 918
12 33 937
13 36 943
14 31 938
15 35 922
16 38 982
17 34 934
18 37 931
19 50 951
20 34 945
21 16 930
22 40 934
23 39 933
24 43 926
25 41 938
26 42 924
27 30 928
28 42 935
29 50 934
30 34 932
31 56 950
32 34 959
33 31 932
34 39 943
35 27 957
36 34 948
37 40 948
38 41 957
39 42 950
40 35 950
41 42 946
42 34 937
43 40 954
44 46 950
45 43 938
46 37 950
47 45 947
48 29 944
49 28 938
50 30 943
51 35 948
52 21 933
53 26 933
54 22 936
55 24 929
56 26 937
57 22 933
58 24 933
59 27 927
60 34 938
61 32 938
62 31 933
63 32 985
64 35 937
65 35 954
66 30 945
67 45 944
68 34 934
69 29 927
70 38 934
71 38 941
72 34 940
73 33 924
74 24 933
75 40 931
76 38 930
77 35 929
78 41 927
79 34 931
80 25 987
81 31 985
82 20 998
83 11 969
84 30 993
85 40 996
86 32 931
87 26 964
88 26 929
89 35 942
90 27 930
91 30 921
92 37 996
93 26 919
94 37 924
95 26 934
96 27 983
97 25 926
98 24 935
99 24 925
100 30 942
101 39 953
102 30 940
103 28 935
104 26 931
105 25 921
106 31 928
107 30 922
108 36 933
109 29 938
110 32 931
111 32 936
112 19 915
113 28 935
114 10 924
115 15 925
116 9 893
117 9 900
118 22 923
119 21 922
120 13 924
121 19 914
122 17 918
123 17 899
124 14 892
125 9 909
126 22 917
127 9 910
