Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 21 998
1 19 976
2 18 996
3 32 969
4 19 993
5 36 992
6 18 975
7 9 997
8 24 993
9 23 990
10 8 990
11 33 988
12 10 985
13 29 930
14 22 992
15 23 992
16 5 997
17 12 975
18 29 997
19 20 999
20 36 993
21 36 998
22 6 981
23 13 998
24 26 997
25 16 949
26 10 998
27 23 998
28 20 970
29 13 999
30 30 999
31 7 934
32 31 980
33 13 993
34 10 989
35 20 956
36 18 999
37 25 939
38 16 941
39 30 973
40 19 989
41 30 995
42 31 989
43 22 991
44 41 998
45 31 962
46 31 986
47 31 994
48 22 985
49 25 943
50 28 976
51 26 937
52 23 941
53 39 939
54 30 938
55 28 938
56 38 930
57 41 937
58 38 922
59 33 934
60 45 934
61 43 935
62 29 928
63 28 937
64 43 971
65 42 950
66 40 948
67 51 952
68 43 939
69 45 955
70 48 942
71 24 963
72 45 984
73 45 952
74 49 951
75 47 962
76 40 934
77 45 951
78 59 958
79 52 935
80 9 984
81 22 931
82 12 913
83 15 918
84 19 917
85 25 931
86 14 912
87 20 988
88 8 927
89 24 990
90 16 931
91 12 913
92 16 914
93 22 929
94 14 902
95 15 988
96 24 925
97 28 926
98 34 944
99 30 929
100 37 932
101 32 922
102 27 917
103 24 924
104 35 924
105 37 927
106 35 943
107 47 945
108 42 938
109 22 922
110 47 937
111 43 945
112 23 949
113 24 928
114 25 922
115 23 936
116 13 935
117 21 934
118 36 932
119 30 988
120 18 910
121 27 933
122 22 924
123 17 936
124 24 917
125 25 935
126 30 933
127 14 932
