Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  127.9  3.7  -5.3  3.5  87.4  130.8  2.0  -0.2  1.7  23.2  6109  14.0818  6141  13.1617 
 1  128.4  3.0  -5.2  2.5  45.7  135.0  1.5  -6.8  1.0  2.7  3286  13.9884  3399  13.513 
 2  118.0  2.6  2.4  2.1  38.5  120.8  3.1  -1.8  2.7  52.8  624  13.7804  654  13.327 
 3  132.0  3.6  -3.4  3.2  79.7  129.1  1.3  -3.6  1.2  10.9  4250  14.068  4166  13.1049 
 4  125.3  1.9  -0.7  2.0  33.1  124.4  1.8  -2.4  1.9  27.9  5603  12.9408  5642  12.8099 
 5  126.0  2.1  1.8  1.4  16.8  125.9  1.7  -5.0  1.2  10.2  5995  13.5022  6028  13.4313 
 6  119.7  3.3  2.1  2.7  56.7  129.1  2.1  -5.4  1.7  20.3  0 0 0 0
 7  127.3  1.5  -3.7  1.8  26.5  126.5  5.7  -3.5  5.9  158.2  261  13.1909  245  13.7011 
 8  128.2  3.9  -2.0  2.6  51.7  126.7  2.1  -3.0  1.5  14.9  0 0 0 0
 9  130.7  3.1  -6.6  2.6  47.4  129.8  1.7  -1.4  1.4  14.9  4717  14.2836  4708  13.6944 
 10  123.9  2.2  1.2  2.3  42.1  124.2  0.8  -1.7  0.8  5.5  6238  13.5172  6250  13.6475 
 11  119.3  1.9  1.5  1.5  16.8  128.0  1.5  -1.3  1.2  10.0  0 0 0 0
 12  126.5  4.2  -0.9  2.7  54.6  127.5  3.0  -1.7  2.0  27.8  0 0 0 0
 13  126.2  2.4  0.8  1.5  16.7  125.7  2.7  -2.3  1.7  19.8  6146  13.5653  6165  13.9107 
 14  126.0  5.3  -6.3  4.4  135.6  126.7  2.3  -2.5  1.8  23.0  0 0 0 0
 15  125.1  3.2  -2.6  3.0  66.8  119.7  2.1  2.2  2.0  29.9  896  15.6779  939  14.7325 
 16  116.4  5.7  13.9  6.8  391.0  121.1  1.6  0.1  2.1  33.0  4256  13.5636  4373  13.6458 
 17  130.9  3.5  -8.3  4.4  140.9  127.3  3.2  2.3  3.8  114.8  895  14.1164  891  13.9364 
 18  123.8  3.1  -2.1  3.2  80.7  124.9  4.7  0.7  4.8  182.7  297  13.7359  322  14.3225 
 19  127.8  2.0  -0.3  1.8  25.9  124.2  0.9  0.8  0.9  5.7  0 0 0 0
 20  122.5  4.3  5.0  3.4  91.4  125.3  4.7  -3.1  3.9  106.5  468  13.6441  448  14.4503 
 21  128.2  4.5  -4.6  4.9  196.2  129.1  2.9  9.4  2.8  68.7  3781  14.5854  3695  13.6367 
 22  124.3  4.3  -0.7  3.9  128.7  129.9  1.4  1.5  1.2  11.8  0  0  0  0 
 23  128.5  4.9  -1.7  3.5  94.7  125.3  1.4  3.0  1.0  7.1  0 0 0 0
 24  131.5  5.0  -5.6  6.5  319.3  132.0  4.1  -2.3  5.1  194.2  6186  13.5551  6178  13.429 
 25  121.2  2.0  5.4  2.8  63.0  121.5  1.7  4.1  2.4  45.5  5704  14.0686  5745  13.3099 
 26  123.0  2.8  2.7  2.8  60.7  123.9  2.0  2.0  2.0  29.7  0  0  0  0 
 27  132.0  4.8  -4.1  4.1  122.1  124.8  4.6  0.2  4.0  110.9  6157  13.7379  6170  13.8318 
 28  126.2  1.4  -0.0  1.6  21.4  125.3  2.1  -0.4  2.5  49.4  1202  13.5953  1194  13.4902 
 29  122.1  3.0  1.4  2.1  31.8  122.6  4.8  4.0  3.2  77.0  0 0 0 0
 30  125.4  5.3  -2.5  3.8  103.9  119.2  5.6  2.7  3.9  96.4  0 0 0 0
 31  125.5  2.5  2.5  2.3  41.9  113.6  4.0  5.0  3.9  113.9  4414  13.9277  4355  14.088 
 32  121.7  2.0  -0.6  1.7  22.8  116.1  1.5  0.7  1.3  12.1  0 0 0 0
 33  124.1  1.7  -3.2  2.2  41.5  117.2  1.3  -0.0  1.8  25.4  0 0 0 0
 34  115.2  3.2  3.6  4.9  201.9  119.5  2.1  1.5  3.0  72.6  284  12.6749  269  12.282 
 35  119.9  2.9  -1.9  2.7  57.8  117.2  3.5  3.2  3.3  65.9  0 0 0 0
 36  120.2  5.1  3.8  7.7  278.9  114.9  2.1  5.2  3.9  125.5  1108  12.5039  1055  12.3841 
 37  116.0  3.5  5.8  6.2  322.3  122.7  1.7  -2.8  3.1  74.8  6028  13.3064  6026  12.7073 
 38  115.1  2.3  1.4  3.4  90.7  118.4  2.3  0.2  3.4  89.2  945  12.5799  1016  12.4956 
 39  115.8  1.4  4.4  1.5  18.8  118.3  1.8  -7.9  2.1  31.6  435  12.5745  438  11.8915 
 40  118.4  0.5  -0.2  0.6  2.7  118.2  0.8  -1.5  1.1  8.7  0 0 0 0
 41  118.7  2.0  -2.6  1.6  18.2  123.0  4.5  0.9  3.5  85.9  0 0 0 0
 42  115.3  1.0  8.4  1.3  14.7  112.4  4.7  10.5  6.2  335.9  0 0 0 0
 43  116.1  1.4  4.7  1.8  25.8  117.5  1.7  3.4  2.1  34.3  0 0 0 0
 44  119.0  2.4  0.9  2.5  50.2  113.3  3.4  4.9  3.6  101.4  0 0 0 0
 45  125.3  3.6  -3.0  4.8  177.2  116.3  1.1  2.1  1.5  17.1  5997  13.8212  5983  13.384 
 46  119.4  0.5  1.2  0.7  3.7  118.9  1.7  -0.0  2.1  34.5  4611  12.8128  4634  13.361 
 47  125.6  5.0  -4.9  6.7  365.4  124.2  4.0  -9.3  5.4  204.3  429  13.3749  442  12.377 
 48  126.6  2.9  -2.0  4.8  183.9  125.5  0.8  6.5  1.3  13.9  6052  13.6193  6058  14.1359 
 49  127.8  1.8  4.1  2.5  51.7  129.4  1.2  0.8  1.6  21.5  2498  13.642  2470  13.715 
 50  120.3  2.2  9.0  3.2  92.6  121.0  0.9  3.9  1.3  15.1  2413  14.2453  2454  13.4958 
 51  127.4  0.9  3.2  1.5  17.8  123.2  2.2  3.4  3.5  99.6  6128  12.7184  6131  12.4627 
 52  127.8  0.9  -2.2  1.2  11.9  125.9  1.8  1.7  2.5  49.6  4996  13.931  4942  13.9181 
 53  121.7  0.7  7.6  1.0  8.3  124.0  0.7  0.3  0.9  7.0  375  14.276  372  13.7795 
 54  121.6  1.5  1.8  1.7  22.5  123.8  1.5  2.2  1.7  22.3  6156  13.7852  6134  13.8505 
 55  124.9  1.0  6.6  1.3  15.1  122.8  3.0  0.6  4.0  129.3  223  14.1237  241  14.0824 
 56  122.0  0.9  4.2  1.5  18.8  123.5  2.0  -1.6  3.1  80.2  722  13.781  732  13.9893 
 57  122.2  0.5  2.8  0.6  2.6  126.3  1.8  -1.4  1.5  4.6  6121  13.2568  6131  12.7746 
 58  125.2  1.2  0.5  2.1  26.1  131.2  3.6  -2.1  5.9  289.4  5928  13.1888  5929  13.0403 
 59  123.2  1.2  4.7  1.6  22.8  120.8  2.5  1.9  3.6  105.0  5462  14.3356  5481  13.5827 
 60  126.1  6.3  2.4  10.6  948.6  117.1  4.5  5.7  7.9  531.7  6163  13.2239  6161  13.6702 
 61  124.4  1.7  -0.7  2.3  44.1  127.2  1.0  -1.5  1.4  15.4  0 0 0 0
 62  117.7  2.0  3.6  2.6  53.2  120.2  1.9  2.9  2.5  52.6  486  13.1348  425  14.4536 
 63  120.5  1.2  -0.8  1.3  14.0  122.0  1.6  1.5  1.8  26.8  392  15.4108  419  13.9069 
 64  123.8  1.4  -0.9  1.0  8.0  124.2  3.4  0.5  2.0  17.1  0 0 0 0
 65  119.5  3.2  1.5  2.5  49.4  120.2  6.8  0.2  5.2  225.3  2007  13.7661  1974  12.8813 
 66  124.3  2.1  -2.6  1.4  15.3  126.2  2.0  1.3  1.3  14.1  0 0 0 0
 67  117.8  2.8  0.2  2.1  34.9  121.9  2.0  -0.3  1.5  16.3  0 0 0 0
 68  124.0  1.8  -1.8  1.3  14.2  125.3  2.1  -2.9  1.6  19.7  5666  13.4641  5666  13.1507 
 69  123.6  3.0  6.4  1.8  25.4  121.4  4.0  0.9  2.4  45.4  0 0 0 0
 70  124.7  2.4  -2.3  1.5  15.1  126.5  4.4  1.3  2.6  50.0  6176  13.7759  6182  13.1498 
