Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 11 998
1 14 991
2 15 988
3 15 990
4 15 946
5 29 997
6 26 953
7 14 970
8 15 989
9 15 993
10 15 991
11 15 931
12 25 984
13 18 995
14 31 967
15 15 989
16 9 983
17 11 994
18 17 988
19 10 990
20 6 994
21 9 989
22 7 952
23 14 998
24 11 983
25 7 990
26 7 994
27 9 996
28 6 988
29 10 994
30 15 994
31 10 999
32 6 999
33 7 959
34 8 996
35 6 994
36 6 994
37 7 997
38 6 979
39 7 994
40 6 999
41 7 994
42 7 997
43 6 993
44 6 973
45 6 997
46 6 996
47 7 996
48 9 998
49 9 995
50 10 999
51 10 999
52 8 979
53 7 986
54 10 962
55 9 996
56 7 996
57 8 996
58 9 913
59 10 997
60 6 997
61 9 997
62 7 999
63 9 998
64 7 890
65 8 896
66 6 900
67 9 905
68 7 901
69 9 910
70 7 907
71 6 902
72 6 897
73 6 886
74 6 906
75 5 897
76 7 896
77 6 905
78 6 876
79 6 931
80 6 913
81 7 910
82 6 904
83 6 920
84 6 912
85 6 897
86 7 899
87 6 918
88 6 905
89 6 909
90 8 916
91 6 900
92 6 913
93 7 909
94 7 901
95 8 906
96 20 937
97 9 942
98 23 939
99 25 941
100 10 927
101 22 927
102 17 930
103 23 920
104 18 951
105 22 920
106 23 919
107 23 922
108 27 932
109 18 923
110 19 948
111 27 931
112 20 937
113 30 926
114 37 925
115 33 944
116 31 925
117 24 933
118 31 925
119 28 983
120 30 926
121 32 928
122 24 936
123 35 922
124 30 954
125 24 940
126 32 919
127 29 926
