Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 983
1 37 932
2 43 930
3 38 936
4 40 929
5 42 983
6 42 940
7 29 924
8 46 938
9 44 930
10 34 930
11 38 950
12 35 998
13 46 926
14 46 926
15 52 942
16 34 996
17 41 932
18 44 996
19 27 927
20 40 944
21 42 938
22 19 927
23 44 920
24 46 936
25 46 937
26 49 930
27 52 934
28 9 996
29 45 938
30 49 978
31 47 915
32 17 916
33 27 927
34 31 919
35 25 914
36 21 917
37 14 903
38 17 922
39 20 920
40 20 906
41 27 922
42 23 931
43 30 921
44 23 906
45 23 920
46 26 908
47 29 906
48 22 941
49 22 932
50 27 950
51 25 931
52 25 927
53 24 959
54 24 960
55 28 947
56 27 949
57 29 949
58 28 954
59 28 948
60 33 943
61 24 941
62 28 944
63 31 955
64 31 934
65 25 925
66 31 935
67 28 922
68 10 918
69 30 930
70 28 930
71 26 928
72 18 921
73 34 943
74 25 912
75 19 930
76 31 936
77 34 930
78 26 938
79 39 941
80 28 920
81 31 917
82 31 910
83 34 919
84 44 931
85 39 920
86 30 920
87 35 960
88 24 923
89 35 912
90 27 922
91 36 917
92 38 917
93 25 922
94 38 914
95 41 923
96 26 930
97 34 949
98 29 944
99 30 948
100 32 937
101 38 942
102 22 948
103 36 937
104 32 949
105 35 930
106 25 933
107 33 936
108 22 930
109 31 935
110 39 936
111 34 936
112 43 936
113 47 959
114 47 949
115 50 964
116 41 946
117 39 951
118 46 946
119 46 939
120 34 931
121 36 941
122 50 957
123 49 954
124 56 956
125 47 944
126 55 947
127 53 960
