Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 62.9 4.8 60.0 4.5 78.5 1.3 76.2 1.4 
1 61.0 2.3 63.9 2.3 77.4 1.4 73.4 1.2 
2 64.8 2.0 64.4 2.6 76.7 1.2 79.1 1.1 
3 67.6 2.1 65.4 2.0 74.7 1.5 77.6 1.6 
4 64.2 2.4 69.2 2.5 76.5 1.2 82.4 1.4 
5 67.4 2.3 63.7 2.5 82.0 1.3 83.8 1.0 
6 60.8 1.9 66.0 2.3 78.3 1.2 76.6 1.1 
7 63.5 2.6 65.8 2.4 83.1 1.4 77.0 1.1 
8 58.8 2.6 57.9 2.6 83.1 1.2 79.7 1.3 
9 61.0 2.0 59.7 2.2 79.0 1.2 76.8 1.1 
10 70.5 2.6 70.5 2.3 82.3 1.2 80.3 1.1 
11 60.5 2.3 68.3 2.3 80.6 1.2 75.2 1.5 
12 69.6 2.7 67.7 2.5 78.8 1.3 76.7 1.2 
13 58.0 2.6 57.6 2.6 78.3 1.5 83.8 1.1 
14 58.2 2.0 65.9 2.3 78.9 1.3 76.9 1.1 
15 69.1 2.1 59.4 2.3 73.3 1.3 78.3 1.4 
16 71.4 3.1 67.8 2.6 68.0 1.1 71.3 1.0 
17 64.4 2.2 68.4 2.7 70.6 1.1 69.5 1.0 
18 70.8 2.3 68.3 2.2 68.8 1.1 74.3 1.2 
19 69.5 2.1 68.6 2.0 71.6 1.2 73.6 1.3 
20 72.6 2.5 68.7 2.2 72.3 1.0 68.1 1.1 
21 68.8 2.0 70.7 2.7 65.8 1.2 71.9 1.0 
22 69.4 1.9 70.4 2.5 70.9 1.1 68.2 1.0 
23 70.3 2.4 76.9 3.2 63.6 1.3 66.0 1.3 
24 66.8 2.5 68.2 2.0 71.9 1.0 66.8 1.2 
25 65.6 2.2 66.0 1.9 72.0 1.0 69.2 1.0 
26 67.4 1.7 67.2 2.1 63.7 1.3 66.5 1.0 
27 66.7 1.9 66.4 2.0 62.3 1.1 63.9 0.9 
28 62.2 3.5 66.8 3.0 68.4 1.1 64.8 0.9 
29 67.1 2.2 65.0 2.3 67.2 1.1 63.5 1.2 
30 66.5 2.9 -28.2 3.4 69.0 1.2 65.2 1.0 
31 68.8 2.1 66.3 2.0 67.7 1.0 65.0 0.9 
32 81.5 2.9 78.9 2.9 80.9 1.1 83.7 1.1 
33 80.0 2.6 78.7 2.3 78.9 1.4 83.9 1.2 
34 84.2 2.7 83.1 2.7 82.7 1.3 80.3 1.5 
35 81.3 2.8 80.6 2.3 81.8 1.2 84.0 1.1 
36 85.5 2.9 80.6 2.6 79.6 1.2 83.9 1.1 
37 84.4 2.4 79.7 2.2 86.5 1.2 84.8 1.1 
38 88.1 3.2 89.5 3.1 78.2 1.4 81.9 1.4 
39 83.2 2.3 80.6 2.4 74.1 1.4 81.0 1.2 
40 87.6 2.2 84.5 2.3 75.6 1.2 81.2 1.3 
41 82.9 2.5 80.2 2.6 80.0 1.2 76.4 1.1 
42 81.3 2.8 80.9 2.6 77.7 1.2 79.5 1.1 
43 78.2 2.5 72.7 2.2 76.3 1.2 79.4 1.1 
44 84.4 2.9 76.2 2.6 83.7 1.2 81.7 1.1 
45 75.2 2.5 72.7 2.5 80.5 1.2 76.8 1.1 
46 82.8 2.6 75.3 2.2 78.7 1.3 80.0 1.0 
47 83.6 2.1 82.6 2.3 72.7 1.2 78.8 1.3 
48 71.0 2.2 80.5 1.7 0.0 0.0 0.0 0.0 
49 73.6 2.0 76.5 2.1 0.0 0.0 0.0 0.0 
50 81.4 2.6 73.1 2.2 0.0 0.0 0.0 0.0 
51 70.8 2.3 71.6 2.1 0.0 0.0 0.0 0.0 
52 84.0 2.2 73.9 2.1 0.0 0.0 0.0 0.0 
53 72.5 2.4 75.8 2.2 0.0 0.0 0.0 0.0 
54 76.7 1.8 75.3 2.3 0.0 0.0 0.0 0.0 
55 75.4 3.0 80.8 2.3 0.0 0.0 0.0 0.0 
56 72.5 2.5 72.8 2.3 0.0 0.0 0.0 0.0 
57 74.0 2.0 76.2 2.0 0.0 0.0 0.0 0.0 
58 74.5 3.0 72.2 1.9 0.0 0.0 0.0 0.0 
59 71.4 2.4 72.7 2.4 0.0 0.0 0.0 0.0 
60 70.6 2.5 72.5 2.0 0.0 0.0 0.0 0.0 
61 72.0 2.5 75.5 2.1 0.0 0.0 0.0 0.0 
62 72.9 2.3 75.9 2.2 0.0 0.0 0.0 0.0 
63 74.3 2.6 76.5 2.3 0.0 0.0 0.0 0.0 
