Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 17 975
1 13 972
2 17 916
3 19 914
4 11 989
5 13 969
6 16 911
7 14 924
8 25 934
9 14 911
10 18 918
11 10 905
12 15 914
13 11 997
14 14 906
15 26 994
16 19 995
17 26 938
18 26 933
19 18 954
20 20 926
21 25 936
22 26 934
23 17 935
24 24 956
25 30 988
26 30 935
27 20 999
28 35 942
29 30 954
30 24 967
31 30 921
32 10 975
33 6 910
34 14 985
35 15 936
36 9 991
37 11 991
38 13 909
39 20 931
40 12 991
41 14 917
42 10 990
43 15 905
44 24 920
45 14 988
46 18 917
47 12 931
48 10 976
49 9 928
50 10 931
51 19 933
52 19 987
53 16 946
54 20 930
55 7 933
56 11 981
57 13 996
58 20 939
59 23 960
60 12 951
61 22 926
62 14 931
63 24 929
64 15 929
65 9 913
66 9 922
67 10 914
68 16 938
69 14 929
70 17 924
71 8 915
72 14 927
73 17 938
74 9 925
75 10 934
76 21 923
77 12 923
78 16 923
79 23 926
80 12 917
81 27 931
82 24 939
83 23 924
84 28 927
85 19 917
86 27 923
87 25 924
88 17 915
89 21 920
90 22 923
91 24 924
92 22 911
93 12 919
94 24 922
95 26 915
96 21 935
97 29 937
98 15 925
99 27 923
100 18 923
101 24 917
102 26 917
103 24 925
104 32 932
105 23 913
106 34 932
107 29 925
108 29 924
109 21 927
110 21 913
111 25 916
112 8 919
113 20 935
114 15 931
115 20 935
116 14 927
117 15 935
118 13 907
119 18 931
120 8 918
121 20 935
122 9 912
123 16 925
124 15 922
125 20 920
126 23 931
127 17 929
