Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 82.9 2.4 89.7 2.4 88.5 1.2 84.6 1.2 
1 88.3 2.3 92.1 2.4 91.9 1.4 94.8 1.5 
2 89.4 2.4 83.5 2.3 92.4 1.2 89.7 1.2 
3 85.0 2.2 81.0 2.4 93.0 1.3 90.2 1.2 
4 92.3 2.4 87.3 2.1 90.9 1.4 92.4 1.1 
5 85.3 2.2 78.3 2.4 93.3 1.2 87.7 1.4 
6 88.1 2.3 86.2 2.4 93.8 1.3 93.6 1.2 
7 87.4 2.2 82.8 2.4 93.1 1.2 92.6 1.6 
8 92.6 2.4 89.4 2.4 86.4 1.2 88.0 1.1 
9 85.6 2.2 80.6 2.2 94.7 1.4 92.0 1.5 
10 84.3 2.3 90.0 2.6 97.4 1.2 94.1 1.1 
11 83.9 2.3 82.2 2.5 90.4 1.5 88.3 1.4 
12 88.1 2.3 81.3 2.3 87.6 1.3 89.7 1.6 
13 87.8 2.5 86.0 2.4 95.5 1.3 89.7 1.3 
14 81.7 2.3 90.5 2.4 90.2 1.5 89.2 1.2 
15 83.2 2.3 80.2 2.3 93.2 1.2 95.1 1.2 
16 65.8 2.1 68.5 2.1 79.6 1.2 77.9 1.1 
17 70.6 2.2 72.0 2.2 76.6 1.1 74.2 1.2 
18 68.0 2.1 71.4 2.0 74.3 1.4 73.2 1.1 
19 73.5 2.2 68.1 2.1 76.5 1.2 81.2 1.0 
20 66.7 2.2 69.1 2.3 77.2 1.1 76.8 1.1 
21 70.0 2.2 61.0 2.2 73.3 1.2 75.8 1.1 
22 73.5 2.0 68.8 2.2 79.8 1.1 78.0 1.1 
23 68.3 2.3 70.9 2.0 77.3 1.1 73.5 1.1 
24 69.7 2.1 73.2 2.0 73.7 1.2 76.8 1.1 
25 67.5 2.1 71.2 2.3 82.0 1.4 79.6 1.4 
26 67.9 2.1 63.7 2.1 79.6 1.2 75.8 1.4 
27 71.0 2.1 68.5 2.2 80.1 1.1 77.2 1.1 
28 66.1 2.2 68.3 2.1 75.7 1.2 74.2 1.1 
29 65.5 2.1 67.3 2.4 68.7 1.1 74.0 1.3 
30 65.5 2.4 68.7 2.4 79.4 1.2 79.3 1.1 
