Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 27 985
1 36 982
2 31 938
3 33 947
4 29 946
5 42 953
6 35 959
7 29 954
8 39 950
9 35 943
10 28 917
11 36 926
12 43 938
13 37 926
14 36 919
15 25 979
16 57 967
17 46 952
18 54 949
19 59 963
20 54 957
21 47 943
22 53 953
23 29 966
24 53 959
25 49 946
26 58 961
27 53 957
28 60 964
29 56 956
30 42 938
31 57 954
32 25 934
33 34 951
34 23 934
35 27 943
36 24 945
37 22 938
38 26 939
39 27 940
40 25 933
41 30 939
42 27 944
43 23 935
44 35 957
45 25 926
46 27 942
47 35 951
48 31 942
49 31 950
50 31 960
51 39 958
52 36 960
53 27 944
54 46 972
55 27 935
56 32 963
57 32 941
58 33 944
59 36 951
60 29 934
61 34 941
62 32 939
63 34 934
64 6 916
65 9 915
66 13 934
67 10 908
68 7 923
69 8 896
70 6 911
71 7 910
72 7 907
73 9 907
74 6 891
75 6 905
76 6 918
77 6 890
78 8 903
79 9 906
80 24 984
81 41 949
82 40 957
83 47 951
84 36 940
85 39 944
86 40 940
87 30 939
88 11 945
89 42 936
90 33 934
91 52 958
92 13 935
93 41 950
94 43 937
95 49 933
96 12 955
97 30 963
98 40 943
99 39 939
100 34 939
101 36 929
102 43 937
103 35 946
104 29 930
105 37 948
106 36 935
107 45 953
108 43 945
109 45 960
110 22 963
111 42 951
112 39 956
113 34 950
114 35 964
115 33 941
116 18 932
117 41 958
118 33 956
119 35 944
120 30 926
121 40 946
122 28 947
123 34 940
124 37 943
125 32 959
126 35 947
127 54 959
