Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 72.9 2.7 69.2 2.7 80.9 1.5 77.2 1.2 
1 81.2 2.8 79.7 2.6 83.4 1.3 81.2 1.2 
2 74.0 2.7 70.7 2.5 85.4 1.4 84.4 1.6 
3 78.8 2.5 81.3 2.6 76.7 1.2 78.8 1.2 
4 65.7 2.7 69.8 2.9 78.8 1.6 83.2 1.2 
5 77.1 2.4 73.9 2.4 82.3 1.3 84.0 1.1 
6 68.1 2.7 70.4 2.7 83.1 1.4 75.5 1.3 
7 75.0 2.7 73.6 2.6 80.5 1.2 83.7 1.2 
8 71.5 2.7 68.4 2.9 80.6 1.2 81.4 1.6 
9 72.6 2.9 71.9 2.6 82.3 1.4 77.5 1.2 
10 72.4 2.6 72.6 2.7 79.4 1.3 77.4 1.2 
11 72.6 2.8 79.2 2.8 81.5 1.5 82.7 1.2 
12 67.8 2.5 67.3 2.7 78.3 1.3 76.7 1.2 
13 75.4 2.5 74.2 2.7 81.6 1.4 84.0 1.1 
14 74.4 2.6 76.0 2.7 79.1 1.3 79.5 1.2 
15 66.6 2.7 72.7 2.7 81.7 1.4 84.1 1.2 
16 81.0 2.4 72.0 2.5 79.3 1.3 74.9 1.6 
17 70.2 2.5 78.0 2.7 76.2 1.4 79.6 1.2 
18 77.2 2.4 78.5 2.6 82.8 1.3 80.4 1.2 
19 74.0 2.5 75.4 2.6 81.4 1.5 77.7 1.1 
20 74.4 2.3 73.3 2.7 81.4 1.4 83.3 1.2 
21 72.7 2.6 75.6 2.6 75.0 1.3 73.0 1.2 
22 72.2 2.7 67.1 2.5 80.6 1.3 80.8 1.1 
23 70.1 2.4 66.7 2.6 77.2 1.3 77.3 1.3 
24 70.5 2.4 71.8 2.4 77.0 1.2 83.3 1.4 
25 69.9 2.5 68.4 2.6 73.7 1.4 76.4 1.4 
26 72.2 2.4 67.3 2.5 80.1 1.3 77.5 1.2 
27 66.2 2.4 68.3 2.7 83.0 1.3 80.2 1.2 
28 71.4 2.7 71.2 2.6 79.9 1.3 85.8 1.3 
29 61.8 2.6 72.2 2.5 79.1 1.3 76.8 1.2 
30 70.0 2.5 72.5 2.7 77.5 1.3 81.3 1.6 
31 67.3 2.4 69.5 2.4 81.9 1.4 80.5 1.1 
32 84.0 2.8 90.2 2.9 99.9 1.3 101.2 1.5 
33 86.8 2.6 84.7 2.6 95.5 1.2 92.6 1.1 
34 89.7 2.5 82.5 2.5 96.3 1.2 91.3 1.4 
35 81.2 2.3 85.7 2.4 101.9 1.4 94.8 1.4 
36 96.2 2.7 92.1 2.7 91.5 1.4 91.8 1.1 
37 90.4 2.4 87.1 2.1 89.2 1.3 93.2 1.5 
38 84.1 2.4 87.1 2.4 94.1 1.2 96.1 1.2 
39 84.0 2.1 89.7 2.1 96.1 1.1 91.2 1.5 
40 87.3 2.2 93.2 2.3 88.7 1.2 91.1 1.2 
41 80.0 2.5 85.5 2.4 91.9 1.2 92.2 1.1 
42 82.8 2.7 84.1 2.4 93.7 1.3 95.6 1.1 
43 85.0 2.4 87.7 2.4 90.6 1.3 89.0 1.2 
44 87.2 2.5 82.2 2.6 93.3 1.2 95.5 1.1 
45 87.7 2.4 92.0 2.4 90.0 1.3 91.4 1.1 
46 85.9 2.2 89.5 2.2 99.5 1.3 95.4 1.2 
47 91.8 2.2 89.1 2.2 98.0 1.2 96.6 1.1 
48 80.4 3.0 75.8 2.9 82.2 1.6 76.8 1.4 
49 69.8 3.1 75.2 2.8 79.6 1.3 86.5 1.3 
50 77.2 2.8 78.5 2.8 82.0 1.5 78.7 1.5 
51 73.0 2.9 72.6 2.9 77.8 1.6 78.8 1.3 
52 77.4 2.7 76.8 2.8 83.8 1.3 81.6 1.3 
53 73.3 3.0 69.3 2.9 80.0 1.3 80.1 1.2 
54 79.5 2.7 79.8 3.0 79.0 1.4 79.5 1.2 
55 80.5 3.1 76.7 3.1 81.6 1.6 76.0 1.3 
56 82.5 2.9 80.2 2.9 73.9 1.5 80.5 1.3 
57 73.5 2.9 74.9 3.0 80.5 1.3 82.7 1.2 
58 78.8 3.0 78.7 3.0 82.8 1.4 76.8 1.3 
59 75.4 2.9 72.2 2.9 80.0 1.3 77.7 1.3 
60 73.7 2.8 69.1 2.9 79.3 1.4 77.5 1.3 
61 74.8 3.1 71.3 2.9 77.3 1.4 79.3 1.2 
62 71.8 2.9 69.7 3.1 73.2 1.4 80.8 1.3 
63 74.1 3.3 69.8 3.1 72.9 1.5 77.2 1.5 
64 84.3 2.5 89.2 2.5 91.5 1.4 95.0 1.2 
65 81.7 2.5 90.4 2.4 96.8 1.2 91.6 1.1 
66 87.7 2.3 93.7 2.3 84.1 1.2 81.2 1.1 
67 92.5 2.6 92.8 2.3 93.4 1.3 95.8 1.1 
68 89.4 2.3 91.4 2.4 87.8 1.4 95.6 1.5 
69 84.8 2.4 85.7 2.4 95.8 1.1 93.0 1.1 
70 88.0 2.4 89.3 2.5 95.4 1.2 92.9 1.1 
71 91.8 2.3 89.8 2.4 93.7 1.3 92.4 1.1 
72 89.8 2.4 84.0 2.4 89.9 1.3 93.4 1.5 
73 87.0 2.3 88.1 2.3 91.3 1.2 89.6 1.2 
74 86.2 2.3 88.3 2.3 90.5 1.3 90.7 1.2 
75 85.0 2.6 88.8 2.5 88.9 1.2 90.5 1.2 
76 90.9 2.4 89.0 2.3 87.4 1.1 84.3 1.3 
77 90.1 2.5 86.1 2.5 87.2 1.2 83.8 1.6 
78 83.3 2.5 82.3 2.5 91.5 1.2 89.2 1.2 
79 86.2 2.4 89.4 2.4 92.3 1.2 88.0 1.1 
80 86.8 4.6 84.4 4.4 84.2 1.6 87.7 1.2 
81 78.7 3.1 81.2 3.0 83.3 1.5 86.3 1.2 
82 79.1 3.4 75.7 3.3 84.4 1.3 82.0 1.3 
83 77.5 2.8 79.8 2.6 84.5 1.2 77.5 1.4 
84 84.7 3.0 81.5 2.8 80.6 1.3 76.9 1.2 
85 77.0 2.6 74.0 2.8 80.7 1.3 82.9 1.3 
86 74.4 3.1 74.3 3.0 83.7 1.5 86.0 1.4 
87 81.8 2.6 79.0 2.6 76.7 1.6 78.3 1.3 
88 78.7 2.7 85.9 2.7 84.9 1.6 84.4 1.3 
89 75.3 2.8 79.6 2.7 84.5 1.4 82.1 1.3 
90 79.7 2.6 77.2 2.7 80.3 1.2 80.1 1.6 
91 74.5 2.5 79.3 2.5 82.9 1.6 87.3 1.1 
92 82.2 2.6 79.1 2.6 83.3 1.3 81.3 1.2 
93 77.6 2.6 81.8 2.5 76.8 1.2 80.9 1.4 
94 78.5 2.5 81.1 2.6 81.9 1.5 86.8 1.4 
95 78.2 2.6 75.2 2.6 82.7 1.5 77.4 1.4 
96 79.5 2.0 85.4 2.0 87.5 1.0 85.6 1.1 
97 80.1 1.9 83.5 2.1 81.6 1.4 77.4 1.1 
98 90.0 2.2 82.4 2.0 84.9 1.2 84.8 1.1 
99 83.5 2.0 82.9 2.0 88.2 1.1 83.3 1.3 
100 85.2 2.0 89.2 2.1 84.1 1.2 84.5 1.5 
101 82.2 1.9 80.2 1.9 77.7 1.2 81.9 1.4 
102 81.4 1.9 84.7 2.0 81.9 1.3 83.4 1.2 
103 78.4 2.0 79.9 2.2 81.7 1.3 89.0 1.3 
104 81.2 1.9 83.6 2.2 86.1 1.2 87.4 1.1 
105 81.4 2.2 83.8 1.9 81.6 1.3 88.6 1.0 
