Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 87.1 2.2 90.8 2.2 87.4 1.2 85.2 1.1 
1 81.3 2.4 83.5 2.3 85.6 1.1 87.5 1.1 
2 83.1 2.1 81.1 2.2 88.3 1.2 91.3 1.1 
3 85.0 2.1 82.4 2.2 93.1 1.3 87.1 1.2 
4 75.6 2.2 74.1 2.5 91.1 1.2 89.0 1.2 
5 81.6 2.1 80.1 2.1 86.6 1.2 85.2 1.1 
6 87.3 2.3 81.9 2.5 95.9 1.2 88.6 1.2 
7 77.0 2.2 81.7 2.5 83.5 1.4 87.1 1.1 
8 84.6 2.3 87.2 2.5 83.3 1.4 88.3 1.0 
9 84.3 2.1 80.5 2.1 90.9 1.3 85.4 1.1 
10 80.8 2.2 84.2 2.5 91.8 1.2 85.1 1.3 
11 76.4 2.4 84.4 2.4 87.0 1.2 85.5 1.1 
12 82.3 2.1 82.2 2.5 90.2 1.3 92.1 1.1 
13 84.5 2.2 80.2 2.3 88.4 1.1 90.9 1.2 
14 77.8 2.2 81.0 2.4 83.9 1.2 88.3 1.3 
15 73.3 2.1 74.6 2.5 91.2 1.2 88.3 1.1 
16 76.0 1.9 72.5 2.1 79.0 1.2 77.4 1.1 
17 71.7 2.1 74.8 2.1 78.1 1.2 80.2 1.0 
18 72.0 1.9 73.5 2.0 78.9 1.2 76.7 1.0 
19 74.0 2.1 78.8 2.0 83.1 1.2 83.2 1.1 
20 77.4 1.9 74.2 1.9 82.3 1.2 84.2 0.9 
21 75.9 2.2 74.7 2.0 80.4 1.1 73.3 1.4 
22 69.2 2.1 73.6 1.9 76.8 1.1 78.8 1.1 
23 69.3 2.1 69.9 1.9 82.7 1.2 82.8 1.1 
24 70.9 1.9 74.4 2.0 80.6 1.1 75.9 1.1 
25 68.7 1.9 71.9 1.9 79.5 1.2 76.9 1.0 
26 65.6 2.0 69.4 1.9 80.5 1.0 82.8 1.0 
27 72.7 1.9 76.9 1.9 81.1 1.2 81.1 1.1 
28 71.7 1.9 67.1 2.1 80.2 1.1 79.2 1.4 
29 77.4 2.2 76.5 2.1 79.8 1.3 77.6 1.0 
30 75.4 1.9 76.8 2.1 80.6 1.1 83.0 1.1 
31 74.7 1.9 75.0 1.9 80.6 1.1 84.3 1.0 
32 79.2 2.9 70.8 2.6 79.8 1.1 72.5 1.2 
33 72.6 2.6 69.8 2.7 79.5 1.2 75.6 1.2 
34 72.2 2.5 70.3 2.6 75.6 1.2 71.5 1.3 
35 68.1 2.4 69.5 2.6 76.3 1.3 73.5 1.1 
36 73.8 2.9 70.8 2.8 80.4 1.1 76.9 1.1 
37 70.8 2.3 67.5 2.4 76.1 1.2 71.1 1.2 
38 66.8 2.6 72.0 2.5 76.2 1.1 77.2 1.5 
39 72.1 2.4 70.4 2.1 79.6 1.1 72.4 1.2 
40 64.8 2.5 69.8 2.3 73.7 1.2 76.2 1.1 
41 71.1 2.7 74.2 2.6 74.2 1.2 75.8 1.0 
42 66.1 2.6 76.1 2.5 73.8 1.3 77.6 1.4 
43 61.8 2.5 67.4 2.3 77.3 1.3 73.6 1.1 
44 69.9 2.7 68.3 2.7 74.0 1.3 75.2 1.2 
45 75.3 2.2 72.0 2.2 78.0 1.2 80.5 1.1 
46 69.2 2.5 72.2 2.3 68.8 1.2 74.5 1.3 
47 69.4 2.4 71.7 2.4 75.6 1.2 77.9 1.3 
48 76.8 2.1 83.9 2.0 90.5 1.2 85.6 1.2 
49 76.6 2.1 78.9 2.1 87.2 1.2 84.5 1.4 
50 80.6 2.1 76.6 2.1 86.3 1.2 80.9 1.3 
51 79.8 2.5 79.5 2.1 84.4 1.1 87.7 1.0 
52 78.4 2.3 79.3 2.0 82.4 1.2 80.0 1.4 
53 84.1 2.2 82.2 2.3 89.0 1.3 87.8 1.4 
54 78.1 2.1 79.9 2.0 82.1 1.3 84.4 1.0 
55 74.9 2.2 82.4 2.2 84.5 1.1 81.7 1.1 
56 78.6 2.2 78.2 2.1 81.7 1.3 89.7 1.4 
57 76.8 2.2 73.9 2.2 87.2 1.1 84.6 1.2 
58 84.6 2.3 82.8 2.4 84.1 1.1 90.5 1.3 
59 83.0 2.2 82.5 2.3 83.0 1.2 81.5 1.1 
60 76.5 2.2 75.3 2.1 85.2 1.2 82.1 1.3 
61 79.2 2.5 83.3 2.2 89.2 1.3 84.0 1.2 
62 79.3 2.2 82.3 2.3 80.4 1.2 82.6 1.1 
63 76.9 2.5 74.3 2.6 82.6 1.3 80.3 1.2 
64 74.8 1.9 74.9 2.0 73.6 1.2 77.1 1.4 
65 65.9 1.9 68.5 1.9 76.1 1.1 72.3 1.0 
66 75.0 1.9 74.2 2.0 75.1 1.2 75.6 1.1 
67 74.5 1.9 72.5 1.9 75.4 1.1 73.6 1.0 
68 78.9 1.9 77.7 1.9 73.8 1.4 69.6 1.1 
69 74.0 2.0 70.2 2.1 74.4 1.2 73.2 1.0 
70 73.6 2.0 69.7 2.0 72.2 1.1 78.1 1.4 
71 72.9 2.1 79.8 2.0 76.0 1.1 72.0 1.0 
72 73.2 1.9 72.9 2.0 77.4 1.3 76.1 1.0 
73 75.0 2.0 70.7 2.1 77.8 1.2 81.1 1.3 
74 73.6 1.9 72.7 2.2 77.9 1.3 73.6 1.1 
75 68.2 2.1 69.5 2.0 79.2 1.2 77.4 1.1 
76 69.2 2.0 68.3 2.2 71.8 1.4 72.2 1.0 
77 73.8 2.0 72.7 2.2 74.7 1.4 75.3 1.1 
78 74.0 2.0 75.3 2.0 82.2 1.2 77.7 1.2 
79 67.8 2.1 74.0 2.1 72.6 1.1 74.8 1.0 
80 92.7 4.3 90.1 4.4 96.0 1.4 100.0 1.2 
81 93.6 2.5 97.9 2.6 98.0 1.2 100.7 1.4 
