Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 11 998
1 8 999
2 31 999
3 15 964
4 7 994
5 27 999
6 5 998
7 8 999
8 12 998
9 11 999
10 31 998
11 31 999
12 20 996
13 31 996
14 20 998
15 15 999
16 5 999
17 15 998
18 14 996
19 5 997
20 10 997
21 15 995
22 15 997
23 9 996
24 9 999
25 15 988
26 5 999
27 14 998
28 30 998
29 31 996
30 27 947
31 7 998
32 6 999
33 22 997
34 22 989
35 8 999
36 28 999
37 31 999
38 19 977
39 15 998
40 16 998
41 31 999
42 21 998
43 24 997
44 20 999
45 26 999
46 27 988
47 15 993
48 5 998
49 9 998
50 20 997
51 11 998
52 11 999
53 22 999
54 7 999
55 31 999
56 6 999
57 26 999
58 21 998
59 6 988
60 5 999
61 17 977
62 23 999
63 7 980
64 32 938
65 34 949
66 31 946
67 32 934
68 32 937
69 35 943
70 24 932
71 37 947
72 31 937
73 41 949
74 26 940
75 31 924
76 14 920
77 37 944
78 34 940
79 32 941
80 46 979
81 50 941
82 55 970
83 39 960
84 46 947
85 47 957
86 46 947
87 42 941
88 49 938
89 61 966
90 41 933
91 50 944
92 41 932
93 49 948
94 44 929
95 43 951
96 18 964
97 21 913
98 23 915
99 11 900
100 12 901
101 10 900
102 20 904
103 25 910
104 21 905
105 24 903
106 20 907
107 23 903
108 30 913
109 23 903
110 30 920
111 13 922
112 40 933
113 48 939
114 44 953
115 50 936
116 45 938
117 38 937
118 43 945
119 20 954
120 38 923
121 52 956
122 42 938
123 57 952
124 53 931
125 41 955
126 46 940
127 43 941
