Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 29 975
1 8 932
2 30 933
3 31 916
4 30 917
5 23 936
6 35 926
7 26 984
8 29 925
9 29 926
10 35 925
11 32 920
12 20 926
13 16 931
14 32 919
15 15 930
16 16 996
17 15 927
18 10 911
19 6 898
20 10 916
21 7 913
22 9 907
23 18 914
24 8 917
25 8 906
26 14 916
27 11 914
28 11 918
29 11 910
30 10 903
31 18 923
32 13 989
33 18 940
34 18 908
35 18 923
36 9 907
37 10 915
38 20 930
39 11 921
40 13 934
41 18 940
42 12 912
43 18 907
44 9 901
45 9 933
46 12 907
47 19 931
48 9 916
49 16 933
50 19 912
51 21 935
52 9 910
53 18 914
54 23 936
55 26 915
56 17 924
57 21 911
58 25 922
59 19 915
60 22 919
61 17 912
62 15 921
63 27 907
64 27 998
65 31 935
66 29 929
67 20 969
68 28 932
69 21 987
70 12 950
71 13 994
72 27 998
73 20 932
74 22 943
75 24 929
76 30 929
77 16 930
78 33 928
79 28 934
80 20 925
81 17 915
82 17 905
83 12 920
84 20 918
85 14 917
86 12 913
87 18 965
88 12 903
89 9 915
90 15 895
91 11 907
92 21 909
93 23 913
94 20 903
95 16 914
96 18 995
97 22 915
98 28 930
99 33 950
100 24 925
101 10 948
102 27 975
103 23 994
104 29 933
105 18 938
106 24 933
107 23 929
108 30 938
109 21 994
110 30 986
111 47 970
112 18 998
113 38 945
114 30 941
115 32 971
116 30 988
117 36 950
118 27 978
119 18 950
120 35 949
121 27 933
122 39 995
123 39 972
124 38 991
125 34 946
126 33 931
127 23 995
