Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 16 966
1 20 921
2 6 931
3 8 921
4 13 917
5 9 916
6 10 921
7 11 912
8 18 915
9 12 922
10 18 936
11 19 924
12 9 972
13 7 992
14 18 911
15 25 968
16 9 976
17 9 944
18 6 934
19 7 969
20 10 972
21 13 920
22 7 994
23 17 975
24 7 912
25 13 934
26 13 969
27 10 928
28 6 972
29 10 969
30 7 924
31 14 992
32 31 984
33 37 926
34 43 936
35 34 939
36 25 946
37 40 939
38 33 937
39 37 974
40 32 984
41 41 923
42 39 928
43 25 984
44 35 930
45 39 924
46 18 941
47 47 939
48 18 946
49 40 954
50 31 950
51 29 949
52 30 947
53 29 945
54 32 950
55 36 949
56 25 940
57 38 948
58 33 944
59 41 952
60 45 941
61 45 963
62 38 946
63 42 948
64 9 923
65 11 912
66 20 919
67 18 918
68 13 935
69 12 918
70 7 903
71 13 917
72 14 917
73 12 930
74 9 913
75 10 916
76 14 928
77 7 907
78 21 926
79 22 996
80 19 953
81 22 921
82 18 921
83 24 910
84 6 905
85 16 912
86 16 924
87 12 921
88 9 916
89 16 900
90 12 916
91 16 921
92 15 924
93 22 929
94 27 912
95 21 919
96 15 933
97 18 959
98 25 934
99 13 942
100 10 928
101 19 924
102 24 938
103 11 947
104 28 944
105 13 939
106 24 943
107 13 925
108 23 935
109 16 940
110 25 925
111 21 929
112 9 933
113 18 935
114 13 923
115 7 924
116 11 911
117 20 925
118 20 920
119 14 918
120 11 915
121 24 929
122 21 930
123 17 924
124 22 927
125 20 978
126 21 913
127 16 912
