Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 76.3 3.0 73.8 2.8 80.3 1.3 77.5 1.2 
1 74.8 2.9 72.7 2.9 80.5 1.2 77.8 1.2 
2 79.5 3.0 80.3 2.7 82.7 1.3 80.3 1.4 
3 77.3 2.6 76.9 3.0 85.8 1.2 87.6 1.1 
4 73.1 2.8 74.1 3.1 81.3 1.3 84.4 1.5 
5 76.6 2.7 74.4 3.0 81.6 1.3 83.2 1.2 
6 76.0 2.9 79.8 2.9 88.3 1.4 85.0 1.2 
7 74.9 3.1 76.1 2.9 84.2 1.3 80.8 1.2 
8 77.4 2.9 74.5 3.0 84.8 1.3 82.0 1.1 
9 78.8 2.8 77.5 2.8 85.7 1.4 80.1 1.2 
10 78.2 2.8 73.3 3.2 85.8 1.5 84.4 1.2 
11 72.2 2.7 77.4 3.2 81.3 1.3 83.3 1.2 
12 79.8 2.9 78.7 3.0 80.1 1.3 73.1 1.3 
13 76.3 2.8 73.5 2.9 87.2 1.2 85.3 1.1 
14 75.1 3.0 75.6 3.0 76.5 1.3 80.2 1.3 
15 76.0 3.1 75.4 3.0 78.4 1.5 82.4 1.4 
16 68.3 2.3 68.8 2.1 76.6 1.1 78.9 1.1 
17 60.6 2.2 63.7 2.1 69.5 1.2 71.8 1.0 
18 70.4 2.1 70.7 2.1 75.9 1.1 72.1 1.1 
19 70.3 2.2 72.3 2.0 79.9 1.1 79.4 1.1 
20 69.7 2.1 73.1 2.2 76.8 1.3 72.7 1.0 
21 71.4 2.4 71.2 2.1 70.7 1.2 68.1 1.0 
22 71.1 2.1 67.6 2.1 77.3 1.1 79.8 1.1 
23 67.0 2.3 68.7 2.3 72.9 1.1 72.3 1.5 
24 66.1 2.2 67.9 2.0 70.0 1.2 69.4 1.1 
25 66.3 2.3 65.5 2.2 77.4 1.4 73.4 1.1 
26 64.4 2.2 67.5 2.0 77.4 1.2 80.6 1.2 
27 69.2 2.1 68.5 2.2 78.1 1.3 73.8 1.3 
28 63.0 2.2 65.6 2.2 72.6 1.2 68.5 1.2 
29 68.0 2.2 62.0 2.2 71.3 1.2 67.7 1.5 
30 64.2 2.1 65.9 2.1 74.9 1.2 71.8 1.5 
31 70.5 2.2 68.2 2.3 72.0 1.2 66.5 1.3 
32 66.1 3.0 67.3 3.0 72.9 1.2 76.3 1.1 
33 69.7 2.5 66.2 2.7 75.6 1.3 67.0 1.3 
34 71.2 2.6 72.1 3.0 73.6 1.2 77.1 1.6 
35 67.9 2.4 73.2 2.6 76.0 1.2 73.3 1.2 
36 60.1 3.1 62.9 2.9 73.4 1.2 75.7 1.1 
37 68.9 2.4 74.3 2.5 80.1 1.1 76.2 1.1 
38 69.4 2.8 76.1 2.7 72.4 1.3 72.2 1.1 
39 68.3 2.3 65.9 2.5 75.2 1.5 77.9 1.4 
40 72.6 2.4 68.9 2.5 73.4 1.4 71.2 1.5 
41 72.0 2.5 71.5 2.8 76.5 1.1 80.0 1.1 
42 74.8 2.7 68.6 2.8 79.2 1.2 74.7 1.4 
43 66.8 2.5 60.1 2.5 70.4 1.4 72.0 1.1 
44 65.9 3.0 59.5 2.9 73.8 1.2 73.6 1.2 
45 63.8 2.4 66.3 2.4 69.8 1.3 72.0 1.1 
46 66.8 2.5 72.1 2.4 76.0 1.3 72.4 1.1 
47 67.1 2.4 67.9 2.3 75.9 1.2 76.1 1.1 
48 71.6 2.5 75.1 2.5 87.5 1.2 78.5 1.4 
49 70.6 2.6 73.4 2.6 87.0 1.4 84.3 1.2 
50 76.0 2.5 71.4 2.5 80.6 1.4 77.2 1.2 
51 74.8 2.6 78.3 2.5 81.6 1.3 83.4 1.2 
52 72.7 2.3 74.0 2.3 80.2 1.2 83.3 1.2 
53 79.6 2.5 83.0 2.5 74.0 1.3 77.9 1.6 
54 74.3 2.5 72.5 2.4 82.3 1.4 74.6 1.4 
55 79.8 2.5 80.5 2.5 81.2 1.2 83.5 1.1 
56 73.9 2.3 72.0 2.6 77.9 1.5 73.8 1.3 
57 73.4 2.6 67.2 2.7 80.5 1.4 82.6 1.2 
58 77.4 2.6 74.2 2.6 80.2 1.3 83.0 1.2 
59 74.6 2.7 77.7 2.5 85.1 1.3 82.1 1.2 
60 72.9 2.4 79.5 2.5 80.2 1.2 82.5 1.2 
61 68.0 2.6 71.0 2.6 77.2 1.3 81.3 1.4 
62 80.2 2.4 75.8 2.4 85.9 1.3 86.2 1.1 
63 75.0 2.6 70.2 2.9 84.7 1.2 86.7 1.1 
64 95.2 2.2 102.3 2.0 100.7 1.1 102.4 1.1 
65 91.7 2.1 94.8 2.1 92.6 1.2 96.2 1.1 
66 98.0 2.0 96.0 2.1 101.5 1.2 103.3 1.1 
67 96.2 2.0 94.8 2.0 97.7 1.2 99.5 1.5 
68 96.4 2.0 97.9 2.0 96.9 1.1 99.8 1.1 
69 97.8 2.1 95.1 2.1 92.4 1.1 96.4 1.1 
70 96.2 2.1 94.1 2.3 96.0 1.2 99.1 1.1 
71 92.0 2.1 95.4 2.2 100.1 1.1 96.7 1.1 
72 93.2 2.2 97.7 2.0 100.8 1.1 104.5 1.1 
73 97.0 2.1 94.6 2.1 97.6 1.2 99.2 1.1 
74 92.2 2.1 91.0 2.1 99.1 1.3 96.6 1.1 
75 91.6 2.3 96.0 2.0 95.5 1.3 100.7 1.2 
76 96.0 2.0 94.0 2.0 102.0 1.2 100.2 1.0 
77 92.2 2.0 85.2 2.2 105.3 1.2 92.0 1.1 
