Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.2  3.3  -4.3  3.0  67.9  127.8  1.8  3.0  1.6  18.9  5920  15.049  5925  14.3687 
 1  124.4  1.6  -4.1  1.4  14.2  140.7  3.7  -6.5  2.4  17.8  3369  14.8535  3225  14.3249 
 2  122.2  2.8  0.3  2.3  45.2  118.4  1.4  -0.9  1.2  10.7  628  14.4058  607  14.6327 
 3  133.2  2.9  -5.5  2.6  54.3  122.2  2.2  -1.7  2.0  29.3  4083  13.8536  3982  14.5182 
 4  124.4  2.9  -0.5  3.1  79.5  121.8  2.3  0.5  2.5  49.7  4858  13.5435  4858  13.4695 
 5  119.0  1.2  5.1  0.8  5.1  121.7  2.2  0.0  1.6  17.8  5710  14.2009  5692  14.1074 
 6  119.9  1.2  2.3  1.0  8.0  124.9  1.7  -1.8  1.3  12.6  0 0 0 0
 7  131.1  2.4  -7.5  2.9  66.1  122.0  2.9  -2.7  2.9  39.2  280  14.4887  299  14.7321 
 8  127.0  1.8  4.0  1.2  10.6  127.9  1.8  -2.9  1.3  10.9  0 0 0 0
 9  129.9  1.1  -4.7  1.0  6.5  124.2  1.5  1.9  1.2  11.1  4695  14.5626  4738  14.893 
 10  122.7  2.6  0.4  2.8  60.8  123.1  1.4  -0.3  1.5  18.1  6001  14.2432  6022  14.2451 
 11  120.5  1.9  2.2  1.5  17.8  123.7  2.3  4.5  1.8  23.4  0 0 0 0
 12  125.1  4.3  -2.2  2.8  56.3  122.2  2.3  -1.3  1.5  16.2  0 0 0 0
 13  121.6  1.9  1.2  1.2  10.5  122.3  3.0  -1.5  2.0  25.5  5921  15.0354  5932  14.7538 
 14  124.7  2.4  -5.4  1.9  26.3  124.8  3.8  1.1  3.0  64.9  0 0 0 0
 15  120.3  4.6  -0.7  4.3  141.0  124.0  3.7  -2.7  3.5  93.8  928  15.2754  958  14.7543 
 16  114.0  4.2  11.9  5.0  211.7  109.6  2.8  2.6  3.6  102.5  4809  13.5882  4877  13.7084 
 17  117.6  4.3  -3.4  5.4  215.2  112.1  2.8  5.6  3.3  86.5  1306  13.5103  1312  13.477 
 18  120.6  5.2  -7.3  5.4  226.0  117.0  1.5  -0.4  1.5  18.0  506  11.9504  493  12.7057 
 19  118.1  1.5  1.6  1.4  15.8  117.6  1.1  2.6  1.0  7.8  0 0 0 0
