Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 62.2 2.4 55.4 2.2 67.0 1.3 65.8 1.3 
1 64.4 2.4 61.3 2.3 65.5 1.2 69.4 1.5 
2 59.9 2.2 57.0 2.3 66.3 1.3 67.8 1.1 
3 61.3 2.2 63.5 2.4 66.8 1.2 61.3 1.2 
4 61.9 2.4 59.0 2.5 66.6 1.3 64.8 1.1 
5 61.6 2.1 57.9 2.2 71.3 1.2 69.5 1.1 
6 55.8 2.5 61.1 2.2 69.0 1.2 72.1 1.1 
7 60.4 2.2 62.3 2.4 63.7 1.1 62.4 1.2 
8 65.0 2.5 59.1 2.5 70.7 1.2 68.7 1.5 
9 59.8 2.3 60.8 2.3 70.1 1.3 67.5 1.1 
10 68.0 2.5 62.3 2.4 66.5 1.4 70.0 1.3 
11 61.3 2.4 58.2 2.5 72.1 1.3 68.9 1.1 
12 63.1 2.2 62.3 2.3 65.0 1.2 68.2 1.5 
13 60.8 2.5 58.7 2.3 69.6 1.2 71.6 1.1 
14 59.4 2.4 62.8 2.2 71.7 1.1 69.8 1.1 
15 62.1 2.4 67.8 2.4 64.0 1.2 67.3 1.1 
16 66.8 2.0 64.8 1.9 67.8 1.1 65.8 1.0 
17 67.7 2.1 67.6 2.1 73.3 1.1 72.8 1.1 
18 70.5 2.0 70.7 2.0 70.7 1.2 68.1 1.2 
19 67.2 2.2 66.2 2.0 72.6 1.1 72.8 1.5 
20 67.1 2.2 69.9 2.1 72.0 1.1 71.1 1.1 
21 62.9 2.2 59.9 2.1 70.0 1.3 72.0 1.4 
22 70.9 2.2 68.9 2.2 74.8 1.2 70.6 1.5 
23 58.6 2.0 58.4 2.0 69.5 1.2 71.8 1.0 
24 62.0 2.1 63.2 2.1 72.5 1.2 76.0 1.0 
25 65.1 2.0 60.8 2.1 71.4 1.2 68.8 1.1 
26 60.7 2.3 63.9 2.2 66.7 1.3 70.8 1.2 
27 61.6 2.1 69.1 2.2 68.7 1.2 72.8 1.2 
28 59.5 2.2 63.0 2.0 70.5 1.3 71.9 1.0 
29 65.2 2.3 61.8 2.2 77.1 1.2 73.2 1.0 
30 66.3 2.2 66.0 2.0 74.8 1.2 71.3 1.4 
31 56.6 2.0 55.5 2.0 71.7 1.1 67.5 1.4 
32 72.2 2.9 64.3 3.0 76.8 1.4 73.4 1.2 
33 64.2 2.6 68.6 2.9 71.5 1.3 66.8 1.4 
34 72.9 2.7 78.2 2.8 77.3 1.2 79.3 1.1 
35 68.5 2.4 64.4 2.5 73.9 1.4 68.2 1.2 
36 71.1 2.9 72.2 2.9 65.9 1.3 76.8 1.3 
37 70.4 2.4 65.5 2.3 76.0 1.2 73.1 1.2 
38 63.4 2.9 67.2 2.7 73.7 1.3 73.3 1.2 
39 61.6 2.3 65.6 2.3 72.8 1.2 78.8 1.4 
40 68.6 2.7 68.2 2.5 72.4 1.2 73.2 1.5 
41 65.6 2.8 65.1 2.5 67.8 1.2 65.1 1.2 
42 65.2 2.6 70.6 2.6 65.6 1.3 68.9 1.5 
43 59.9 2.4 64.3 2.5 73.5 1.5 68.4 1.1 
44 64.6 2.9 68.0 2.6 65.9 1.4 71.1 1.2 
45 69.0 2.4 61.9 2.5 70.5 1.3 69.3 1.2 
46 65.4 2.5 69.0 2.4 69.6 1.4 73.7 1.4 
47 61.8 2.4 66.8 2.4 72.2 1.2 79.8 1.3 
48 63.0 2.7 67.8 2.4 72.4 1.2 75.2 1.1 
49 67.6 2.6 68.8 2.4 70.6 1.4 74.8 1.4 
50 68.2 2.5 66.9 2.5 73.0 1.3 68.2 1.2 
51 67.3 2.4 68.4 2.8 71.0 1.4 74.2 1.4 
52 70.5 2.6 63.4 2.7 76.3 1.2 72.8 1.2 
53 67.2 2.8 64.9 2.5 66.2 1.5 71.4 1.4 
54 69.3 2.4 67.4 2.6 73.4 1.3 75.5 1.1 
55 71.9 2.8 67.5 2.7 71.6 1.3 69.5 1.2 
56 68.4 2.5 72.1 2.6 75.8 1.3 79.0 1.2 
57 67.4 2.4 65.0 2.5 70.9 1.3 68.5 1.2 
58 67.9 2.5 60.3 2.5 74.8 1.3 73.2 1.2 
59 68.3 2.5 62.5 2.6 72.4 1.2 74.2 1.1 
60 61.8 2.6 65.5 2.5 71.4 1.2 69.4 1.2 
61 64.3 2.5 71.5 2.6 75.0 1.4 69.7 1.4 
62 63.2 2.6 68.3 2.6 68.3 1.5 68.3 1.4 
63 58.5 2.8 62.0 2.7 70.4 1.4 72.1 1.5 
64 76.8 1.9 75.4 2.0 74.7 1.4 69.6 1.3 
65 67.9 1.9 68.7 1.9 71.4 1.4 72.2 1.0 
66 69.7 1.9 76.0 1.9 72.4 1.1 76.3 1.1 
67 66.4 1.9 66.4 2.1 74.1 1.2 72.5 1.0 
68 69.7 1.8 69.9 2.1 75.7 1.1 70.8 1.4 
69 73.4 2.1 71.5 2.0 72.3 1.2 69.5 1.1 
