Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  127.5  2.2  -6.6  2.0  29.0  131.5  2.5  1.3  2.2  36.1  6130  13.7106  6132  13.3475 
 1  130.9  4.6  -10.1  4.0  112.8  143.2  1.6  -10.2  1.0  3.3  3100  13.7158  3210  13.3776 
 2  116.2  4.6  3.3  3.8  121.7  126.8  2.7  -6.5  2.3  37.5  669  12.7026  660  13.4508 
 3  129.1  2.6  -4.9  2.3  42.3  126.1  1.8  -2.6  1.7  21.0  4154  13.2834  4172  13.5152 
 4  129.0  2.6  -8.0  2.8  65.0  119.5  2.9  -0.6  3.2  78.1  6178  12.4693  6204  12.3238 
 5  125.7  4.9  -0.4  3.4  92.8  129.1  2.6  -9.1  1.9  23.4  6164  13.0474  6162  12.8651 
 6  126.1  1.9  -2.9  1.6  19.6  131.9  0.8  -6.0  0.6  2.6  0 0 0 0
 7  127.0  3.7  -5.3  4.5  161.1  122.5  4.3  -1.4  4.4  88.5  259  12.6374  274  13.3959 
 8  138.8  3.3  -6.5  2.2  37.5  128.2  3.8  -3.8  2.6  48.2  0 0 0 0
 9  126.7  3.5  -4.5  2.9  59.8  126.4  1.6  -1.5  1.3  12.4  4718  13.9811  4681  13.5069 
 10  124.5  2.0  -2.4  2.2  36.0  131.6  1.0  -5.3  1.0  8.3  6228  13.4953  6260  13.3495 
 11  113.5  4.0  2.3  3.2  78.4  118.4  3.5  0.4  2.6  51.2  0 0 0 0
 12  130.8  5.6  -5.5  3.7  97.9  125.6  3.3  -1.9  2.2  32.9  0 0 0 0
 13  119.3  3.1  2.4  2.0  29.6  129.0  2.5  -6.4  1.6  17.0  6141  13.9696  6161  13.5725 
 14  126.9  4.4  -7.6  3.6  91.3  124.0  3.0  -0.9  2.4  41.3  0 0 0 0
 15  120.7  4.1  -2.3  3.8  111.0  124.1  1.9  -2.0  1.7  23.4  1119  13.4489  1101  13.9673 
 16  125.4  4.8  -0.4  5.8  282.8  121.9  2.9  -3.1  3.8  111.6  4354  13.6565  4363  13.2167 
 17  129.5  2.5  -7.7  3.2  74.0  124.7  3.8  5.9  4.6  164.1  979  13.7317  973  13.7469 
 18  122.8  3.2  2.2  3.4  86.5  133.9  4.9  -5.6  5.0  196.4  326  13.5413  333  13.8209 
 19  127.6  2.2  0.4  2.1  32.7  126.9  0.9  1.5  0.8  5.3  0 0 0 0
 20  126.8  5.9  1.2  4.7  176.9  121.6  4.1  -1.4  3.4  82.9  408  13.5673  430  13.8863 
 21  120.3  2.9  0.5  3.2  82.9  130.9  2.6  7.7  2.6  59.0  3859  14.7433  3899  13.7913 
