Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 757
1 779
2 767
3 775
4 765
5 759
6 760
7 758
8 765
9 771
10 752
11 751
12 759
13 757
14 764
15 763
16 782
17 783
18 774
19 782
20 772
21 780
22 778
23 779
24 779
25 781
26 776
27 777
28 787
29 781
30 774
31 781
32 788
33 803
34 775
35 791
36 786
37 780
38 791
39 777
40 788
41 785
42 791
43 788
44 790
45 780
46 792
47 796
48 922
49 788
50 795
51 776
52 787
53 796
54 778
55 790
56 786
57 781
58 792
59 803
60 771
61 795
62 852
63 801
64 764
65 773
66 764
67 760
68 765
69 760
70 764
71 756
72 759
73 762
74 751
75 762
76 767
77 761
78 760
79 764
80 758
81 762
82 763
83 767
84 776
85 767
86 759
87 759
88 758
89 760
90 772
91 769
92 756
93 715
94 759
95 774
96 744
97 689
98 736
99 747
100 754
101 713
102 742
103 743
104 810
105 731
106 731
107 735
108 739
109 734
110 732
111 745
112 772
113 763
114 775
115 768
116 772
117 1003
118 985
119 760
120 769
121 768
122 770
123 770
124 772
125 774
126 770
127 773
